id,date,user,pc,activity,source_ip,status
{TTYMMCWP-BV6CIDR6-K3LY},02/05/2025 16:31:14,U0024,PC-5024,Logoff,192.168.1.44,Success
{Z7PRTDQI-JD44Y3NP-Z5GP},02/06/2025 07:44:29,U0024,PC-5024,Logon,192.168.1.44,Success
{GPSSS2PF-V7PIVPA4-7V8P},02/06/2025 16:56:06,U0024,PC-5024,Logoff,192.168.1.44,Success
{LBLWVF36-ZPI288H2-3TU8},02/07/2025 07:31:03,U0024,PC-5024,Logon,192.168.1.44,Success
{M7XXCN3O-N4FG0DJQ-1PQV},02/07/2025 16:19:32,U0024,PC-5024,Logoff,192.168.1.44,Success
{KAKJ6SZX-I5N6DBXF-9REX},02/08/2025 15:21:00,U0024,PC-5024,Logon,192.168.1.44,Success
{YEYQE683-6HFEPYDB-SIWF},02/10/2025 07:26:09,U0024,PC-5024,Logon,192.168.1.44,Success
{IUCLHQ2E-AESQAXMV-W0NH},02/10/2025 16:37:35,U0024,PC-5024,Logoff,192.168.1.44,Success
{LA9A1N3I-RW50LMBV-SQOI},02/11/2025 07:16:17,U0024,PC-5024,Logon,192.168.1.44,Success
{JVZHOYYK-CZF2TDCI-TEGB},02/11/2025 16:49:03,U0024,PC-5024,Logoff,192.168.1.44,Success
{DINDLFDT-TNIBTH05-YS0W},02/12/2025 07:48:20,U0024,PC-5024,Logon,192.168.1.44,Success
{4IUYD7RI-NA0VLRRB-AEJZ},02/12/2025 16:14:26,U0024,PC-5024,Logoff,192.168.1.44,Success
{86QPJN22-Y4LGQTCD-21W2},02/13/2025 07:49:03,U0024,PC-5024,Logon,192.168.1.44,Success
{JNVFOM3V-QRIQYE1S-OFPV},02/13/2025 16:19:23,U0024,PC-5024,Logoff,192.168.1.44,Success
{EO37PHAN-HDT4RK9F-FY71},01/15/2025 09:25:06,U0025,PC-5025,Logon,192.168.1.45,Success
{NCKONRHH-KYCQ2YGY-NKIV},01/15/2025 16:18:42,U0025,PC-5025,Logoff,192.168.1.45,Success
{P5OR4NN9-NSRANU8A-KHY7},01/16/2025 09:34:47,U0025,PC-5025,Logon,192.168.1.45,Success
{0YCM90F8-9VXG7NVK-BJN7},01/16/2025 16:14:25,U0025,PC-5025,Logoff,192.168.1.45,Success
{DTGSKEGD-EZ18X4RY-S04S},01/17/2025 09:09:37,U0025,PC-5025,Logon,192.168.1.45,Success
{U6UQVL7E-RDTOMPSD-WX96},01/17/2025 16:16:53,U0025,PC-5025,Logoff,192.168.1.45,Success
{H245L5DO-3GQ83QG5-OPKO},01/18/2025 10:31:00,U0025,PC-5025,Logon,192.168.1.45,Success
{CU6SYVUV-O9GB1XAC-9M2Z},01/20/2025 09:35:32,U0025,PC-5025,Logon,192.168.1.45,Success
{H9H72IQ4-LU1BY4IY-V0N1},01/20/2025 16:07:24,U0025,PC-5025,Logoff,192.168.1.45,Success
{MP85Y7T3-F49HWFL8-MPJ4},01/21/2025 09:32:14,U0025,PC-5025,Logon,192.168.1.45,Success
{GU5W4633-566DZGG3-ETIV},01/21/2025 16:44:47,U0025,PC-5025,Logoff,192.168.1.45,Success
{DH1JILHB-I62VS01W-XPXN},01/22/2025 09:22:16,U0025,PC-5025,Logon,192.168.1.45,Success
{TEJ0U0VG-DR1GX1DO-C5HW},01/22/2025 16:50:37,U0025,PC-5025,Logoff,192.168.1.45,Success
{PBYEXZ9Z-GEGG4JYS-2Z3C},01/23/2025 09:12:59,U0025,PC-5025,Logon,192.168.1.45,Success
{I0PLA6D2-KG1T4F9B-YI4N},01/23/2025 16:43:58,U0025,PC-5025,Logoff,192.168.1.45,Success
{LOZ7E0PC-M9A2KLMW-WCGB},01/24/2025 09:44:38,U0025,PC-5025,Logon,192.168.1.45,Success
{WKLDWC6G-4Y3CXLLJ-0VGW},01/24/2025 16:19:53,U0025,PC-5025,Logoff,192.168.1.45,Success
{PX9V1UIT-DJ4WT1VA-WI2E},01/27/2025 09:45:24,U0025,PC-5025,Logon,192.168.1.45,Success
{4KNYSGOH-KSV8JRD8-SPW0},01/27/2025 16:41:40,U0025,PC-5025,Logoff,192.168.1.45,Success
{1NKK0G78-TMQH3A5F-1U6S},01/28/2025 09:32:27,U0025,PC-5025,Logon,192.168.1.45,Success
{V5745IP6-5PLLD5OB-Q2SA},01/28/2025 16:39:23,U0025,PC-5025,Logoff,192.168.1.45,Success
{2MESQ790-VON8PVWJ-AZQ4},01/29/2025 09:48:37,U0025,PC-5025,Logon,192.168.1.45,Success
{55PB4W6C-8HS287QM-RMPL},01/29/2025 16:41:01,U0025,PC-5025,Logoff,192.168.1.45,Success
{C0PADRKU-0GKH8VXP-SA97},01/30/2025 09:41:21,U0025,PC-5025,Logon,192.168.1.45,Success
{6X2OZ2IM-B30JGUC3-TGLQ},01/30/2025 16:20:48,U0025,PC-5025,Logoff,192.168.1.45,Success
{4L9YILZR-015K9CO1-SKI0},01/31/2025 09:19:02,U0025,PC-5025,Logon,192.168.1.45,Success
{5YHSHZD1-4FTNM8VH-1XSN},01/31/2025 16:55:35,U0025,PC-5025,Logoff,192.168.1.45,Success
{MNR6NOBG-PJYHVO2N-0IDC},02/03/2025 09:31:29,U0025,PC-5025,Logon,192.168.1.45,Success
{IPPR46QH-EQKMQPY6-N7QL},02/03/2025 16:09:12,U0025,PC-5025,Logoff,192.168.1.45,Success
{W66V3JR1-NJKIKSMV-4QQJ},02/04/2025 09:02:32,U0025,PC-5025,Logon,192.168.1.45,Success
{A1IOPRA5-A5PMLQHD-LQH1},02/04/2025 16:52:55,U0025,PC-5025,Logoff,192.168.1.45,Success
{V2XB402N-MSIKJI92-XPI8},02/05/2025 09:03:39,U0025,PC-5025,Logon,192.168.1.45,Success
{5EO9W6YA-8JB90C03-V1NP},02/05/2025 16:58:12,U0025,PC-5025,Logoff,192.168.1.45,Success
{YVU049DD-5S0Q7OC0-QPDX},02/06/2025 09:05:38,U0025,PC-5025,Logon,192.168.1.45,Success
{SYKQVOX2-N5ZANEO9-VAXC},02/06/2025 16:41:26,U0025,PC-5025,Logoff,192.168.1.45,Success
{ZYAGZR64-L4YWP6CB-C5TN},02/07/2025 09:45:10,U0025,PC-5025,Logon,192.168.1.45,Success
{L5HVDQ0M-JKKEGVKA-65FZ},02/07/2025 16:19:31,U0025,PC-5025,Logoff,192.168.1.45,Success
{MC6Y1OL5-RKH87CYA-MNJ8},02/10/2025 09:14:53,U0025,PC-5025,Logon,192.168.1.45,Success
{L3M871NG-ETL53CUK-52CG},02/10/2025 16:26:49,U0025,PC-5025,Logoff,192.168.1.45,Success
{L349DQ1G-T7DHT8D6-1098},02/11/2025 09:35:24,U0025,PC-5025,Logon,192.168.1.45,Success
{JNJZ9G6D-VNQ49440-DCLQ},02/11/2025 16:04:52,U0025,PC-5025,Logoff,192.168.1.45,Success
{DD0DILXN-48LBCLAP-DZ6W},02/12/2025 09:12:18,U0025,PC-5025,Logon,192.168.1.45,Success
{OWK1LO4P-0K9K20GV-F74V},02/12/2025 16:56:47,U0025,PC-5025,Logoff,192.168.1.45,Success
{BLCW0DPD-ZNXYDC14-ZSEX},02/13/2025 09:21:09,U0025,PC-5025,Logon,192.168.1.45,Success
{0OF37FD3-MWG24UNF-TWR2},02/13/2025 16:08:51,U0025,PC-5025,Logoff,192.168.1.45,Success
{0AUF2W7W-R1TQZFB8-X6JM},01/15/2025 08:45:05,U0026,PC-5026,Logon,192.168.1.46,Success
{E2U7FMKG-ZBYS7XZF-WSAN},01/15/2025 18:31:47,U0026,PC-5026,Logoff,192.168.1.46,Success
{B23JPMKR-Q2YVMZA5-W8VL},01/16/2025 08:18:35,U0026,PC-5026,Logon,192.168.1.46,Success
{JB6L4PES-RSS0NP99-WIHX},01/16/2025 18:25:44,U0026,PC-5026,Logoff,192.168.1.46,Success
{X5EV5925-UAK3J16C-UASH},01/17/2025 08:03:26,U0026,PC-5026,Logon,192.168.1.46,Success
{ZJ9V9LIG-ZKCZEQUB-NLEI},01/17/2025 18:07:48,U0026,PC-5026,Logoff,192.168.1.46,Success
{RX3LHXOA-U51OW0O2-NXVG},01/19/2025 15:26:00,U0026,PC-5026,Logon,192.168.1.46,Success
{7TG5SFTA-1SFNB6SP-0Y3R},01/20/2025 08:49:42,U0026,PC-5026,Logon,192.168.1.46,Success
{RA8K2H90-U3RFIWCR-6YZV},01/20/2025 18:26:40,U0026,PC-5026,Logoff,192.168.1.46,Success
{SWJZ8DYZ-KSY9FP14-X2WP},01/21/2025 08:10:59,U0026,PC-5026,Logon,192.168.1.46,Success
{JO2CMXLE-OTP7A3UH-03CD},01/21/2025 18:21:14,U0026,PC-5026,Logoff,192.168.1.46,Success
{4D0UXF7F-S12H1VRO-BW1P},01/22/2025 08:50:12,U0026,PC-5026,Logon,192.168.1.46,Success
{8258J2HK-A4MH0N5O-9R7L},01/22/2025 18:44:03,U0026,PC-5026,Logoff,192.168.1.46,Success
{5MV6B6RJ-09WEEW0O-Z2WC},01/23/2025 08:17:26,U0026,PC-5026,Logon,192.168.1.46,Success
{FT9O07FS-0GD5ML52-4HIA},01/23/2025 18:38:44,U0026,PC-5026,Logoff,192.168.1.46,Success
{MLE6NPHV-OXJ0AU1A-RMX6},01/24/2025 08:31:29,U0026,PC-5026,Logon,192.168.1.46,Success
{7VCRNFYJ-DL2MYPJT-SYI2},01/24/2025 18:44:36,U0026,PC-5026,Logoff,192.168.1.46,Success
{QM2UBAL0-J2H4I1TX-D42G},01/27/2025 08:17:28,U0026,PC-5026,Logon,192.168.1.46,Success
{AU14BO8I-5MMQEBBE-LJQI},01/27/2025 18:09:46,U0026,PC-5026,Logoff,192.168.1.46,Success
{8IC6JTEM-N8MJIJ8W-LOLX},01/28/2025 08:18:39,U0026,PC-5026,Logon,192.168.1.46,Success
{WLIFNNT4-YU8M0KR7-DOB2},01/28/2025 18:29:13,U0026,PC-5026,Logoff,192.168.1.46,Success
{1JX1OI0X-8KAADOV9-WD0R},01/29/2025 08:58:33,U0026,PC-5026,Logon,192.168.1.46,Success
{Z3Y9EMLM-BZRKZOEA-VNAQ},01/29/2025 18:37:31,U0026,PC-5026,Logoff,192.168.1.46,Success
{B41PBNUX-URPV7LYO-ZD2U},01/30/2025 08:39:43,U0026,PC-5026,Logon,192.168.1.46,Success
{X17POI92-RI52ZVBC-ETH2},01/30/2025 18:49:15,U0026,PC-5026,Logoff,192.168.1.46,Success
{231WCGV6-LRLWP47L-Z0O1},01/31/2025 08:13:14,U0026,PC-5026,Logon,192.168.1.46,Success
{8J8H19YX-6YINW4UF-3S9M},01/31/2025 18:56:04,U0026,PC-5026,Logoff,192.168.1.46,Success
{038Z2FS1-O7D3Y82F-JXLF},02/03/2025 08:15:57,U0026,PC-5026,Logon,192.168.1.46,Success
{7V2T3FLW-L91QJWNN-HN3K},02/03/2025 18:24:05,U0026,PC-5026,Logoff,192.168.1.46,Success
{DD1T46MH-7G8YFH3X-DVQ8},02/04/2025 08:59:04,U0026,PC-5026,Logon,192.168.1.46,Success
{KD2KRCNE-BCXIIJCD-GGHO},02/04/2025 18:27:32,U0026,PC-5026,Logoff,192.168.1.46,Success
{S5OK6BU9-XRDT1N0N-RXYC},02/05/2025 08:12:00,U0026,PC-5026,Logon,192.168.1.46,Success
{8RBT4OBK-S3II3F4X-2JPK},02/05/2025 18:26:11,U0026,PC-5026,Logoff,192.168.1.46,Success
{CBZYIYN6-2U8Z1XIE-39ZV},02/06/2025 08:37:39,U0026,PC-5026,Logon,192.168.1.46,Success
{EC5UDOTU-QAJELIVW-OE58},02/06/2025 18:43:03,U0026,PC-5026,Logoff,192.168.1.46,Success
{AGP01TSN-JA57I1NI-SKYW},02/07/2025 08:25:50,U0026,PC-5026,Logon,192.168.1.46,Success
{OQ5LDL7N-HYMAFCB3-D6ID},02/07/2025 18:05:00,U0026,PC-5026,Logoff,192.168.1.46,Success
{ZUAH35QR-R4ZGMS66-KE6Z},02/10/2025 08:40:37,U0026,PC-5026,Logon,192.168.1.46,Success
{DOTIWTLI-NJ1Q3Q5P-CNIL},02/10/2025 18:00:21,U0026,PC-5026,Logoff,192.168.1.46,Success
{ZVZYYIC1-1BIJ200Q-696J},02/11/2025 08:41:53,U0026,PC-5026,Logon,192.168.1.46,Success
{EAT64VZ9-0HEDMAMK-RQ2V},02/11/2025 18:55:21,U0026,PC-5026,Logoff,192.168.1.46,Success
{U62OEDR9-RLQK0PQS-2FNU},02/12/2025 08:23:52,U0026,PC-5026,Logon,192.168.1.46,Success
{M7Y1UVJY-TMP4NVV7-8ZOH},02/12/2025 18:18:32,U0026,PC-5026,Logoff,192.168.1.46,Success
{OTB1PPQV-Q1HU3FIQ-G01P},02/13/2025 08:08:59,U0026,PC-5026,Logon,192.168.1.46,Success
{D819ETPG-2O8XGHIY-1BFW},02/13/2025 18:42:50,U0026,PC-5026,Logoff,192.168.1.46,Success
{JN23648N-9JI7OMEM-TO2V},01/15/2025 07:59:14,U0027,PC-5027,Logon,192.168.1.47,Success
{SIZB25JT-3MT2MD8W-1SAG},01/15/2025 16:05:08,U0027,PC-5027,Logoff,192.168.1.47,Success
{6TAIP1KE-LBU8PT8T-AGIV},01/16/2025 07:22:19,U0027,PC-5027,Logon,192.168.1.47,Success
{E57B6WZL-OOHVUE3U-1F5R},01/16/2025 16:08:10,U0027,PC-5027,Logoff,192.168.1.47,Success
{ZJFLNOUE-6ULEAHGU-AALZ},01/17/2025 07:52:51,U0027,PC-5027,Logon,192.168.1.47,Success
{RMC7FFZ1-C5MNJOTW-XZB5},01/17/2025 16:11:33,U0027,PC-5027,Logoff,192.168.1.47,Success
{XADGYUJG-B5OR6M07-2HUN},01/20/2025 07:29:20,U0027,PC-5027,Logon,192.168.1.47,Success
{6YHTXP25-M9FERJXM-ZWQD},01/20/2025 16:31:09,U0027,PC-5027,Logoff,192.168.1.47,Success
{DPV4REWM-UB4F0MIZ-8QAJ},01/21/2025 07:02:46,U0027,PC-5027,Logon,192.168.1.47,Success
{HRMF6M8W-NLEPHVPK-FA2M},01/21/2025 16:41:54,U0027,PC-5027,Logoff,192.168.1.47,Success
{K4986K33-UFEVSTYG-X886},01/22/2025 07:59:29,U0027,PC-5027,Logon,192.168.1.47,Success
{I7P2R5JG-LWMK6SF9-NRMO},01/22/2025 16:46:28,U0027,PC-5027,Logoff,192.168.1.47,Success
{L65X4WU1-I7XXEQ58-WZUA},01/23/2025 07:45:54,U0027,PC-5027,Logon,192.168.1.47,Success
{ZRRE5OZ8-3EJFBOVB-1ZJ3},01/23/2025 16:04:26,U0027,PC-5027,Logoff,192.168.1.47,Success
{DLQDZ1GG-LCR5P8AA-CJ72},01/24/2025 07:03:58,U0027,PC-5027,Logon,192.168.1.47,Success
{V9J2FUW4-8XLPOY22-CM5A},01/24/2025 16:13:21,U0027,PC-5027,Logoff,192.168.1.47,Success
{0Q2OAZFU-UZWP4O5X-KQR4},01/27/2025 07:58:10,U0027,PC-5027,Logon,192.168.1.47,Success
{LXB7GIOR-FZCP83JU-WLIU},01/27/2025 16:45:20,U0027,PC-5027,Logoff,192.168.1.47,Success
{J40Y52YG-QYMH33DH-ARJI},01/28/2025 07:37:01,U0027,PC-5027,Logon,192.168.1.47,Success
{YB9PDGKR-JWTG3FIM-LCBI},01/28/2025 16:57:53,U0027,PC-5027,Logoff,192.168.1.47,Success
{DBZNMTR2-8J9BF63Y-8OCV},01/29/2025 07:08:20,U0027,PC-5027,Logon,192.168.1.47,Success
{34EI2BRS-V43056M0-0L87},01/29/2025 16:10:23,U0027,PC-5027,Logoff,192.168.1.47,Success
{ZQLR1M86-O2GSX9OA-2EO4},01/30/2025 07:04:39,U0027,PC-5027,Logon,192.168.1.47,Success
{YTN8PLA2-Q7LKBVXS-MXVQ},01/30/2025 16:04:42,U0027,PC-5027,Logoff,192.168.1.47,Success
{GH8A7B1B-B61PDBHF-3SUT},01/31/2025 07:04:19,U0027,PC-5027,Logon,192.168.1.47,Success
{K9OE7TE8-RTMSY77B-MBVM},01/31/2025 16:13:02,U0027,PC-5027,Logoff,192.168.1.47,Success
{NGBRFR30-9EY5QWQM-KQI0},02/03/2025 07:48:10,U0027,PC-5027,Logon,192.168.1.47,Success
{8H1V8SVW-UDJ9VHQC-NJBP},02/03/2025 16:49:01,U0027,PC-5027,Logoff,192.168.1.47,Success
{0QCU16DK-PMVNO9I1-S6XH},02/04/2025 07:33:32,U0027,PC-5027,Logon,192.168.1.47,Success
{ABM4ML2I-QR2AHNYR-VFON},02/04/2025 16:59:09,U0027,PC-5027,Logoff,192.168.1.47,Success
{YADJC88K-LX9K9S0B-U74U},02/05/2025 07:35:30,U0027,PC-5027,Logon,192.168.1.47,Success
{WISENOA2-1IHYAUKL-WWIA},02/05/2025 16:31:25,U0027,PC-5027,Logoff,192.168.1.47,Success
{KPU8O9ON-SRHDVNFF-2WCF},02/06/2025 07:44:45,U0027,PC-5027,Logon,192.168.1.47,Success
{E6KN0Q48-GCNUBJ74-F55A},02/06/2025 16:15:02,U0027,PC-5027,Logoff,192.168.1.47,Success
{OBTEGURT-1RWVNGCF-OLT3},02/07/2025 07:04:26,U0027,PC-5027,Logon,192.168.1.47,Success
{KFF2JTJT-O0IQQKB7-456B},02/07/2025 16:54:18,U0027,PC-5027,Logoff,192.168.1.47,Success
{372VIUAD-J725U033-2W04},02/10/2025 07:40:37,U0027,PC-5027,Logon,192.168.1.47,Success
{YFKRUYHC-BJKHCD79-UDA9},02/10/2025 16:24:42,U0027,PC-5027,Logoff,192.168.1.47,Success
{ZILE5YLQ-SOUJB9ND-XSSC},02/11/2025 07:58:05,U0027,PC-5027,Logon,192.168.1.47,Success
{J31OLE1Q-XRJB0AH9-QJWW},02/11/2025 16:12:06,U0027,PC-5027,Logoff,192.168.1.47,Success
{A7IDI09K-GW8C4AG1-QICX},02/12/2025 07:33:28,U0027,PC-5027,Logon,192.168.1.47,Success
{R8IYBATO-LODLONKC-P8OV},02/12/2025 16:02:22,U0027,PC-5027,Logoff,192.168.1.47,Success
{NWVSJJCA-XOD97QQ1-Q81H},02/13/2025 07:56:35,U0027,PC-5027,Logon,192.168.1.47,Success
{ULHH9BTD-5PU139KA-7JK8},02/13/2025 16:30:20,U0027,PC-5027,Logoff,192.168.1.47,Success
{MVQIIXKU-OZM7I9RY-30M6},01/15/2025 08:51:22,U0028,PC-5028,Logon,192.168.1.48,Success
{1LZVGW9H-NE0R3I9H-UKP6},01/15/2025 16:56:59,U0028,PC-5028,Logoff,192.168.1.48,Success
{R07H0UMS-48IW5XNQ-DZ98},01/16/2025 08:17:32,U0028,PC-5028,Logon,192.168.1.48,Success
{HE17O7PN-UD53QE5E-EAZV},01/16/2025 16:17:36,U0028,PC-5028,Logoff,192.168.1.48,Success
{7NJKHVYQ-DK9XMA5V-IXR4},01/17/2025 08:39:12,U0028,PC-5028,Logon,192.168.1.48,Success
{TO8UFLV4-BA7OBBC8-3Y0C},01/17/2025 16:06:46,U0028,PC-5028,Logoff,192.168.1.48,Success
{VGJJ1WSF-DIB0SXG4-XNUB},01/19/2025 10:54:00,U0028,PC-5028,Logon,192.168.1.48,Success
{8634RH7C-JJEY7QWW-O6NL},01/20/2025 08:43:43,U0028,PC-5028,Logon,192.168.1.48,Success
{VEC9T5AH-C0OKRCW9-IBGJ},01/20/2025 16:26:04,U0028,PC-5028,Logoff,192.168.1.48,Success
{WVPG6VC4-PAIIUCUI-GM2T},01/21/2025 08:07:44,U0028,PC-5028,Logon,192.168.1.48,Success
{WOQDNVQJ-4U4FGGW1-JYK8},01/21/2025 16:56:56,U0028,PC-5028,Logoff,192.168.1.48,Success
{0PZTS55C-2IBJVSLR-DMZV},01/22/2025 08:51:58,U0028,PC-5028,Logon,192.168.1.48,Success
{Y16ZGRRV-GMDFZJOI-GO58},01/22/2025 16:42:50,U0028,PC-5028,Logoff,192.168.1.48,Success
{AFLKTAWM-WUR1Z82H-394L},01/23/2025 08:25:46,U0028,PC-5028,Logon,192.168.1.48,Success
{UXFZJDCY-98QHSFM8-QPDN},01/23/2025 16:22:04,U0028,PC-5028,Logoff,192.168.1.48,Success
{0FH2TN8B-8ZUFJWFQ-84GD},01/24/2025 08:35:18,U0028,PC-5028,Logon,192.168.1.48,Success
{YSHGPZ91-KMGQAW4T-EQ3C},01/24/2025 16:56:30,U0028,PC-5028,Logoff,192.168.1.48,Success
{P5WLF0LL-YA85BEKT-JEPG},01/27/2025 08:39:44,U0028,PC-5028,Logon,192.168.1.48,Success
{AP9EIB0T-A6YY5XHQ-3U91},01/27/2025 16:44:03,U0028,PC-5028,Logoff,192.168.1.48,Success
{8BV5ZHP6-PNU0KI4J-KJ7O},01/28/2025 08:09:54,U0028,PC-5028,Logon,192.168.1.48,Success
{JQBTK0TD-0DOF83GA-EDML},01/28/2025 16:27:25,U0028,PC-5028,Logoff,192.168.1.48,Success
{V3W9O01E-4ZNZZE2T-BST9},01/29/2025 08:01:41,U0028,PC-5028,Logon,192.168.1.48,Success
{WI7084L9-GM5HN1D6-13LY},01/29/2025 16:41:28,U0028,PC-5028,Logoff,192.168.1.48,Success
{QZTGBCQT-AIJ82T2A-1Q4P},01/30/2025 08:53:11,U0028,PC-5028,Logon,192.168.1.48,Success
{4L6G9H8L-YK0VGL2U-PQV9},01/30/2025 16:51:56,U0028,PC-5028,Logoff,192.168.1.48,Success
{Y292IZ1Q-8PJ1YDOT-948U},01/31/2025 08:05:06,U0028,PC-5028,Logon,192.168.1.48,Success
{2DM7GEHN-S1C6HQYC-YW5V},01/31/2025 16:58:02,U0028,PC-5028,Logoff,192.168.1.48,Success
{ODEI4VXU-4VQW7Z76-4HSR},02/02/2025 13:17:00,U0028,PC-5028,Logon,192.168.1.48,Success
{SM3S08UW-OXT118QZ-B6UX},02/03/2025 08:34:56,U0028,PC-5028,Logon,192.168.1.48,Success
{RKUW2032-LYXJ2J4B-O6GP},02/03/2025 16:30:15,U0028,PC-5028,Logoff,192.168.1.48,Success
{1MXKQMUY-B2JMXS7S-8W50},02/04/2025 08:24:40,U0028,PC-5028,Logon,192.168.1.48,Success
{V28N4Q17-RO9TNS9H-LB4Y},02/04/2025 16:29:51,U0028,PC-5028,Logoff,192.168.1.48,Success
{XDYQ8D7W-GXXASHVF-HZLA},02/05/2025 08:03:28,U0028,PC-5028,Logon,192.168.1.48,Success
{OVM8L10I-187YOHQL-YLEW},02/05/2025 16:57:12,U0028,PC-5028,Logoff,192.168.1.48,Success
{VBFEJRK2-LBIMNZ9B-9BOQ},02/06/2025 08:09:16,U0028,PC-5028,Logon,192.168.1.48,Success
{PL72U22E-FTIXDWR0-24LP},02/06/2025 16:04:12,U0028,PC-5028,Logoff,192.168.1.48,Success
{6GF9XXWN-KPZIAJN3-MLEO},02/07/2025 08:25:06,U0028,PC-5028,Logon,192.168.1.48,Success
{PRRT2L2I-EO9UVJ3B-SY3O},02/07/2025 16:45:21,U0028,PC-5028,Logoff,192.168.1.48,Success
{F86UGYFU-NMAD1BX6-AZ8Y},02/10/2025 08:52:53,U0028,PC-5028,Logon,192.168.1.48,Success
{CVHLBPRF-EGCXY13V-W40F},02/10/2025 16:11:02,U0028,PC-5028,Logoff,192.168.1.48,Success
{2VE4IRF7-BCU5SXQK-QBKU},02/11/2025 08:58:24,U0028,PC-5028,Logon,192.168.1.48,Success
{T6267CGF-X30AC9PU-BKOP},02/11/2025 16:31:47,U0028,PC-5028,Logoff,192.168.1.48,Success
{L0JO4PYA-P3JFW79G-QQQJ},02/12/2025 08:32:37,U0028,PC-5028,Logon,192.168.1.48,Success
{6JP3ZJLQ-1BPFWSQ7-TFS2},02/12/2025 16:31:35,U0028,PC-5028,Logoff,192.168.1.48,Success
{2FOZZ1JP-AHRX7BNZ-TAHY},02/13/2025 08:08:32,U0028,PC-5028,Logon,192.168.1.48,Success
{N98UNCQS-6519EYIN-YCOA},02/13/2025 16:41:25,U0028,PC-5028,Logoff,192.168.1.48,Success
{DWYUSAZQ-Y2YR6NBQ-D8QK},01/15/2025 09:36:38,U0029,PC-5029,Logon,192.168.1.49,Success
{I9U0VQF6-OYLCB37B-Q3R0},01/15/2025 17:18:14,U0029,PC-5029,Logoff,192.168.1.49,Success
{GNFXUF1W-ZWBAYW5N-WVJQ},01/16/2025 09:01:46,U0029,PC-5029,Logon,192.168.1.49,Success
{X7X5PV0Q-L3GFXY1J-XCDK},01/16/2025 17:44:41,U0029,PC-5029,Logoff,192.168.1.49,Success
{ZPB2YN69-I791522O-U2VN},01/17/2025 09:22:49,U0029,PC-5029,Logon,192.168.1.49,Success
{YN74LRD2-KX2SWOSJ-VBC8},01/17/2025 17:07:47,U0029,PC-5029,Logoff,192.168.1.49,Success
{0YPJAWUH-J1L90D6D-86S2},01/20/2025 09:10:18,U0029,PC-5029,Logon,192.168.1.49,Success
{8JY6VY0V-3CMUEXBX-0HJ7},01/20/2025 17:55:04,U0029,PC-5029,Logoff,192.168.1.49,Success
{5BFXPFW8-XEMLTFU5-77TD},01/21/2025 09:34:00,U0029,PC-5029,Logon,192.168.1.49,Success
{842QYVTQ-NKV78RTJ-R2GJ},01/21/2025 17:39:09,U0029,PC-5029,Logoff,192.168.1.49,Success
{GMBJ2W6P-54WSXQ9S-7LKS},01/22/2025 09:05:29,U0029,PC-5029,Logon,192.168.1.49,Success
{18IA77E7-99O6ALVG-QXCZ},01/22/2025 17:56:28,U0029,PC-5029,Logoff,192.168.1.49,Success
{NIVD44T2-RIZYO7CM-TOZZ},01/23/2025 09:13:16,U0029,PC-5029,Logon,192.168.1.49,Success
{683BPWS5-8DBZQ7IB-48G5},01/23/2025 17:15:55,U0029,PC-5029,Logoff,192.168.1.49,Success
{1RTWFK5M-GC3ECTAT-G6T2},01/24/2025 09:41:45,U0029,PC-5029,Logon,192.168.1.49,Success
{OL5M5LOI-PZKSBWTS-MCGX},01/24/2025 17:57:25,U0029,PC-5029,Logoff,192.168.1.49,Success
{6L8JVZSL-T6949QBF-IY4G},01/27/2025 09:37:02,U0029,PC-5029,Logon,192.168.1.49,Success
{T6D05HFA-58S9EP5R-OPTX},01/27/2025 17:39:34,U0029,PC-5029,Logoff,192.168.1.49,Success
{QT090FS6-QIJ88AGT-3JW3},01/28/2025 09:21:11,U0029,PC-5029,Logon,192.168.1.49,Success
{9WNI6G8E-24RZBJHT-ZQCE},01/28/2025 17:48:48,U0029,PC-5029,Logoff,192.168.1.49,Success
{0YET337A-Z2B0FMKO-V2Y9},01/29/2025 09:29:14,U0029,PC-5029,Logon,192.168.1.49,Success
{69XKDRU4-C2P2K5QS-49MV},01/29/2025 17:50:28,U0029,PC-5029,Logoff,192.168.1.49,Success
{S7JYRIGG-48FTLT7P-A46I},01/30/2025 09:19:17,U0029,PC-5029,Logon,192.168.1.49,Success
{7UV48PBO-WVHD7B4I-SYI8},01/30/2025 17:39:16,U0029,PC-5029,Logoff,192.168.1.49,Success
{5NTIPWL5-1CTAE3HK-3LQE},01/31/2025 09:31:05,U0029,PC-5029,Logon,192.168.1.49,Success
{RSQ97NPW-Q6YK8MMU-9AM6},01/31/2025 17:41:28,U0029,PC-5029,Logoff,192.168.1.49,Success
{ZCES58KC-IMFL0XN3-CQYT},02/03/2025 09:08:36,U0029,PC-5029,Logon,192.168.1.49,Success
{1CXDCWGK-6RZLCH2X-RNWJ},02/03/2025 17:32:10,U0029,PC-5029,Logoff,192.168.1.49,Success
{S1F8G0YI-0DG95K0G-H1IX},02/04/2025 09:12:01,U0029,PC-5029,Logon,192.168.1.49,Success
{AJGZ36N3-FRLUZK3V-JE6I},02/04/2025 17:50:50,U0029,PC-5029,Logoff,192.168.1.49,Success
{KATV82HK-89JSNCH1-WY6P},02/05/2025 09:09:20,U0029,PC-5029,Logon,192.168.1.49,Success
