id,timestamp,src_ip,dst_ip,dst_port,protocol,bytes_in,bytes_out,alert,user
{ZHSWRVRA-P04ECZ5I-61QM},2025-02-04T16:35:11Z,192.168.1.45,8.8.8.8,443,HTTPS,69420,42591,,judy.baker
{VLZGPTA7-8VS4HDDN-CUJ9},2025-02-04T09:57:23Z,192.168.1.45,1.1.1.1,443,HTTPS,58175,58296,,judy.baker
{I0JQP1KM-BMUYKCWB-792L},2025-02-04T12:56:25Z,192.168.1.45,1.0.0.1,443,HTTPS,32632,18365,,judy.baker
{I2ZQOQM4-ZJ7Q6D9I-DR23},2025-02-04T10:34:54Z,192.168.1.45,142.250.0.0,443,HTTPS,36968,32416,,judy.baker
{PKWFOYBL-5VF4W804-TGD1},2025-02-04T12:54:08Z,192.168.1.45,8.8.8.8,443,HTTPS,82325,29497,,judy.baker
{A2H3UI8A-2NUPSUZ3-5OJA},2025-02-04T10:08:58Z,192.168.1.45,1.0.0.1,443,HTTPS,36882,5486,,judy.baker
{254GPZW1-PE5GHZX7-0NDX},2025-02-04T09:53:19Z,192.168.1.45,142.250.0.0,443,HTTPS,11773,9576,,judy.baker
{W6U9WFAH-7HQEI0J0-1WDJ},2025-02-05T09:12:41Z,192.168.1.45,1.0.0.1,443,HTTPS,86813,7575,,judy.baker
{U1VBF5RR-F73XZCJ7-6K89},2025-02-05T16:36:10Z,192.168.1.45,8.8.4.4,443,HTTPS,99133,48412,,judy.baker
{WM9XUSF1-BBTKANIR-QQ1D},2025-02-05T09:03:42Z,192.168.1.45,1.0.0.1,443,HTTPS,56175,46139,,judy.baker
{2MGQMSO6-OYQ2VHXO-VEIB},2025-02-05T11:12:56Z,192.168.1.45,8.8.4.4,443,HTTPS,16764,27541,,judy.baker
{ZR78NJXC-RAXM8WDF-YXV4},2025-02-05T14:15:40Z,192.168.1.45,142.250.0.0,443,HTTPS,62852,26774,,judy.baker
{RJCMI89H-GWRS9AFZ-O2GZ},2025-02-05T10:36:35Z,192.168.1.45,1.1.1.1,443,HTTPS,69080,47357,,judy.baker
{QZQMK9E7-F9TPMMJQ-10GS},2025-02-05T13:30:41Z,192.168.1.45,142.250.0.0,443,HTTPS,19556,38195,,judy.baker
{W6APOM4X-DSWOLGAJ-243O},2025-02-05T13:22:18Z,192.168.1.45,8.8.8.8,443,HTTPS,74340,43789,,judy.baker
{T77KQERW-FCWWNJGE-4GHZ},2025-02-05T15:35:44Z,192.168.1.45,1.0.0.1,443,HTTPS,69349,21104,,judy.baker
{MV5C1IPQ-MZQVBYKH-1TF9},2025-02-05T16:33:00Z,192.168.1.45,172.217.0.0,443,HTTPS,48769,22254,,judy.baker
{DUGFXCCW-VGGSF89P-LH8F},2025-02-05T16:55:38Z,192.168.1.45,1.0.0.1,443,HTTPS,61523,3809,,judy.baker
{E7BKDQPQ-SQC1EUZJ-DXAD},2025-02-05T15:55:16Z,192.168.1.45,172.217.0.0,443,HTTPS,75685,19563,,judy.baker
{VLF5LDZW-3985FDWF-TF9W},2025-02-05T15:18:53Z,192.168.1.45,142.250.0.0,443,HTTPS,37024,20639,,judy.baker
{EBG8PKYD-JPQR5T57-262N},2025-02-05T16:56:03Z,192.168.1.45,1.0.0.1,443,HTTPS,54370,7017,,judy.baker
{7XOZEC9A-Q5USZK4G-N2UM},2025-02-05T11:19:29Z,192.168.1.45,1.1.1.1,443,HTTPS,64297,19066,,judy.baker
{WT99U4M0-ZIIXFM7A-2FX5},2025-02-05T10:47:36Z,192.168.1.45,142.250.0.0,443,HTTPS,40616,21810,,judy.baker
{Y68V5U84-ATUFPNY8-F4MO},2025-02-05T13:03:16Z,192.168.1.45,172.217.0.0,443,HTTPS,90751,9770,,judy.baker
{HJJ7HVZF-5ITFBBRF-9BQW},2025-02-05T12:02:27Z,192.168.1.45,8.8.4.4,443,HTTPS,56636,25256,,judy.baker
{XJ74NJPB-800I4913-AIOC},2025-02-05T13:05:55Z,192.168.1.45,172.217.0.0,443,HTTPS,58172,38681,,judy.baker
{085HQCT1-MJQHUCGO-WEJ2},2025-02-05T12:45:13Z,192.168.1.45,8.8.8.8,443,HTTPS,80758,27770,,judy.baker
{RW8IEEWO-XXXBR3VY-H5CU},2025-02-05T16:50:35Z,192.168.1.45,172.217.0.0,443,HTTPS,44821,4157,,judy.baker
{GAUQKY7S-XCVFD23K-36IY},2025-02-05T11:27:57Z,192.168.1.45,172.217.0.0,443,HTTPS,43046,28827,,judy.baker
{WTRAZZUB-2XUCBGEL-K39T},2025-02-05T15:35:50Z,192.168.1.45,1.1.1.1,443,HTTPS,83360,58972,,judy.baker
{UL5Z53S9-FAURYXFR-GXO2},2025-02-05T10:17:14Z,192.168.1.45,172.217.0.0,443,HTTPS,62168,40646,,judy.baker
{YECC21FF-CJQU0F2B-9L79},2025-02-06T10:06:23Z,192.168.1.45,1.1.1.1,443,HTTPS,14903,48587,,judy.baker
{KIETBHFS-JG0UBGJS-INXN},2025-02-06T14:20:01Z,192.168.1.45,172.217.0.0,443,HTTPS,51104,43708,,judy.baker
{RR6S7E1B-VUZ82NQ6-Y78I},2025-02-06T10:11:54Z,192.168.1.45,142.250.0.0,443,HTTPS,60868,5362,,judy.baker
{DWMAAQRD-RIBM7TCY-I7NW},2025-02-06T09:48:07Z,192.168.1.45,8.8.4.4,443,HTTPS,99082,19219,,judy.baker
{Q0JZZWC6-NRMIFZOR-XNWF},2025-02-06T14:04:43Z,192.168.1.45,1.1.1.1,443,HTTPS,20111,24764,,judy.baker
{87MMU9CU-J1OXYLWP-X1HI},2025-02-06T10:29:54Z,192.168.1.45,8.8.4.4,443,HTTPS,86933,13099,,judy.baker
{ODP1CHJ5-EWAFIFG2-G6F1},2025-02-06T13:34:23Z,192.168.1.45,172.217.0.0,443,HTTPS,45188,31690,,judy.baker
{4URX1N2L-XM16YBK3-A6N5},2025-02-06T11:12:02Z,192.168.1.45,142.250.0.0,443,HTTPS,52184,21568,,judy.baker
{IKATW8WF-60WS50WB-PJ4N},2025-02-06T12:01:55Z,192.168.1.45,142.250.0.0,443,HTTPS,113192,57674,,judy.baker
{QJCY9REX-U98OV1SE-UN45},2025-02-06T14:48:24Z,192.168.1.45,1.0.0.1,443,HTTPS,46412,41078,,judy.baker
{5CPECN7A-329MDRAU-5WM2},2025-02-06T12:12:22Z,192.168.1.45,1.0.0.1,443,HTTPS,46868,37081,,judy.baker
{O2P1WOVE-LFXQ88H6-83N1},2025-02-06T09:27:09Z,192.168.1.45,1.1.1.1,443,HTTPS,42652,11981,,judy.baker
{25T9GH2Z-A3YLOQ2C-BE96},2025-02-06T14:07:21Z,192.168.1.45,142.250.0.0,443,HTTPS,98421,25217,,judy.baker
{JVWAWEQT-CDU1ZI1W-TQSN},2025-02-06T11:11:55Z,192.168.1.45,8.8.8.8,443,HTTPS,27605,3023,,judy.baker
{F83XMXZR-WBUTUJH9-G8NQ},2025-02-06T15:08:15Z,192.168.1.45,1.1.1.1,443,HTTPS,78769,18029,,judy.baker
{CFXV06K7-98C42573-26BN},2025-02-06T13:58:54Z,192.168.1.45,8.8.4.4,443,HTTPS,68684,10474,,judy.baker
{WBVAFY9I-8Q95I6WE-ZWL4},2025-02-06T14:40:39Z,192.168.1.45,142.250.0.0,443,HTTPS,12255,40219,,judy.baker
{ILBJHAOU-PXJUUEJM-MZQA},2025-02-06T12:30:51Z,192.168.1.45,172.217.0.0,443,HTTPS,31837,17827,,judy.baker
{ZOCBN0CO-L8H8XHUK-XAGW},2025-02-06T09:10:07Z,192.168.1.45,1.0.0.1,443,HTTPS,79925,25726,,judy.baker
{T6I425QW-NPDE84D3-V4XM},2025-02-06T10:05:23Z,192.168.1.45,1.1.1.1,443,HTTPS,10082,47550,,judy.baker
{F55UOK4G-YX8R63JX-324L},2025-02-06T14:07:47Z,192.168.1.45,8.8.8.8,443,HTTPS,42396,18809,,judy.baker
{1Z87E6HY-R1ZMH30J-R69Q},2025-02-06T14:32:18Z,192.168.1.45,172.217.0.0,443,HTTPS,18567,5369,,judy.baker
{13DIFDHG-G3MWJGTA-6O40},2025-02-06T11:21:40Z,192.168.1.45,8.8.4.4,443,HTTPS,94255,28891,,judy.baker
{QGGWYWH4-S6NP8X8R-RHWP},2025-02-06T09:07:47Z,192.168.1.45,142.250.0.0,443,HTTPS,87501,44475,,judy.baker
{H3NVIXM9-NCG2ETNJ-TX3L},2025-02-06T11:35:27Z,192.168.1.45,1.1.1.1,443,HTTPS,50473,31321,,judy.baker
{0XNXRT0I-SL68H1CO-LL28},2025-02-06T09:31:16Z,192.168.1.45,1.1.1.1,443,HTTPS,56944,41939,,judy.baker
{ZH9T3FPR-0RONAJZ7-MDQR},2025-02-06T11:23:06Z,192.168.1.45,8.8.4.4,443,HTTPS,49379,49434,,judy.baker
{16U74MJH-1U4O1SXV-E4KY},2025-02-06T11:50:54Z,192.168.1.45,8.8.8.8,443,HTTPS,99848,26292,,judy.baker
{DQHJIT51-APYB5CGO-A91Q},2025-02-06T09:43:05Z,192.168.1.45,172.217.0.0,443,HTTPS,78553,47498,,judy.baker
{6I49W3WC-NWZKOGMD-FY7K},2025-02-06T12:50:12Z,192.168.1.45,1.0.0.1,443,HTTPS,39802,31744,,judy.baker
{414BLF3W-XMMOCRCG-Z4DY},2025-02-07T09:52:01Z,192.168.1.45,142.250.0.0,443,HTTPS,85106,31452,,judy.baker
{8J5ZRDX9-BNUYT5A6-DWKI},2025-02-07T16:44:18Z,192.168.1.45,8.8.4.4,443,HTTPS,11538,3197,,judy.baker
{GHD34V2C-LBPLJLYU-AFAV},2025-02-07T10:57:26Z,192.168.1.45,172.217.0.0,443,HTTPS,31226,13354,,judy.baker
{87LEWIFY-VCZL546Z-CPL6},2025-02-07T14:03:18Z,192.168.1.45,142.250.0.0,443,HTTPS,42674,46034,,judy.baker
{218Q9VWD-YP1232DD-XYHZ},2025-02-07T12:37:00Z,192.168.1.45,1.0.0.1,443,HTTPS,67755,17457,,judy.baker
{J646B4NR-BBIHG8B7-DYLD},2025-02-07T11:38:30Z,192.168.1.45,8.8.8.8,443,HTTPS,72780,18505,,judy.baker
{KCJKYIV5-0ID9L7JY-MS0S},2025-02-07T14:25:49Z,192.168.1.45,1.0.0.1,443,HTTPS,95295,8167,,judy.baker
{NS1L3356-X5E7K2K1-FXBG},2025-02-07T14:25:37Z,192.168.1.45,8.8.8.8,443,HTTPS,70689,36497,,judy.baker
{GBYU5PD8-0LYWA0Y4-XHUV},2025-02-07T15:09:15Z,192.168.1.45,142.250.0.0,443,HTTPS,46826,48285,,judy.baker
{R4I3DMTS-PBBV3DBH-OSRP},2025-02-07T10:41:45Z,192.168.1.45,1.1.1.1,443,HTTPS,47772,14296,,judy.baker
{UL4CS5VV-MVN8BV3F-IV78},2025-02-07T15:41:41Z,192.168.1.45,142.250.0.0,443,HTTPS,96578,51071,,judy.baker
{0JSBX5R6-W7T5OYDU-VFSD},2025-02-07T14:02:31Z,192.168.1.45,8.8.8.8,443,HTTPS,98377,42195,,judy.baker
{RRJYJS2Q-S3NB8AGR-LVBR},2025-02-07T09:56:45Z,192.168.1.45,1.0.0.1,443,HTTPS,76716,11781,,judy.baker
{6RGFD2SU-05SEAF51-CS8I},2025-02-07T11:14:10Z,192.168.1.45,8.8.8.8,443,HTTPS,81477,45248,,judy.baker
{AEQBUEXJ-KAA3J14D-2NPT},2025-02-07T12:17:07Z,192.168.1.45,8.8.4.4,443,HTTPS,45189,8175,,judy.baker
{V82T9I8Q-2V98LEFJ-LXGQ},2025-02-10T13:01:38Z,192.168.1.45,1.0.0.1,443,HTTPS,13616,42014,,judy.baker
{D0M7G3ZU-GI0DDBDV-M603},2025-02-10T11:46:53Z,192.168.1.45,8.8.4.4,443,HTTPS,64476,26355,,judy.baker
{FHZU2IOZ-JSH2S3KQ-BD1I},2025-02-10T15:15:38Z,192.168.1.45,1.0.0.1,443,HTTPS,42249,39211,,judy.baker
{IFZIZTP7-2NVB9XKB-7VJS},2025-02-10T13:03:22Z,192.168.1.45,8.8.8.8,443,HTTPS,20884,28907,,judy.baker
{1DYFV4QR-Z0Y9PHO7-W496},2025-02-10T13:53:32Z,192.168.1.45,1.1.1.1,443,HTTPS,64508,10989,,judy.baker
{OYOIBP06-Q3CM3LXL-LFJ3},2025-02-10T11:56:49Z,192.168.1.45,1.1.1.1,443,HTTPS,31752,49175,,judy.baker
{Q9CERF2J-C94QZDNW-LGV7},2025-02-10T09:19:18Z,192.168.1.45,1.0.0.1,443,HTTPS,72552,27951,,judy.baker
{3LA2H23H-OUVUYIH7-2WRA},2025-02-10T14:02:22Z,192.168.1.45,8.8.4.4,443,HTTPS,33770,37956,,judy.baker
{0Z4MQVUK-OK4S8MZD-FC0C},2025-02-10T15:36:48Z,192.168.1.45,172.217.0.0,443,HTTPS,23066,12407,,judy.baker
{5L60T8TT-UMT17JCE-KG8P},2025-02-10T11:20:36Z,192.168.1.45,1.1.1.1,443,HTTPS,49106,14869,,judy.baker
{9QUY7JL8-BZVRZBIJ-QLN6},2025-02-10T09:58:06Z,192.168.1.45,1.0.0.1,443,HTTPS,52038,5427,,judy.baker
{L8E61R15-SL2UB51L-WVO9},2025-02-10T14:39:28Z,192.168.1.45,142.250.0.0,443,HTTPS,14919,11893,,judy.baker
{4PWN3JCH-BWZX34GC-7GTA},2025-02-10T12:07:09Z,192.168.1.45,142.250.0.0,443,HTTPS,16826,2418,,judy.baker
{08DNKST6-CMVIY1T8-2OKF},2025-02-10T15:31:41Z,192.168.1.45,142.250.0.0,443,HTTPS,23981,14025,,judy.baker
{CY268RDV-15MS9CJR-ZJT5},2025-02-10T12:15:10Z,192.168.1.45,172.217.0.0,443,HTTPS,11639,2594,,judy.baker
{X7R93IKD-88QKSR13-X7TA},2025-02-10T16:06:17Z,192.168.1.45,8.8.4.4,443,HTTPS,75596,44520,,judy.baker
{AZBQVCBI-H68Q2JQK-91KS},2025-02-10T11:53:37Z,192.168.1.45,1.0.0.1,443,HTTPS,63265,19596,,judy.baker
{2FHK6FC7-Z0UD7Y14-4W6Z},2025-02-10T15:41:55Z,192.168.1.45,1.1.1.1,443,HTTPS,94712,16137,,judy.baker
{V3B0WRCH-YQI2JGWA-TA1Q},2025-02-11T15:24:47Z,192.168.1.45,172.217.0.0,443,HTTPS,43474,4715,,judy.baker
{FLHB1OGE-GYIGUCX8-MU8Q},2025-02-11T14:39:33Z,192.168.1.45,8.8.8.8,443,HTTPS,42734,46174,,judy.baker
{KRF73E9G-ABYDP96C-8IJL},2025-02-11T11:50:48Z,192.168.1.45,8.8.8.8,443,HTTPS,35744,50976,,judy.baker
{ME8ZE41C-EC09RGZP-OTFD},2025-02-11T16:06:54Z,192.168.1.45,1.0.0.1,443,HTTPS,21548,41164,,judy.baker
{II1M97F3-2RQOAN31-LL6Q},2025-02-11T15:52:00Z,192.168.1.45,172.217.0.0,443,HTTPS,60175,44516,,judy.baker
{3JYWHW6P-HGOWVAGD-E5C2},2025-02-11T10:36:26Z,192.168.1.45,1.1.1.1,443,HTTPS,88418,7496,,judy.baker
{FDP4WT1Z-W89LVDGR-910W},2025-02-11T14:09:07Z,192.168.1.45,8.8.8.8,443,HTTPS,65930,5621,,judy.baker
{XENFHD0Q-KD4H6QJI-B0O1},2025-02-11T15:31:03Z,192.168.1.45,172.217.0.0,443,HTTPS,31537,15843,,judy.baker
{0R3XRN42-NLMAHIX4-Z8WR},2025-02-11T11:58:11Z,192.168.1.45,142.250.0.0,443,HTTPS,77844,59687,,judy.baker
{J9NMH3NN-7P00LRWQ-8VK5},2025-02-11T16:48:11Z,192.168.1.45,142.250.0.0,443,HTTPS,90365,49057,,judy.baker
{ZS8YD1Y6-Q4VYNCVL-FFDF},2025-02-11T12:14:35Z,192.168.1.45,8.8.4.4,443,HTTPS,79615,15927,,judy.baker
{RH00DV0L-D7IG2KNO-0KJ3},2025-02-11T14:24:19Z,192.168.1.45,172.217.0.0,443,HTTPS,31421,56139,,judy.baker
{6TSS6XIQ-VFAIZR3E-YGOU},2025-02-11T15:10:38Z,192.168.1.45,8.8.8.8,443,HTTPS,49872,47719,,judy.baker
{RTCI6JQP-600E4E49-I0MI},2025-02-11T13:49:21Z,192.168.1.45,142.250.0.0,443,HTTPS,38280,55991,,judy.baker
{C1U59BT4-LO7CT8X3-EJ47},2025-02-11T10:19:48Z,192.168.1.45,1.0.0.1,443,HTTPS,22844,49522,,judy.baker
{6G0BUDAC-IHP6471Q-SPOT},2025-02-11T11:22:07Z,192.168.1.45,142.250.0.0,443,HTTPS,41106,34939,,judy.baker
{T9X8BV1X-E46CQXQM-IO1G},2025-02-11T14:08:45Z,192.168.1.45,8.8.8.8,443,HTTPS,26118,35303,,judy.baker
{78MXB08N-VV3BDNWS-HIY2},2025-02-11T14:30:28Z,192.168.1.45,8.8.8.8,443,HTTPS,39210,19707,,judy.baker
{YXOQ9RHU-7U8EXUDP-TPUU},2025-02-11T14:21:31Z,192.168.1.45,8.8.8.8,443,HTTPS,63191,11372,,judy.baker
{GNFWSU9F-OLW2I3IF-HX7X},2025-02-11T09:07:39Z,192.168.1.45,142.250.0.0,443,HTTPS,17749,35856,,judy.baker
{3L4XFEXA-GUTXW1QZ-CE9K},2025-02-11T16:21:19Z,192.168.1.45,1.1.1.1,443,HTTPS,38753,3742,,judy.baker
{QTS4XLIO-6SW6IXI9-9N8A},2025-02-11T11:14:12Z,192.168.1.45,142.250.0.0,443,HTTPS,49984,29765,,judy.baker
{EVAZ63LU-6L4ULHRN-IQVK},2025-02-12T15:12:48Z,192.168.1.45,142.250.0.0,443,HTTPS,87029,28129,,judy.baker
{9BHK5EDI-6Q4XPI3N-WEUU},2025-02-12T10:45:09Z,192.168.1.45,1.0.0.1,443,HTTPS,68501,47116,,judy.baker
{FP1O4QQP-EXEPLKQN-LKLZ},2025-02-12T12:00:44Z,192.168.1.45,1.1.1.1,443,HTTPS,27066,38978,,judy.baker
{PENK1F44-UN928PSM-4JJQ},2025-02-12T11:06:33Z,192.168.1.45,1.0.0.1,443,HTTPS,90172,9878,,judy.baker
{1O8IHVV4-9N2D80V2-CVC5},2025-02-12T15:01:14Z,192.168.1.45,8.8.8.8,443,HTTPS,84254,34288,,judy.baker
{RWV3D7ZS-EA5QUMRV-UOM4},2025-02-12T11:52:55Z,192.168.1.45,8.8.8.8,443,HTTPS,90740,46070,,judy.baker
{H5C98Z9B-98W1OAU7-2XMF},2025-02-12T10:43:19Z,192.168.1.45,8.8.4.4,443,HTTPS,78115,3595,,judy.baker
{YXAV0K6L-XDYFLHKA-6UKY},2025-02-12T13:59:41Z,192.168.1.45,8.8.4.4,443,HTTPS,91882,38860,,judy.baker
{P4WU1M8S-WVN0R8Q6-VERA},2025-02-12T16:08:35Z,192.168.1.45,1.1.1.1,443,HTTPS,11907,20001,,judy.baker
{9MI2KR9Q-TA0PZAL0-MH8O},2025-02-12T16:07:02Z,192.168.1.45,8.8.8.8,443,HTTPS,41263,8651,,judy.baker
{RTJX1NH6-5XVIY6WX-UALS},2025-02-12T12:03:13Z,192.168.1.45,8.8.8.8,443,HTTPS,55569,19417,,judy.baker
{9LL0CPNW-51XF0IKR-M1ID},2025-02-12T15:17:50Z,192.168.1.45,1.0.0.1,443,HTTPS,30107,47405,,judy.baker
{FB0X2DBC-8KSGW60F-ZVR7},2025-02-12T12:04:16Z,192.168.1.45,8.8.8.8,443,HTTPS,41758,48532,,judy.baker
{HLAVWMVY-FGU71EU3-0KQ6},2025-02-12T10:28:19Z,192.168.1.45,8.8.8.8,443,HTTPS,14398,24063,,judy.baker
{DD6I0N7H-JA5Q5X8O-E2OB},2025-02-12T12:02:02Z,192.168.1.45,1.0.0.1,443,HTTPS,53063,47683,,judy.baker
{CR0556HA-70F0SR9H-NSE2},2025-02-12T13:49:04Z,192.168.1.45,142.250.0.0,443,HTTPS,61702,26682,,judy.baker
{WOXY3DOZ-MXNWX4S0-X3IF},2025-02-12T10:13:48Z,192.168.1.45,1.0.0.1,443,HTTPS,28080,7110,,judy.baker
{FBUMHFP5-D2I49OUA-1CT8},2025-02-12T14:23:26Z,192.168.1.45,8.8.8.8,443,HTTPS,9212,48158,,judy.baker
{J3SR9AE6-DOE1GC95-R3M8},2025-02-12T16:45:15Z,192.168.1.45,172.217.0.0,443,HTTPS,93943,20602,,judy.baker
{I4KXUDZE-JV215XVV-3KE5},2025-02-12T12:39:51Z,192.168.1.45,1.0.0.1,443,HTTPS,61022,38653,,judy.baker
{RPRX4U55-UAMKX7HQ-1XZO},2025-02-12T16:52:23Z,192.168.1.45,8.8.8.8,443,HTTPS,74943,6160,,judy.baker
{AR9UI4PV-HVS0A0ZC-4Y8U},2025-02-12T12:04:01Z,192.168.1.45,1.0.0.1,443,HTTPS,24477,45989,,judy.baker
{ZV1YDC6K-67G16FH9-BSHC},2025-02-12T15:31:33Z,192.168.1.45,172.217.0.0,443,HTTPS,29439,46510,,judy.baker
{EPVJ1LLT-7MHX003V-1JMA},2025-02-12T10:16:04Z,192.168.1.45,1.0.0.1,443,HTTPS,31449,22735,,judy.baker
{RNBODLHM-XAE8CUKY-56QT},2025-02-12T15:31:58Z,192.168.1.45,8.8.4.4,443,HTTPS,14760,20192,,judy.baker
{COMU6FDS-OS2Y59TG-L54A},2025-02-12T11:11:48Z,192.168.1.45,1.1.1.1,443,HTTPS,81457,31509,,judy.baker
{FXESQYAA-CUHBKCOG-QTPV},2025-02-12T10:32:43Z,192.168.1.45,1.1.1.1,443,HTTPS,39100,53134,,judy.baker
{NP80J69F-BIT04D5I-CGJO},2025-02-12T14:35:46Z,192.168.1.45,142.250.0.0,443,HTTPS,68611,29951,,judy.baker
{TD36AJQ8-JTPGLU6F-AL32},2025-02-13T15:59:55Z,192.168.1.45,8.8.4.4,443,HTTPS,72239,11695,,judy.baker
{6M7MINQ9-QABOXQBD-MUUR},2025-02-13T14:17:49Z,192.168.1.45,1.1.1.1,443,HTTPS,21497,12104,,judy.baker
{B7V3N4XG-MYBP99V7-TQCG},2025-02-13T13:33:31Z,192.168.1.45,8.8.8.8,443,HTTPS,58493,31097,,judy.baker
{QEBFHYW1-HFC41T2A-AQQA},2025-02-13T15:55:21Z,192.168.1.45,1.0.0.1,443,HTTPS,49519,46953,,judy.baker
{RYNDGGAR-DKS52H3E-6HP6},2025-02-13T12:54:51Z,192.168.1.45,142.250.0.0,443,HTTPS,35290,20658,,judy.baker
{SOBU4H07-5EA7IHAC-4M4O},2025-02-13T11:30:48Z,192.168.1.45,1.1.1.1,443,HTTPS,34016,28690,,judy.baker
{JQ609F16-S1UNNZNO-3ESP},2025-02-13T14:50:23Z,192.168.1.45,142.250.0.0,443,HTTPS,5760,9093,,judy.baker
{YVQPPE67-I66V6EC6-6SH2},2025-02-13T13:32:57Z,192.168.1.45,8.8.8.8,443,HTTPS,40863,43869,,judy.baker
{1UNV9K0Y-IATS0U1T-WV8A},2025-02-13T14:52:06Z,192.168.1.45,8.8.4.4,443,HTTPS,110346,58287,,judy.baker
{10XX9ESL-WD1H3ACE-E282},2025-02-13T13:04:37Z,192.168.1.45,142.250.0.0,443,HTTPS,71966,41466,,judy.baker
{DDL4OILX-VXMUNE1G-ZYTT},2025-02-13T09:26:09Z,192.168.1.45,1.0.0.1,443,HTTPS,16039,3310,,judy.baker
{81OMDLA3-MEAQBNRC-A7KL},2025-02-13T11:23:16Z,192.168.1.45,172.217.0.0,443,HTTPS,86529,46517,,judy.baker
{VWRU0UKP-O3RJILO3-05I4},2025-02-13T12:22:33Z,192.168.1.45,142.250.0.0,443,HTTPS,9126,21101,,judy.baker
{Q8B7HJMI-DF3RLGCA-LT4S},2025-02-13T10:42:36Z,192.168.1.45,1.0.0.1,443,HTTPS,98105,29322,,judy.baker
{LLUZM2C3-L1JV47PN-NQZC},2025-02-13T14:08:49Z,192.168.1.45,8.8.8.8,443,HTTPS,45379,5783,,judy.baker
{F64BZUQ3-HYHH0UHQ-2OQN},2025-02-13T12:40:48Z,192.168.1.45,172.217.0.0,443,HTTPS,41856,19014,,judy.baker
{M9VXFWM5-LRDTT268-8K1B},2025-02-13T16:39:01Z,192.168.1.45,172.217.0.0,443,HTTPS,34352,14123,,judy.baker
{GV774C1T-QP174KQE-MAD3},2025-02-13T11:33:16Z,192.168.1.45,172.217.0.0,443,HTTPS,20393,24865,,judy.baker
{C7X0H896-I7WLBDBZ-20XF},2025-02-13T09:41:41Z,192.168.1.45,142.250.0.0,443,HTTPS,17155,8457,,judy.baker
{1HCC8NA9-PC6AJ4HO-XQPE},2025-02-13T09:52:36Z,192.168.1.45,8.8.4.4,443,HTTPS,68624,39185,,judy.baker
{CSD07IE8-POA439CC-UEA3},2025-02-13T15:57:46Z,192.168.1.45,1.1.1.1,443,HTTPS,22802,3073,,judy.baker
{WC6XJI0P-MGIKGA6D-DFI8},2025-02-13T15:01:06Z,192.168.1.45,142.250.0.0,443,HTTPS,75713,6895,,judy.baker
{ZBMKLC22-NTIS85Y9-CTO6},2025-02-13T09:16:26Z,192.168.1.45,142.250.0.0,443,HTTPS,6606,2194,,judy.baker
{8DYEK99G-UK3ERMN4-1APW},2025-02-13T16:05:55Z,192.168.1.45,172.217.0.0,443,HTTPS,38673,32575,,judy.baker
{XYCXKDY3-NMUNI5G6-26T7},2025-01-15T13:49:54Z,192.168.1.46,1.0.0.1,443,HTTPS,75447,26297,,justin.baker
{3BBXKXKF-C0BWZYDE-3RJB},2025-01-15T15:52:32Z,192.168.1.46,1.0.0.1,443,HTTPS,28488,6105,,justin.baker
{Y7E5SO21-5FBM5EC7-G5BK},2025-01-15T11:36:14Z,192.168.1.46,8.8.8.8,443,HTTPS,56253,47565,,justin.baker
{HTKURI36-G05V5NER-0TFB},2025-01-15T18:57:31Z,192.168.1.46,142.250.0.0,443,HTTPS,26520,23192,,justin.baker
{RWKAH9XY-RRLJW7OO-XO5J},2025-01-15T18:17:47Z,192.168.1.46,8.8.8.8,443,HTTPS,24977,24745,,justin.baker
{3K11Q8FU-YNZ8HFPQ-0DQV},2025-01-15T17:52:26Z,192.168.1.46,8.8.4.4,443,HTTPS,78232,33237,,justin.baker
{GEZ4C41R-YR723S38-7AAB},2025-01-15T15:06:44Z,192.168.1.46,142.250.0.0,443,HTTPS,39328,49928,,justin.baker
{M92RK0H6-PO1KZUB0-XDRI},2025-01-15T15:45:17Z,192.168.1.46,142.250.0.0,443,HTTPS,21469,8888,,justin.baker
{IW32JDQH-83ASM16W-53S2},2025-01-15T10:51:49Z,192.168.1.46,142.250.0.0,443,HTTPS,98090,46339,,justin.baker
{JDER8YT6-CVV3HJJN-WWS8},2025-01-15T15:22:03Z,192.168.1.46,1.1.1.1,443,HTTPS,40213,43742,,justin.baker
{6W8DIPD2-2DWGWZ9V-4WAN},2025-01-15T09:59:57Z,192.168.1.46,8.8.8.8,443,HTTPS,20965,10473,,justin.baker
{G6T3Y1ND-TXGMT7NS-UCAO},2025-01-15T09:37:41Z,192.168.1.46,142.250.0.0,443,HTTPS,47409,31651,,justin.baker
{6K2EYOMP-UC3PUM0J-4D9M},2025-01-15T16:10:51Z,192.168.1.46,142.250.0.0,443,HTTPS,61196,4647,,justin.baker
{O4XNP9Z5-KKEIQ8MG-BPIA},2025-01-15T08:26:41Z,192.168.1.46,8.8.4.4,443,HTTPS,68582,31422,,justin.baker
{U6BMUDEJ-GC8QI3Q3-7RF6},2025-01-15T11:47:31Z,192.168.1.46,8.8.8.8,443,HTTPS,24284,24750,,justin.baker
{ZA3D88EX-9VZ4ER6A-U2GY},2025-01-15T13:07:57Z,192.168.1.46,8.8.8.8,443,HTTPS,42892,21172,,justin.baker
{V4QR8L2N-OP6AU36D-WJZM},2025-01-15T15:33:22Z,192.168.1.46,8.8.8.8,443,HTTPS,80874,29515,,justin.baker
