id,timestamp,user,pc,event,process,parent_process,command_line,integrity_level
{YSHSKRKP-CQ0339X4-J28B},2025-02-03T10:04:25Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{A7ZOSN4C-K734FPIS-XDHA},2025-02-03T09:55:29Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{BML5OYZI-026IP6EJ-BFI3},2025-02-03T16:34:00Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{BIU40F1Q-AJRKKOZG-L9IB},2025-02-03T09:49:28Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{B978V3QH-VLGJR6SW-W3JY},2025-02-03T16:59:37Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{6GO14DK1-PTMUC3OV-TLTW},2025-02-03T18:49:33Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{CZ1AIS0W-1ADMA6LU-1OVQ},2025-02-04T12:25:24Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{8JBWGNJL-LDN4SIHR-9UX5},2025-02-04T18:33:29Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{5YHXNEI2-E5Q897FE-88LX},2025-02-04T15:31:43Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{FKY5SOLE-L21WC6KZ-6MFU},2025-02-04T16:22:42Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{WLH7RRWP-61WM38E5-FGFI},2025-02-04T09:21:19Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{5A0WTQ9P-2PPX54PU-F0SX},2025-02-04T14:53:12Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{3H5IZNZT-97FP0O3M-K5O7},2025-02-04T08:54:33Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{R8AB1HEO-2XVCLST6-2BH0},2025-02-04T13:11:04Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{CPYRAJOU-B9NA5YRV-APJR},2025-02-04T09:32:23Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{G4WM3F77-ILTRG4CU-JP71},2025-02-05T12:14:14Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{3TOI3Y6I-F212NGK8-12Q5},2025-02-05T16:16:37Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{CJKGCES9-GAD4LT87-SX3B},2025-02-05T14:19:59Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{40SACOUG-J78DI08E-EBF5},2025-02-05T13:15:28Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{J91O6E7E-XURV1QJZ-M06U},2025-02-05T15:46:39Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{4JCW3YLM-OUP5OPQK-X820},2025-02-05T13:41:01Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{CZ6A48I0-SLW79JLC-L6W5},2025-02-05T19:22:16Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{SRI5JJM0-M7BXMS9X-CLLI},2025-02-05T15:41:22Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{W7ROS6VS-DGP6XQQG-T1D0},2025-02-05T12:03:49Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{3X2QZCJQ-7DL2MP62-X4UC},2025-02-05T16:11:27Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{6T9K4X83-BDKYJKKJ-Z3MV},2025-02-05T14:02:27Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{0HZNBEAV-I68M9ND5-HDL2},2025-02-05T16:14:26Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{K30L7UP3-L2M4DZXQ-181M},2025-02-05T18:56:07Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{D9LM9XXV-3CPKTOZ7-UP3K},2025-02-06T09:11:15Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{5O8USBMX-QRRL4XA2-W1ZD},2025-02-06T16:06:36Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{66ZM6CQ3-CVLUC4EC-TF2D},2025-02-06T12:56:00Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{3YBIMU3O-E9WMTTS8-HYGL},2025-02-06T13:15:30Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{TFKPQP0F-1V95HDLF-L4T1},2025-02-06T18:58:05Z,lisa.jackson,PC-5018,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{YBBVFRQL-8Q7P0MXF-K5Y1},2025-02-06T15:22:04Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{XB4R2CP4-8RCQBOJ3-GFF5},2025-02-06T19:51:17Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{2R01MT8U-56OSYNL3-J3FO},2025-02-06T11:12:18Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{OEDGBGU2-O41AC4G3-99AE},2025-02-06T19:18:09Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{2L2XL93U-6BU0PQXM-2UMQ},2025-02-06T12:30:09Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{3DHTVEP4-1VH1EWPL-HNRS},2025-02-06T19:44:11Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{NLEKR2YC-H24GCBMZ-LAZ3},2025-02-06T08:02:05Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{0UKT7CR7-SX77SM2L-R8MS},2025-02-07T18:43:13Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{JD3W76HJ-WB0IKKG5-GCHY},2025-02-07T17:20:06Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{PEDZSGTD-QZWCSWGG-ENN2},2025-02-07T08:42:00Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{80VNVW0Y-MUTQJJZI-YYO0},2025-02-07T15:06:31Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{GHQ9JGVU-UUZMZQS4-9YAU},2025-02-07T16:41:50Z,lisa.jackson,PC-5018,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{WYMB9IO0-PTB0VBGF-4JSV},2025-02-07T18:30:21Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{TMLABT94-H3J9G7Q6-G31X},2025-02-07T15:21:54Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{OT253TFP-LHM31ZQI-4R6X},2025-02-07T16:25:38Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{Y0WNU82T-URAC5TXT-DEYA},2025-02-10T14:03:03Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{9RHBMPHP-87J26AKI-P443},2025-02-10T08:21:18Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{ZWMZ2PK7-8P92IVHX-Z1ND},2025-02-10T14:52:05Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{91UCX26F-9CSX8JCA-3JAB},2025-02-10T18:40:15Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{R7XAZ968-MYOG6QA7-U9NF},2025-02-10T19:05:43Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{OOG6YTJQ-QQ5GVUZU-YT6L},2025-02-10T11:04:01Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{LBQRCOP0-1T7CV3KO-38IX},2025-02-10T19:32:18Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{IZW7XXDG-HC1CMMC6-WJZH},2025-02-10T11:20:09Z,lisa.jackson,PC-5018,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{WBFUW5F7-ZLR4WHXC-P5DO},2025-02-10T14:53:51Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{MHD0H5S8-M67X7N1E-6GKQ},2025-02-10T13:12:52Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{9LX1B8CX-GZC50KBL-S0F3},2025-02-11T14:18:01Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{KKAXKTTW-LS9ZN6ZR-63YE},2025-02-11T17:53:48Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{CVDRS458-HYF2UKWV-XREW},2025-02-11T16:28:46Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{NOESFA52-1K1ORDLO-SG3Q},2025-02-11T19:50:56Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{D9UMP26W-FZEIMQ84-VYRA},2025-02-11T17:13:03Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{OPWWCUQA-BY28JF4E-N8WX},2025-02-11T14:51:43Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{7FABZ7W0-S44953FC-GIZD},2025-02-11T14:17:22Z,lisa.jackson,PC-5018,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{E1R0VCA9-1DS5MJMK-2H5B},2025-02-11T19:20:04Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{KZTM253R-4DBXTMSQ-ORXE},2025-02-11T10:45:04Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{LJWIX51Q-FMA0BK21-T7TT},2025-02-11T09:44:27Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{FKDX3GSP-DY223AWB-ODRP},2025-02-11T09:48:25Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{F21U1DJN-HAJGWQKC-ZCQ9},2025-02-11T14:31:33Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{SPASHKW3-QBCYTCZ8-9LN5},2025-02-11T13:33:02Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{JCOK4O40-7VI792YG-NC7H},2025-02-11T15:46:50Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{81L9444O-Y8XRE6N8-D0IC},2025-02-11T09:09:56Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{UFXWJSIP-2D12WN1V-8F8Q},2025-02-12T14:25:52Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{MO513P14-IPJIKXUA-162K},2025-02-12T14:46:34Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{XL2FEKRJ-YHNMVNOF-V8LB},2025-02-12T11:35:12Z,lisa.jackson,PC-5018,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{W66O2CKC-Y7L5YBZD-3I2B},2025-02-12T10:00:23Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{8UH8V636-J4DFMYRW-6CT5},2025-02-12T18:00:00Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{774XOGBI-GMU93JX4-YMRU},2025-02-12T10:50:15Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{IXA0PN0U-AJ3KZSJ7-L1DP},2025-02-12T09:37:29Z,lisa.jackson,PC-5018,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{KOJM67ME-SEHGQYBE-18FA},2025-02-12T15:59:43Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{JR0IX7QA-GEKZKI40-240H},2025-02-12T11:18:58Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{JF36QOPC-650WG0CC-BUMK},2025-02-12T13:56:31Z,lisa.jackson,PC-5018,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{5DCLBUI3-9GO677R0-9CBI},2025-02-12T13:12:35Z,lisa.jackson,PC-5018,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{Z5EG5OOL-GJO3UOW1-O6M2},2025-02-12T13:11:40Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{XDDWB5YJ-AAGWBVEZ-YSF3},2025-02-12T14:31:09Z,lisa.jackson,PC-5018,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{02WCDWB0-U24A6G3P-N96I},2025-02-13T19:24:31Z,lisa.jackson,PC-5018,process_start,powershell.exe,explorer.exe,powershell.exe Get-ChildItem,medium
{ZHMO23N9-9SQVD2KV-DWR1},2025-02-13T11:03:24Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{JN34HRDM-SXE8S2UW-M1LV},2025-02-13T09:53:42Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{8G3WPGSD-UUNXWD3P-VS7J},2025-02-13T11:16:22Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{4H77IATQ-1BO7QGTH-YY5K},2025-02-13T10:39:16Z,lisa.jackson,PC-5018,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{C940CJTL-ZBTPP4E0-1N7S},2025-02-13T17:54:56Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{38BMNR7M-9Q76JBN0-QJ5G},2025-02-13T09:58:50Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{09U5O4CA-N3MC2CWP-KWPS},2025-02-13T08:09:43Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{4VJUVFSN-DFPBAJ34-4UID},2025-02-13T13:25:20Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{NJ9X8CP9-R15WK39L-WUE9},2025-02-13T15:59:07Z,lisa.jackson,PC-5018,process_start,excel.exe,explorer.exe,excel.exe,medium
{WALKW1E6-7M4UL4J0-0Z32},2025-02-13T18:28:52Z,lisa.jackson,PC-5018,process_start,teams.exe,explorer.exe,teams.exe,medium
{LSCSOGYT-H7Q2YVR5-0WTD},2025-02-13T17:31:19Z,lisa.jackson,PC-5018,process_start,word.exe,explorer.exe,word.exe,medium
{ZLK1QVL3-SDQF6RQ1-EDS4},2025-02-13T15:06:19Z,lisa.jackson,PC-5018,process_start,slack.exe,explorer.exe,slack.exe,medium
{PSUHJFPE-GV14LNBU-4LN6},2025-02-13T18:05:32Z,lisa.jackson,PC-5018,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{ZU3I9KRH-4VOG7Y4V-IXBZ},2025-01-15T14:27:21Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{DER6SCEU-IWOBWRQR-NK5S},2025-01-15T15:14:31Z,carla.gray,PC-5019,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{PWQ93LXM-LTEQ4MUE-82ZR},2025-01-15T11:55:53Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{8APJN66G-XWR8X7UQ-6FRM},2025-01-15T07:40:58Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
{HYMFSL2S-TWZZAVLW-OHZ7},2025-01-15T08:28:35Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
{5SWFC7OM-WDMCP0JJ-Y7Y6},2025-01-15T07:31:07Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{GM07TGIF-0T79LAFQ-08JJ},2025-01-15T07:14:57Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{HIMQMOSI-0R02J7X3-PHUP},2025-01-15T08:25:33Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{KORI1J0O-D76ZSRYE-WAY3},2025-01-15T11:31:45Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{XRNX2TFE-LK0OFR2V-5YM0},2025-01-15T08:27:46Z,carla.gray,PC-5019,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{LUDR7CVI-7SCPI6OV-WMUH},2025-01-15T10:52:52Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{4BA8FMHO-B1Q8W4U4-F1JZ},2025-01-15T10:19:05Z,carla.gray,PC-5019,process_start,teams.exe,explorer.exe,teams.exe,medium
{RY1XJDTH-LWL68UX0-UUYT},2025-01-16T11:55:41Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{0JNIU8X2-DK1TMNM4-B9U7},2025-01-16T14:38:49Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{8W1M227S-JH628RP0-6M06},2025-01-16T11:06:10Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{23DQRB9V-2PSQCOQK-TOA6},2025-01-16T09:06:24Z,carla.gray,PC-5019,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{RZAJYPUG-369VGKR3-EH6Y},2025-01-16T10:36:26Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{6VFXBQFB-ZSZVJRP0-3IY1},2025-01-16T09:03:54Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{19QWEWZR-RZNMP3Y2-BT36},2025-01-16T15:49:25Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{Y97YK2O2-C2YY1ER3-OY3R},2025-01-16T14:35:31Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{8B1N0BVW-4TB1PBL6-NQCO},2025-01-16T13:21:55Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{INWKNVGC-B34E8GA2-F6DW},2025-01-16T10:37:35Z,carla.gray,PC-5019,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{7VWPUUFO-6MNQTPM7-6J1Z},2025-01-16T10:40:04Z,carla.gray,PC-5019,process_start,teams.exe,explorer.exe,teams.exe,medium
{PX9TPBAK-7VG66PK8-3FJU},2025-01-16T08:37:53Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{H6IFP5I4-P5HR5VKJ-Z8V6},2025-01-16T13:17:10Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{UMLMBOAT-3T96LYL7-810K},2025-01-16T12:30:58Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{S3URY85E-ZGVM414Z-D0O4},2025-01-16T09:02:52Z,carla.gray,PC-5019,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{Y855N6TV-PU00CXN6-0M9N},2025-01-17T08:22:26Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{D1YMY2B4-8JP21PMM-KE7G},2025-01-17T13:33:52Z,carla.gray,PC-5019,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{ON6LUQ7D-5D5EYFG4-AZF0},2025-01-17T07:44:19Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{0S2X3ZNP-CL1XHAZK-TECI},2025-01-17T07:44:44Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{K95SMECJ-67WXMQPX-MVY4},2025-01-17T16:25:57Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{OTDD8J6A-56LH9BCL-W2XL},2025-01-17T08:38:34Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{XOLH8USM-5D620QG4-6J07},2025-01-17T10:56:33Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{0ASBXZ2K-5F708I1D-3HW7},2025-01-17T14:39:54Z,carla.gray,PC-5019,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{A3ED2XFQ-IL7PODJU-J3KG},2025-01-17T07:51:23Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{GNAZZN6H-3LV1A3IT-AMY5},2025-01-17T16:36:47Z,carla.gray,PC-5019,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{B41ZT9JJ-UX0IRNM1-X06R},2025-01-17T13:40:17Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{T0B3IZLZ-L0EUL0TM-H1TS},2025-01-17T12:37:09Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{5DWYR1OB-B18QBPV3-ZXRK},2025-01-20T13:00:40Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{LZ240WD4-3CB33ZJV-83JQ},2025-01-20T09:49:36Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{GDRTVHQ4-0SYCFZCL-PM8V},2025-01-20T08:38:40Z,carla.gray,PC-5019,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{ZLGVB4MV-TFJY239E-XK94},2025-01-20T16:14:39Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{PN7KJFOU-15CEEWVR-XMPY},2025-01-20T12:19:14Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{KD6SPDHL-XNDYKX1F-GPQ3},2025-01-20T07:39:12Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{U6PLKX1I-QID8I8AQ-Z100},2025-01-20T11:24:43Z,carla.gray,PC-5019,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{WQFS3Z21-PXUADMGK-IKB3},2025-01-20T13:42:36Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{1VQGMJGZ-L9ZAL9D1-C16P},2025-01-20T12:38:28Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{XZIYKHD4-GXKS7QIB-KJNY},2025-01-20T11:44:34Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{EVXAU3ZC-SQ5G9W0E-4UC9},2025-01-20T12:28:58Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{M526WCOA-2CCZX9L4-4GAA},2025-01-20T09:50:39Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{JCG5FIOL-E07FLII3-ORQT},2025-01-20T09:48:37Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
{W5IE3PC3-NO57EGEC-B03Z},2025-01-20T11:50:50Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{RBH7NM0Z-1CYVDK4C-QKO6},2025-01-20T13:20:38Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
{WM4D6GUB-WCQGXHG0-LK6T},2025-01-21T08:05:02Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{Q2RLDRLD-QROT87FS-0YVA},2025-01-21T15:42:08Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{SMDNF0NC-KXGZVAAQ-HP72},2025-01-21T11:38:28Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{4441QVRJ-H2TALDN1-PWAN},2025-01-21T11:48:39Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{B3UQJKU8-EKTVLFKK-TJWL},2025-01-21T10:39:47Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{7KZZ8EN2-NEMVVH6A-1E69},2025-01-21T16:12:13Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{PBFV6TQ5-FVR29J9U-8VWO},2025-01-21T13:53:58Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{C4W6SF4Y-8ZKHM7HT-WNFX},2025-01-21T16:03:39Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
{9YDPBZPH-0ODNMQD3-YMTK},2025-01-21T16:54:33Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{LPOBWE61-FND4FQ32-0OSU},2025-01-22T11:54:47Z,carla.gray,PC-5019,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{404V8DYQ-R5E38ST5-XHKP},2025-01-22T08:23:59Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{C0NDDZ9H-LTVULDMV-629H},2025-01-22T14:09:54Z,carla.gray,PC-5019,process_start,word.exe,explorer.exe,word.exe,medium
{MKWX146U-8N45RQYL-O6O8},2025-01-22T11:18:49Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{N7NXRMB6-GM69EHLN-OG7D},2025-01-22T16:50:48Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
{S3W980VN-AP9BY167-48FH},2025-01-22T08:34:31Z,carla.gray,PC-5019,process_start,teams.exe,explorer.exe,teams.exe,medium
{0CNR1PRN-8OEZV25H-KQ5S},2025-01-22T07:35:45Z,carla.gray,PC-5019,process_start,slack.exe,explorer.exe,slack.exe,medium
{XI525UDT-G163V5TH-153M},2025-01-22T16:11:19Z,carla.gray,PC-5019,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{CD5IT14V-4JNCJ24J-WS8X},2025-01-22T07:35:26Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{WIGZG389-S76RZR5R-GZS9},2025-01-22T12:59:08Z,carla.gray,PC-5019,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{LTPM0JLR-A5MJTRVY-NEN8},2025-01-22T10:07:45Z,carla.gray,PC-5019,process_start,teams.exe,explorer.exe,teams.exe,medium
{SV329Q8C-X5H2YDB6-ZWTJ},2025-01-22T10:44:53Z,carla.gray,PC-5019,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{T4ABHNDY-WOB7NGXQ-7E8F},2025-01-22T10:45:12Z,carla.gray,PC-5019,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{6D0NS5RM-P7TFL4JH-FDWJ},2025-01-22T07:38:48Z,carla.gray,PC-5019,process_start,excel.exe,explorer.exe,excel.exe,medium
