id,date,src_ip,dst_ip,dst_port,protocol,bytes_in,bytes_out,alert,user,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,upload_download_ratio,bytes_out_mb,is_large_upload,is_internal_dst,is_lateral_movement_protocol,user_id_mapped
{B86OZ96R-RXEY32PL-MOJ4},2025-01-24 16:02:27,192.168.1.47,8.8.8.8,443,HTTPS,82980,23947,,stephanie.ross,16,4,24,0,1,0,0.28858413371735697,0.02283763885498047,0,0,0,U0027
{4KQFV6R0-AT5LADBT-JRO9},2025-01-24 11:37:56,192.168.1.47,8.8.4.4,443,HTTPS,26040,42470,,stephanie.ross,11,4,24,0,1,0,1.6308897507776199,0.04050254821777344,0,0,0,U0027
{783T5ILO-FI7J7W03-NE61},2025-01-24 10:45:36,192.168.1.47,8.8.4.4,443,HTTPS,8470,46899,,stephanie.ross,10,4,24,0,1,0,5.536418368551529,0.04472637176513672,0,0,0,U0027
{OXM923HF-0SJJVUIM-MO01},2025-01-24 12:16:30,192.168.1.47,8.8.8.8,443,HTTPS,77630,22102,,stephanie.ross,12,4,24,0,1,0,0.28470585204364235,0.021078109741210938,0,0,0,U0027
{XJ2Q3MEW-TF47R773-Y1C8},2025-01-24 16:03:02,192.168.1.47,1.0.0.1,443,HTTPS,16565,35563,,stephanie.ross,16,4,24,0,1,0,2.146746347941567,0.03391551971435547,0,0,0,U0027
{JOXX8TR1-T5JOKF6U-BBP8},2025-01-24 07:44:50,192.168.1.47,1.0.0.1,443,HTTPS,99157,26155,,stephanie.ross,7,4,24,0,1,0,0.2637709514108796,0.02494335174560547,0,0,0,U0027
{W1ZHJGIE-SRGGI19K-NFNY},2025-01-24 12:28:34,192.168.1.47,1.1.1.1,443,HTTPS,74497,21385,,stephanie.ross,12,4,24,0,1,0,0.28705468603183976,0.020394325256347656,0,0,0,U0027
{8PCC0YDQ-3EFWBP1Z-Z9A5},2025-01-24 11:39:41,192.168.1.47,8.8.8.8,443,HTTPS,73951,24890,,stephanie.ross,11,4,24,0,1,0,0.3365696668109044,0.023736953735351562,0,0,0,U0027
{RBVE99I8-GUKPSQJL-M8KF},2025-01-27 09:55:08,192.168.1.47,142.250.0.0,443,HTTPS,28210,7369,,stephanie.ross,9,0,27,0,1,0,0.26121016624720855,0.007027626037597656,0,0,0,U0027
{ZAGG7CAR-ASBENGC0-ITIO},2025-01-27 10:16:22,192.168.1.47,8.8.4.4,443,HTTPS,75595,47231,,stephanie.ross,10,0,27,0,1,0,0.624781734483306,0.045042991638183594,0,0,0,U0027
{ILQMAMJ9-A7GBVWWL-573G},2025-01-27 16:04:24,192.168.1.47,8.8.8.8,443,HTTPS,7742,11081,,stephanie.ross,16,0,27,0,1,0,1.4310990572129665,0.010567665100097656,0,0,0,U0027
{TETJRS9G-8MK8PWPU-Z87R},2025-01-27 10:01:34,192.168.1.47,8.8.4.4,443,HTTPS,112863,16630,,stephanie.ross,10,0,27,0,1,0,0.14734547774312448,0.015859603881835938,0,0,0,U0027
{ZJ96WGLS-HSG9MZC6-BXQB},2025-01-27 11:19:28,192.168.1.47,142.250.0.0,443,HTTPS,95739,31828,,stephanie.ross,11,0,27,0,1,0,0.33244203049926885,0.030353546142578125,0,0,0,U0027
{ZDEZQZIW-YTYWYUMG-28WY},2025-01-27 09:49:28,192.168.1.47,8.8.8.8,443,HTTPS,36253,29371,,stephanie.ross,9,0,27,0,1,0,0.8101450874386275,0.02801036834716797,0,0,0,U0027
{J8H7UUSO-4VAIHPPS-M115},2025-01-27 09:32:43,192.168.1.47,8.8.8.8,443,HTTPS,38860,29124,,stephanie.ross,9,0,27,0,1,0,0.7494403129101156,0.027774810791015625,0,0,0,U0027
{UM1SWUG8-QFCY2VJ0-CAUN},2025-01-27 13:16:54,192.168.1.47,142.250.0.0,443,HTTPS,65786,4019,,stephanie.ross,13,0,27,0,1,0,0.06109109702524815,0.0038328170776367188,0,0,0,U0027
{PZO62TG0-EJ1MHZ0H-6VFU},2025-01-27 15:45:57,192.168.1.47,172.217.0.0,443,HTTPS,76474,42091,,stephanie.ross,15,0,27,0,1,0,0.5503890160183066,0.04014110565185547,0,0,0,U0027
{NM2YN5BP-39I1O2D6-RQRL},2025-01-27 12:26:23,192.168.1.47,172.217.0.0,443,HTTPS,87750,48459,,stephanie.ross,12,0,27,0,1,0,0.552233022985493,0.04621410369873047,0,0,0,U0027
{QVLTCW4C-IX0H3OHU-NU41},2025-01-27 09:24:30,192.168.1.47,1.0.0.1,443,HTTPS,32019,34992,,stephanie.ross,9,0,27,0,1,0,1.0928169893816364,0.0333709716796875,0,0,0,U0027
{8X2OOBN1-003AM22J-LQNN},2025-01-27 12:52:49,192.168.1.47,142.250.0.0,443,HTTPS,95886,47580,,stephanie.ross,12,0,27,0,1,0,0.4962090794372543,0.045375823974609375,0,0,0,U0027
{PSRCRJ1G-4M4GJYJJ-QWHK},2025-01-27 14:35:05,192.168.1.47,142.250.0.0,443,HTTPS,49550,47292,,stephanie.ross,14,0,27,0,1,0,0.9544106072531331,0.045101165771484375,0,0,0,U0027
{VX8L06YZ-5W5H4XHM-93DK},2025-01-27 16:22:29,192.168.1.47,1.0.0.1,443,HTTPS,32020,37139,,stephanie.ross,16,0,27,0,1,0,1.159832609849786,0.03541851043701172,0,0,0,U0027
{T7AXTFE1-ANI0UDWB-QT95},2025-01-27 16:24:05,192.168.1.47,8.8.8.8,443,HTTPS,16749,12039,,stephanie.ross,16,0,27,0,1,0,0.7187462686567164,0.011481285095214844,0,0,0,U0027
{IQSLEKHY-VAVLVBNE-SOF6},2025-01-27 07:11:26,192.168.1.47,142.250.0.0,443,HTTPS,8808,40647,,stephanie.ross,7,0,27,0,1,0,4.614258145078897,0.038763999938964844,0,0,0,U0027
{BXVA9HWK-OXVKS5CH-E1IN},2025-01-27 12:16:43,192.168.1.47,1.0.0.1,443,HTTPS,98354,34405,,stephanie.ross,12,0,27,0,1,0,0.3498042804127904,0.03281116485595703,0,0,0,U0027
{CGODP857-Z5TOSDOO-I8W1},2025-01-27 13:09:14,192.168.1.47,142.250.0.0,443,HTTPS,41758,9771,,stephanie.ross,13,0,27,0,1,0,0.23398548815824133,0.009318351745605469,0,0,0,U0027
{1YIPIVP8-ABDK9Z69-NKKI},2025-01-27 13:09:25,192.168.1.47,8.8.4.4,443,HTTPS,75556,11845,,stephanie.ross,13,0,27,0,1,0,0.15676906176793678,0.011296272277832031,0,0,0,U0027
{SICT3FXE-G64FCQAB-U94U},2025-01-27 08:04:29,192.168.1.47,172.217.0.0,443,HTTPS,62389,18545,,stephanie.ross,8,0,27,0,1,0,0.29724314794037504,0.017685890197753906,0,0,0,U0027
{GZDZWE93-JPEYS730-R9WX},2025-01-27 08:56:14,192.168.1.47,142.250.0.0,443,HTTPS,47189,39505,,stephanie.ross,8,0,27,0,1,0,0.8371477007840644,0.037674903869628906,0,0,0,U0027
{G7HYT59X-CCW1GZ5I-4SUS},2025-01-27 11:27:20,192.168.1.47,8.8.4.4,443,HTTPS,41053,19559,,stephanie.ross,11,0,27,0,1,0,0.4764212987772202,0.018652915954589844,0,0,0,U0027
{3VN8HL3T-G0DLG2S6-TM8K},2025-01-27 11:33:11,192.168.1.47,172.217.0.0,443,HTTPS,109142,44748,,stephanie.ross,11,0,27,0,1,0,0.4099942277562464,0.042675018310546875,0,0,0,U0027
{MJURALTP-M6UU2JRT-GHON},2025-01-27 12:47:30,192.168.1.47,142.250.0.0,443,HTTPS,74742,37297,,stephanie.ross,12,0,27,0,1,0,0.49900325114057503,0.035569190979003906,0,0,0,U0027
{FS5D67FF-ZWOQL45P-81LH},2025-01-27 08:00:11,192.168.1.47,1.0.0.1,443,HTTPS,26892,16972,,stephanie.ross,8,0,27,0,1,0,0.6310935931283234,0.016185760498046875,0,0,0,U0027
{7R8A70TA-4VEUUQTT-KHEG},2025-01-27 10:09:41,192.168.1.47,142.250.0.0,443,HTTPS,74357,5001,,stephanie.ross,10,0,27,0,1,0,0.0672557088679093,0.004769325256347656,0,0,0,U0027
{7TZSLJO6-0WDSMKHK-5FLN},2025-01-28 16:03:07,192.168.1.47,1.0.0.1,443,HTTPS,94993,43520,,stephanie.ross,16,1,28,0,1,0,0.4581341979493442,0.04150390625,0,0,0,U0027
{VJVAIKH2-PAH1B5IG-2VGE},2025-01-28 13:46:35,192.168.1.47,172.217.0.0,443,HTTPS,85764,19140,,stephanie.ross,13,1,28,0,1,0,0.22316795895761674,0.018253326416015625,0,0,0,U0027
{W40HOP9Y-BB8UZNK9-EKY2},2025-01-28 08:55:02,192.168.1.47,8.8.8.8,443,HTTPS,75304,30655,,stephanie.ross,8,1,28,0,1,0,0.407077883274683,0.029234886169433594,0,0,0,U0027
{9TXWWXS6-IA4C4QX7-JB03},2025-01-28 10:02:55,192.168.1.47,172.217.0.0,443,HTTPS,57659,11815,,stephanie.ross,10,1,28,0,1,0,0.20490808185917447,0.011267662048339844,0,0,0,U0027
{V2KSCNYB-J8IG6UYJ-OW7I},2025-01-28 16:24:59,192.168.1.47,1.0.0.1,443,HTTPS,95943,16373,,stephanie.ross,16,1,28,0,1,0,0.1706516301175686,0.015614509582519531,0,0,0,U0027
{8Q0J6UMT-QI4DHGJ9-SMQE},2025-01-28 16:23:33,192.168.1.47,1.1.1.1,443,HTTPS,95802,27173,,stephanie.ross,16,1,28,0,1,0,0.28363412419235307,0.02591419219970703,0,0,0,U0027
{WQ7RVWK2-UL3SRV41-G6J1},2025-01-28 11:55:37,192.168.1.47,1.0.0.1,443,HTTPS,27123,26917,,stephanie.ross,11,1,28,0,1,0,0.9923683822445067,0.02567005157470703,0,0,0,U0027
{FA5F8JJ6-NT1VF8KY-TGJX},2025-01-28 12:51:54,192.168.1.47,172.217.0.0,443,HTTPS,48069,35575,,stephanie.ross,12,1,28,0,1,0,0.7400665695860204,0.033926963806152344,0,0,0,U0027
{Z0H0UIDO-5PTKIHQE-1IC6},2025-01-28 08:52:43,192.168.1.47,8.8.8.8,443,HTTPS,74197,34385,,stephanie.ross,8,1,28,0,1,0,0.4634221946683199,0.032792091369628906,0,0,0,U0027
{0L3EFL28-93HZGHVI-TVN0},2025-01-28 07:09:07,192.168.1.47,8.8.8.8,443,HTTPS,8327,7591,,stephanie.ross,7,1,28,0,1,0,0.9115033621517772,0.007239341735839844,0,0,0,U0027
{CPWBHTEF-NY28COWP-WNHB},2025-01-28 09:07:49,192.168.1.47,1.0.0.1,443,HTTPS,56277,42066,,stephanie.ross,9,1,28,0,1,0,0.7474679270762998,0.04011726379394531,0,0,0,U0027
{E517DQXW-R9KJ70QU-JBNW},2025-01-28 10:55:25,192.168.1.47,172.217.0.0,443,HTTPS,5606,42990,,stephanie.ross,10,1,28,0,1,0,7.667201712145532,0.04099845886230469,0,0,0,U0027
{J56VMP3X-C2YPF1KX-KFIM},2025-01-28 11:36:34,192.168.1.47,8.8.4.4,443,HTTPS,7790,5028,,stephanie.ross,11,1,28,0,1,0,0.6453600308047748,0.004795074462890625,0,0,0,U0027
{1SJUDYXB-5P4XET4H-PI88},2025-01-28 09:21:04,192.168.1.47,142.250.0.0,443,HTTPS,59350,43161,,stephanie.ross,9,1,28,0,1,0,0.7272160536469479,0.041161537170410156,0,0,0,U0027
{S78JMAO4-ODBVK38J-L3B7},2025-01-28 07:08:14,192.168.1.47,8.8.8.8,443,HTTPS,6198,4766,,stephanie.ross,7,1,28,0,1,0,0.7688336828520729,0.0045452117919921875,0,0,0,U0027
{65I662FL-X45UFI4U-DJCY},2025-01-28 13:26:12,192.168.1.47,172.217.0.0,443,HTTPS,90977,36571,,stephanie.ross,13,1,28,0,1,0,0.40197630196311196,0.03487682342529297,0,0,0,U0027
{I9TVSIIF-XPMHFK8R-9Z05},2025-01-28 08:30:30,192.168.1.47,142.250.0.0,443,HTTPS,27213,23398,,stephanie.ross,8,1,28,0,1,0,0.8597780554126553,0.022314071655273438,0,0,0,U0027
{W4X1RU8I-34TA1J4P-S553},2025-01-28 09:09:16,192.168.1.47,1.0.0.1,443,HTTPS,71081,3151,,stephanie.ross,9,1,28,0,1,0,0.04432908471905687,0.0030050277709960938,0,0,0,U0027
{RHK3HX2K-O8NQBPAN-84BP},2025-01-28 10:04:49,192.168.1.47,8.8.4.4,443,HTTPS,69217,43503,,stephanie.ross,10,1,28,0,1,0,0.6284925886330145,0.041487693786621094,0,0,0,U0027
{2C2GL9IN-2JTDU4WZ-B9S0},2025-01-28 07:12:28,192.168.1.47,1.1.1.1,443,HTTPS,31122,34453,,stephanie.ross,7,1,28,0,1,0,1.106994826976834,0.03285694122314453,0,0,0,U0027
{5XBFY95Q-GD9TZN8R-VUEL},2025-01-29 11:42:45,192.168.1.47,142.250.0.0,443,HTTPS,81108,7404,,stephanie.ross,11,2,29,0,1,0,0.09128456768052867,0.007061004638671875,0,0,0,U0027
{AHJJ1LOW-2MWTZBQ2-9N6Y},2025-01-29 09:48:33,192.168.1.47,8.8.8.8,443,HTTPS,47924,49026,,stephanie.ross,9,2,29,0,1,0,1.0229733959311424,0.04675483703613281,0,0,0,U0027
{8JNU7CUV-RX26P7E1-J1IS},2025-01-29 16:56:43,192.168.1.47,8.8.8.8,443,HTTPS,31694,4659,,stephanie.ross,16,2,29,0,1,0,0.1469947941315665,0.004443168640136719,0,0,0,U0027
{8GNNB1MI-VP5XC6G0-F119},2025-01-29 13:20:01,192.168.1.47,8.8.4.4,443,HTTPS,43565,32725,,stephanie.ross,13,2,29,0,1,0,0.7511591608134784,0.03120899200439453,0,0,0,U0027
{X6T3EKL2-3A2CMZ4B-UEZJ},2025-01-29 15:27:46,192.168.1.47,172.217.0.0,443,HTTPS,61809,38675,,stephanie.ross,15,2,29,0,1,0,0.6257078142695357,0.03688335418701172,0,0,0,U0027
{Q491YPA7-3L1KEIMO-ZBMV},2025-01-29 07:30:30,192.168.1.47,8.8.4.4,443,HTTPS,5235,9619,,stephanie.ross,7,2,29,0,1,0,1.8370893812070284,0.009173393249511719,0,0,0,U0027
{WKI7AJYI-C5WZI6OZ-Y7U7},2025-01-29 12:17:27,192.168.1.47,1.0.0.1,443,HTTPS,36606,11611,,stephanie.ross,12,2,29,0,1,0,0.3171797743600951,0.011073112487792969,0,0,0,U0027
{Q0TOFX2L-WKIDP8SC-QEW8},2025-01-29 12:59:41,192.168.1.47,1.1.1.1,443,HTTPS,88466,23640,,stephanie.ross,12,2,29,0,1,0,0.2672182847841568,0.02254486083984375,0,0,0,U0027
{7IHG56U1-IGBJI7FQ-C6EA},2025-01-29 12:36:58,192.168.1.47,8.8.4.4,443,HTTPS,87408,32495,,stephanie.ross,12,2,29,0,1,0,0.3717580569506573,0.030989646911621094,0,0,0,U0027
{FD85ZIEU-VEEI1T5H-TWEW},2025-01-29 10:37:23,192.168.1.47,1.1.1.1,443,HTTPS,57875,7354,,stephanie.ross,10,2,29,0,1,0,0.12706475914023083,0.0070133209228515625,0,0,0,U0027
{V03LK2TC-51YZA1P7-O13R},2025-01-29 13:29:39,192.168.1.47,8.8.4.4,443,HTTPS,113600,37762,,stephanie.ross,13,2,29,0,1,0,0.3324090456950203,0.03601264953613281,0,0,0,U0027
{XO8V226W-2HHFR6QP-953V},2025-01-29 09:57:10,192.168.1.47,142.250.0.0,443,HTTPS,39512,47424,,stephanie.ross,9,2,29,0,1,0,1.2002125882620909,0.04522705078125,0,0,0,U0027
{XRW2D5CN-NGHK1QCT-VVQ5},2025-01-29 14:47:37,192.168.1.47,1.0.0.1,443,HTTPS,48383,26299,,stephanie.ross,14,2,29,0,1,0,0.5435474537037037,0.02508068084716797,0,0,0,U0027
{1T5P3QSQ-F4FAMOV7-H3YK},2025-01-29 13:04:00,192.168.1.47,172.217.0.0,443,HTTPS,79585,8567,,stephanie.ross,13,2,29,0,1,0,0.10764456060111074,0.008170127868652344,0,0,0,U0027
{SXOGRMTA-CKVU4P1D-FE16},2025-01-29 15:59:24,192.168.1.47,1.1.1.1,443,HTTPS,10295,14004,,stephanie.ross,15,2,29,0,1,0,1.3601398601398602,0.013355255126953125,0,0,0,U0027
{Z5UA4X0N-DMGSE6R3-LI6U},2025-01-29 15:50:19,192.168.1.47,1.1.1.1,443,HTTPS,33380,29997,,stephanie.ross,15,2,29,0,1,0,0.8986249662981936,0.02860736846923828,0,0,0,U0027
{1XB5FKHL-8QEMSNFJ-B6W5},2025-01-30 10:52:31,192.168.1.47,1.0.0.1,443,HTTPS,68507,49556,,stephanie.ross,10,3,30,0,1,0,0.7233607753838968,0.047260284423828125,0,0,0,U0027
{9PMMNI90-NMA5NX4Z-YM3W},2025-01-30 11:02:21,192.168.1.47,8.8.4.4,443,HTTPS,95435,37841,,stephanie.ross,11,3,30,0,1,0,0.3965065593696299,0.036087989807128906,0,0,0,U0027
{0W589YVU-EEXQRU11-L7MH},2025-01-30 15:56:03,192.168.1.47,1.1.1.1,443,HTTPS,33671,2874,,stephanie.ross,15,3,30,0,1,0,0.0853528153955809,0.0027408599853515625,0,0,0,U0027
{96GYGYX4-O57NPTK8-JA8G},2025-01-30 09:45:08,192.168.1.47,8.8.4.4,443,HTTPS,57009,3964,,stephanie.ross,9,3,30,0,1,0,0.0695316611120856,0.003780364990234375,0,0,0,U0027
{4MRUE15R-45H9O8SZ-TBJ4},2025-01-30 14:12:10,192.168.1.47,142.250.0.0,443,HTTPS,41983,8507,,stephanie.ross,14,3,30,0,1,0,0.20262480945121952,0.008112907409667969,0,0,0,U0027
{8NNTBFT0-7XXX313O-2H5G},2025-01-30 08:42:24,192.168.1.47,8.8.8.8,443,HTTPS,32152,31241,,stephanie.ross,8,3,30,0,1,0,0.9716356172052375,0.029793739318847656,0,0,0,U0027
{K62WYTSA-5KR9TEFP-OC9Z},2025-01-30 15:30:56,192.168.1.47,142.250.0.0,443,HTTPS,96933,46634,,stephanie.ross,15,3,30,0,1,0,0.48109022633957127,0.04447364807128906,0,0,0,U0027
{OX8CE1YC-M8BSPYWO-8BKX},2025-01-30 07:18:22,192.168.1.47,1.0.0.1,443,HTTPS,30647,5063,,stephanie.ross,7,3,30,0,1,0,0.16519838162359698,0.004828453063964844,0,0,0,U0027
{MI07339A-8UYXYCLC-0JA5},2025-01-30 12:13:39,192.168.1.47,8.8.8.8,443,HTTPS,59231,37336,,stephanie.ross,12,3,30,0,1,0,0.6303349540788763,0.03560638427734375,0,0,0,U0027
{MK3RE7TB-V770UDH5-8197},2025-01-30 09:20:48,192.168.1.47,8.8.8.8,443,HTTPS,45658,35934,,stephanie.ross,9,3,30,0,1,0,0.7870080378457698,0.03426933288574219,0,0,0,U0027
{4AWNRX0H-R84A2LE0-CEUB},2025-01-30 16:07:55,192.168.1.47,142.250.0.0,443,HTTPS,56021,46533,,stephanie.ross,16,3,30,0,1,0,0.8306201135268287,0.04437732696533203,0,0,0,U0027
{HRTQW541-1ZWCBAA4-FPWS},2025-01-30 13:23:58,192.168.1.47,1.1.1.1,443,HTTPS,61087,19114,,stephanie.ross,13,3,30,0,1,0,0.312892875851231,0.018228530883789062,0,0,0,U0027
{AFC369DC-7E7GGGO6-U5IK},2025-01-30 16:09:45,192.168.1.47,142.250.0.0,443,HTTPS,21255,22942,,stephanie.ross,16,3,30,0,1,0,1.079318780579601,0.021879196166992188,0,0,0,U0027
{MAQUAQ7S-HYLVO9FU-H1V2},2025-01-30 08:17:55,192.168.1.47,1.0.0.1,443,HTTPS,32439,26723,,stephanie.ross,8,3,30,0,1,0,0.823766954377312,0.02548503875732422,0,0,0,U0027
{LTN6GU0Z-PULMJ6JP-939E},2025-01-30 07:26:59,192.168.1.47,8.8.8.8,443,HTTPS,66411,24233,,stephanie.ross,7,3,30,0,1,0,0.3648888755044269,0.023110389709472656,0,0,0,U0027
{QPMQLSQR-NLRNZQL4-JB9U},2025-01-30 15:36:58,192.168.1.47,1.0.0.1,443,HTTPS,12513,46754,,stephanie.ross,15,3,30,0,1,0,3.7361355282084068,0.04458808898925781,0,0,0,U0027
{FCH2ZG1Q-TRZJYD55-LB0C},2025-01-30 12:21:04,192.168.1.47,8.8.4.4,443,HTTPS,33039,16610,,stephanie.ross,12,3,30,0,1,0,0.5027239709443099,0.015840530395507812,0,0,0,U0027
{XC768FE6-5HM75K1A-W8IW},2025-01-30 10:18:29,192.168.1.47,8.8.4.4,443,HTTPS,37781,20754,,stephanie.ross,10,3,30,0,1,0,0.5493091948546928,0.019792556762695312,0,0,0,U0027
{IE9C4P7D-EGE9RA43-VO53},2025-01-30 14:44:50,192.168.1.47,8.8.4.4,443,HTTPS,10396,43034,,stephanie.ross,14,3,30,0,1,0,4.139078580359719,0.04104042053222656,0,0,0,U0027
{4ET6NN64-J1W8KGQA-24XS},2025-01-30 07:55:35,192.168.1.47,1.1.1.1,443,HTTPS,54328,11380,,stephanie.ross,7,3,30,0,1,0,0.20946455852307239,0.010852813720703125,0,0,0,U0027
{OBC9PFCT-KTG8B7VJ-RZLZ},2025-01-30 07:23:04,192.168.1.47,1.1.1.1,443,HTTPS,32757,48784,,stephanie.ross,7,3,30,0,1,0,1.489224006349594,0.0465240478515625,0,0,0,U0027
{7S7MBMO7-I794I9NF-101Z},2025-01-30 13:29:11,192.168.1.47,8.8.4.4,443,HTTPS,80030,30457,,stephanie.ross,13,3,30,0,1,0,0.38056503105046796,0.029046058654785156,0,0,0,U0027
{JBNKAPRW-0XULBJMY-3NY4},2025-01-30 12:02:44,192.168.1.47,8.8.4.4,443,HTTPS,85060,35431,,stephanie.ross,12,3,30,0,1,0,0.41653636801824573,0.033789634704589844,0,0,0,U0027
{LR7MKC85-OA9QC1TL-1W2A},2025-01-30 10:57:24,192.168.1.47,8.8.4.4,443,HTTPS,58205,15498,,stephanie.ross,10,3,30,0,1,0,0.26626121018451704,0.014780044555664062,0,0,0,U0027
{S791F6YC-UPTHH6OX-EW1L},2025-01-30 10:07:18,192.168.1.47,8.8.4.4,443,HTTPS,16817,20405,,stephanie.ross,10,3,30,0,1,0,1.2132833868474253,0.01945972442626953,0,0,0,U0027
{XVLAE6Q5-2JYOC669-F7T0},2025-01-30 08:30:28,192.168.1.47,142.250.0.0,443,HTTPS,53876,30572,,stephanie.ross,8,3,30,0,1,0,0.5674406518551516,0.029155731201171875,0,0,0,U0027
{W4MWM3JQ-MYWP3XLY-Z7UF},2025-01-30 09:00:01,192.168.1.47,8.8.4.4,443,HTTPS,73045,45365,,stephanie.ross,9,3,30,0,1,0,0.621047011472223,0.04326343536376953,0,0,0,U0027
{U9JHUW54-RWAHGVUT-2AGJ},2025-01-30 09:31:48,192.168.1.47,1.0.0.1,443,HTTPS,18609,25326,,stephanie.ross,9,3,30,0,1,0,1.3608812466415905,0.024152755737304688,0,0,0,U0027
{2IXUVEWT-TEX7GK1W-Y2Q4},2025-01-30 14:22:30,192.168.1.47,1.0.0.1,443,HTTPS,41482,31081,,stephanie.ross,14,3,30,0,1,0,0.7492466793626305,0.029641151428222656,0,0,0,U0027
{5PXA83B6-KZIHYVWM-DGJW},2025-01-30 10:42:25,192.168.1.47,172.217.0.0,443,HTTPS,62251,33755,,stephanie.ross,10,3,30,0,1,0,0.5422315748891602,0.03219127655029297,0,0,0,U0027
{PTHNLGCY-G8MFXLVS-48DM},2025-01-31 16:35:16,192.168.1.47,8.8.4.4,443,HTTPS,78086,31280,,stephanie.ross,16,4,31,0,1,0,0.4005788415485292,0.0298309326171875,0,0,0,U0027
{JMFII02O-0RL2CG9H-YOTZ},2025-01-31 09:56:42,192.168.1.47,8.8.8.8,443,HTTPS,55537,18433,,stephanie.ross,9,4,31,0,1,0,0.3318988800460946,0.017579078674316406,0,0,0,U0027
{1TF2XECD-I0HMZU38-LJJN},2025-01-31 08:58:01,192.168.1.47,8.8.4.4,443,HTTPS,89662,25543,,stephanie.ross,8,4,31,0,1,0,0.28487782028261377,0.024359703063964844,0,0,0,U0027
{IKW0YA12-TN5WG7P0-W9WJ},2025-01-31 15:43:12,192.168.1.47,8.8.4.4,443,HTTPS,75936,18666,,stephanie.ross,15,4,31,0,1,0,0.2458090259030512,0.017801284790039062,0,0,0,U0027
{92YSB2CA-A16NBYXM-8629},2025-01-31 15:55:46,192.168.1.47,8.8.8.8,443,HTTPS,14018,6056,,stephanie.ross,15,4,31,0,1,0,0.4319851629930808,0.00577545166015625,0,0,0,U0027
{MVHX8TOK-BZN29IHB-NPW3},2025-01-31 08:32:07,192.168.1.47,1.1.1.1,443,HTTPS,73678,22916,,stephanie.ross,8,4,31,0,1,0,0.31102485104303806,0.021854400634765625,0,0,0,U0027
{VMBU03P2-IZFTMJUJ-IN3O},2025-01-31 08:54:16,192.168.1.47,8.8.8.8,443,HTTPS,99821,16931,,stephanie.ross,8,4,31,0,1,0,0.1696119091983731,0.01614665985107422,0,0,0,U0027
{6Z42CL6Z-KVRWAZWV-HSUF},2025-01-31 15:47:58,192.168.1.47,1.1.1.1,443,HTTPS,83474,20992,,stephanie.ross,15,4,31,0,1,0,0.251476489967056,0.02001953125,0,0,0,U0027
{N140EKMP-38EZ12DR-SPA6},2025-01-31 09:42:35,192.168.1.47,8.8.4.4,443,HTTPS,93701,38081,,stephanie.ross,9,4,31,0,1,0,0.4064054129047406,0.036316871643066406,0,0,0,U0027
{IPT0KP6S-VXWGH4HI-1P9S},2025-01-31 12:52:41,192.168.1.47,1.1.1.1,443,HTTPS,26075,36576,,stephanie.ross,12,4,31,0,1,0,1.4026691210308329,0.034881591796875,0,0,0,U0027
{Q0EVQ6XE-40LBFSIT-T8ZM},2025-01-31 09:15:11,192.168.1.47,8.8.4.4,443,HTTPS,17127,5859,,stephanie.ross,9,4,31,0,1,0,0.3420714619336759,0.005587577819824219,0,0,0,U0027
{IATTV6LU-LA0VYYFU-TAI4},2025-01-31 13:38:33,192.168.1.47,172.217.0.0,443,HTTPS,57729,43946,,stephanie.ross,13,4,31,0,1,0,0.7612333275593279,0.04191017150878906,0,0,0,U0027
{OJV19V0M-2KW699JE-VE70},2025-01-31 14:35:37,192.168.1.47,1.1.1.1,443,HTTPS,15505,38685,,stephanie.ross,14,4,31,0,1,0,2.4948407068231653,0.03689289093017578,0,0,0,U0027
{A93UWITW-YQSKSWS9-0F2C},2025-01-31 14:12:48,192.168.1.47,8.8.8.8,443,HTTPS,90818,16949,,stephanie.ross,14,4,31,0,1,0,0.18662394432882987,0.01616382598876953,0,0,0,U0027
{CTI6C4UC-2HT03ZG5-8YYY},2025-01-31 14:10:26,192.168.1.47,142.250.0.0,443,HTTPS,49115,8103,,stephanie.ross,14,4,31,0,1,0,0.16497678964085022,0.007727622985839844,0,0,0,U0027
{YTLJTXK1-6EN4ZCEL-OYQ9},2025-01-31 14:50:44,192.168.1.47,172.217.0.0,443,HTTPS,22297,6209,,stephanie.ross,14,4,31,0,1,0,0.27845546685801414,0.005921363830566406,0,0,0,U0027
{VZIK7VJZ-YXRY1Y6F-6ZTM},2025-01-31 08:07:31,192.168.1.47,1.0.0.1,443,HTTPS,112598,59880,,stephanie.ross,8,4,31,0,1,0,0.5317986838249008,0.05710601806640625,0,0,0,U0027
{U4RXRV8E-2PJP6E6S-JF19},2025-01-31 08:17:23,192.168.1.47,8.8.8.8,443,HTTPS,88138,6166,,stephanie.ross,8,4,31,0,1,0,0.06995768048196599,0.0058803558349609375,0,0,0,U0027
{9006ZQEF-A65K9FZQ-ICID},2025-02-03 09:18:38,192.168.1.47,1.1.1.1,443,HTTPS,49580,49254,,stephanie.ross,9,0,3,0,1,0,0.9934047316512373,0.04697227478027344,0,0,0,U0027
{3FLJ31OI-MMDX2REC-SDEK},2025-02-03 09:36:59,192.168.1.47,8.8.8.8,443,HTTPS,57116,46593,,stephanie.ross,9,0,3,0,1,0,0.8157466253479699,0.044434547424316406,0,0,0,U0027
