id,date,user,pc,event,process,parent_process,command_line,integrity_level,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_scripting_tool,is_high_integrity,user_id_mapped
{LTZEXEGU-12ZP6MTI-18P3},2025-02-07 12:00:13,patty.perez,PC-5021,process_start,slack.exe,explorer.exe,slack.exe,medium,12,4,7,0,1,0,0,0,U0021
{XVKUAK5K-CVQ5QAWH-T60N},2025-02-07 14:13:59,patty.perez,PC-5021,process_start,excel.exe,explorer.exe,excel.exe,medium,14,4,7,0,1,0,0,0,U0021
{L1YWMOLX-GFCYV9SU-S63X},2025-02-10 09:41:19,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,9,0,10,0,1,0,0,0,U0021
{ORG5FF4U-8CX9I1WV-5Q96},2025-02-10 14:58:06,patty.perez,PC-5021,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,0,10,0,1,0,0,0,U0021
{F1AC303C-S3GD8IEX-TC4E},2025-02-10 13:13:27,patty.perez,PC-5021,process_start,excel.exe,explorer.exe,excel.exe,medium,13,0,10,0,1,0,0,0,U0021
{Y4D9TBB7-SJG8XDHX-SIBU},2025-02-10 15:06:51,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,15,0,10,0,1,0,0,0,U0021
{YM7WL6Z8-EGS55S7Y-LYUU},2025-02-10 07:15:36,patty.perez,PC-5021,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,7,0,10,0,1,0,0,0,U0021
{Z8HYSPNI-RNUKY1VU-UNK6},2025-02-10 11:16:15,patty.perez,PC-5021,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,0,10,0,1,0,0,0,U0021
{8SLBRE5T-XWYBZSTA-3DZQ},2025-02-10 07:23:24,patty.perez,PC-5021,process_start,notepad.exe,explorer.exe,notepad.exe,medium,7,0,10,0,1,0,0,0,U0021
{V6CX1NTB-9TGIYTFP-HD24},2025-02-10 07:17:05,patty.perez,PC-5021,process_start,slack.exe,explorer.exe,slack.exe,medium,7,0,10,0,1,0,0,0,U0021
{5H79SIV0-W6RLEQNO-6V6C},2025-02-10 15:20:34,patty.perez,PC-5021,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,0,10,0,1,0,0,0,U0021
{2OXY5OQB-235Z4LX5-SZIB},2025-02-10 07:20:39,patty.perez,PC-5021,process_start,chrome.exe,explorer.exe,chrome.exe,medium,7,0,10,0,1,0,0,0,U0021
{FL6UY0CR-578XN36W-Y3KW},2025-02-11 09:53:42,patty.perez,PC-5021,process_start,explorer.exe,explorer.exe,explorer.exe,medium,9,1,11,0,1,0,0,0,U0021
{0M6CCVAP-7RH6VP6Z-05S7},2025-02-11 07:47:24,patty.perez,PC-5021,process_start,excel.exe,explorer.exe,excel.exe,medium,7,1,11,0,1,0,0,0,U0021
{ERFQM5TG-B7GIJL6G-35MG},2025-02-11 14:14:15,patty.perez,PC-5021,process_start,slack.exe,explorer.exe,slack.exe,medium,14,1,11,0,1,0,0,0,U0021
{XU7SMCRE-SZVRSAHS-FC0F},2025-02-11 13:29:36,patty.perez,PC-5021,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,1,11,0,1,0,0,0,U0021
{GJXP7IK6-ZU8S4SLX-FL3V},2025-02-11 11:16:30,patty.perez,PC-5021,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,1,11,0,1,0,0,0,U0021
{J1YXAK4U-HW99SZA0-482G},2025-02-11 16:40:06,patty.perez,PC-5021,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,1,11,0,1,0,0,0,U0021
{IZMI31TV-88FH3CJX-WC3K},2025-02-11 08:06:27,patty.perez,PC-5021,process_start,explorer.exe,explorer.exe,explorer.exe,medium,8,1,11,0,1,0,0,0,U0021
{J70VKOM2-BWTGA3K1-UV08},2025-02-11 12:33:36,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,12,1,11,0,1,0,0,0,U0021
{HAXLC5ZE-LDXUNU7V-27VW},2025-02-11 14:04:30,patty.perez,PC-5021,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,1,11,0,1,0,0,0,U0021
{9HPQCU7Y-8XRBI71T-K8IY},2025-02-11 16:09:41,patty.perez,PC-5021,process_start,word.exe,explorer.exe,word.exe,medium,16,1,11,0,1,0,0,0,U0021
{3CY2QJXX-WWP11RTE-TGBP},2025-02-11 16:50:53,patty.perez,PC-5021,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,1,11,0,1,0,0,0,U0021
{GP74TGV4-CLBSZITQ-GBJV},2025-02-11 12:24:05,patty.perez,PC-5021,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,1,11,0,1,0,0,0,U0021
{EJAU6NU7-Q13PC95F-0A1P},2025-02-11 11:11:03,patty.perez,PC-5021,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,1,11,0,1,0,0,0,U0021
{I3B3S055-UVCBYJRC-JL2K},2025-02-12 16:02:02,patty.perez,PC-5021,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,2,12,0,1,0,0,0,U0021
{TR4RD4RV-7IX709IP-UDXL},2025-02-12 14:17:33,patty.perez,PC-5021,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,2,12,0,1,0,0,0,U0021
{U0RE9OQU-N3TXVP01-EXP5},2025-02-12 09:22:54,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,9,2,12,0,1,0,0,0,U0021
{T5Z2HALH-SARR0FNG-ST2U},2025-02-12 10:04:18,patty.perez,PC-5021,process_start,outlook.exe,explorer.exe,outlook.exe,medium,10,2,12,0,1,0,0,0,U0021
{RNBLHQYL-XRAFTQ9I-O51Y},2025-02-12 10:41:25,patty.perez,PC-5021,process_start,word.exe,explorer.exe,word.exe,medium,10,2,12,0,1,0,0,0,U0021
{1UGSEEJ3-LTDNQDVB-MKLI},2025-02-12 11:33:51,patty.perez,PC-5021,process_start,word.exe,explorer.exe,word.exe,medium,11,2,12,0,1,0,0,0,U0021
{MP4FPJD7-OCC06V13-41NW},2025-02-12 15:02:36,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,15,2,12,0,1,0,0,0,U0021
{G87P67XA-REVQP4KQ-988F},2025-02-12 14:58:34,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,14,2,12,0,1,0,0,0,U0021
{4KWD68MQ-M2NMRTFZ-OITW},2025-02-12 10:32:17,patty.perez,PC-5021,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,2,12,0,1,0,0,0,U0021
{9UJERIFG-C1A3WEEG-P4R2},2025-02-12 14:54:59,patty.perez,PC-5021,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,2,12,0,1,0,0,0,U0021
{IC1GWITK-27O9V1KZ-F1CS},2025-02-13 14:08:14,patty.perez,PC-5021,process_start,teams.exe,explorer.exe,teams.exe,medium,14,3,13,0,1,0,0,0,U0021
{DI0HAZQR-VYO21APN-ISNG},2025-02-13 12:31:28,patty.perez,PC-5021,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,3,13,0,1,0,0,0,U0021
{G4L5P6Y6-C4J9SETY-HWZE},2025-02-13 12:40:57,patty.perez,PC-5021,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,3,13,0,1,0,0,0,U0021
{3A829X89-OWQ7PUZJ-3U1A},2025-02-13 12:19:35,patty.perez,PC-5021,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,3,13,0,1,0,0,0,U0021
{RPG4915K-BZN6O05E-FXHN},2025-02-13 14:45:46,patty.perez,PC-5021,process_start,excel.exe,explorer.exe,excel.exe,medium,14,3,13,0,1,0,0,0,U0021
{WBSFG5H3-ZCRB8DK5-VAQ5},2025-02-13 09:15:11,patty.perez,PC-5021,process_start,slack.exe,explorer.exe,slack.exe,medium,9,3,13,0,1,0,0,0,U0021
{DXSX2QON-WD7PW1S2-EK0V},2025-02-13 10:15:41,patty.perez,PC-5021,process_start,chrome.exe,explorer.exe,chrome.exe,medium,10,3,13,0,1,0,0,0,U0021
{CK7L41RY-Z5KM3N55-Q1AA},2025-02-13 13:59:07,patty.perez,PC-5021,process_start,outlook.exe,explorer.exe,outlook.exe,medium,13,3,13,0,1,0,0,0,U0021
{25S43GSE-YGW88QT5-1XA7},2025-02-13 13:14:19,patty.perez,PC-5021,process_start,outlook.exe,explorer.exe,outlook.exe,medium,13,3,13,0,1,0,0,0,U0021
{E8AISUXL-O9A2XUDV-Q5CA},2025-01-15 16:35:22,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,16,2,15,0,1,0,0,0,U0022
{T3JYKL6U-OVQNQ355-38J7},2025-01-15 13:45:02,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,13,2,15,0,1,0,0,0,U0022
{UZOVWQRY-HWPF797D-4UUP},2025-01-15 16:34:19,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,16,2,15,0,1,0,0,0,U0022
{E3Q91588-QF2UEYU0-YRXF},2025-01-15 12:15:50,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,12,2,15,0,1,0,0,0,U0022
{D7AX20Q1-TQ71PXRY-W0IE},2025-01-15 16:17:35,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,16,2,15,0,1,0,0,0,U0022
{2PJANDYV-KZ8Y40DZ-CCRZ},2025-01-15 10:30:43,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,10,2,15,0,1,0,0,0,U0022
{G3TCBJ9H-SPLCNF88-J4DF},2025-01-15 13:37:32,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,13,2,15,0,1,0,0,0,U0022
{LX0HB6J7-7HX6WNWB-5OV2},2025-01-15 10:23:48,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,10,2,15,0,1,0,0,0,U0022
{MKN551W6-BULGJ6XS-RPN3},2025-01-15 13:14:49,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,13,2,15,0,1,0,0,0,U0022
{9QSJX09L-JJMVEN2K-3MXO},2025-01-15 15:54:55,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,15,2,15,0,1,0,0,0,U0022
{CMWBMSOL-P71TIJHW-CV0K},2025-01-15 16:09:07,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,16,2,15,0,1,0,0,0,U0022
{O2CLG7FO-9VOPMN58-Z4O5},2025-01-15 15:42:43,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,2,15,0,1,0,0,0,U0022
{5UUN9EAD-7LRREF8F-E1OX},2025-01-15 11:42:32,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,11,2,15,0,1,0,0,0,U0022
{DYYBVNAO-QXN6AA89-JTXC},2025-01-16 13:00:52,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,13,3,16,0,1,0,0,0,U0022
{CC75F60J-EPF5NAB1-JEKQ},2025-01-16 14:42:58,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,14,3,16,0,1,0,0,0,U0022
{40ILI8PK-F9AZ94NS-3F0A},2025-01-16 12:32:09,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,3,16,0,1,0,0,0,U0022
{YPLHG0Z9-NVZDJPAA-ZT5O},2025-01-16 12:41:03,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,12,3,16,0,1,0,0,0,U0022
{962HBR3H-QOUIXUR4-8WUJ},2025-01-16 15:03:13,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,3,16,0,1,0,0,0,U0022
{N72S7COO-E6QLKIOY-6AP9},2025-01-16 16:00:31,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,16,3,16,0,1,0,0,0,U0022
{EW78C5YG-5PPHBUU1-Z776},2025-01-16 14:34:50,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,14,3,16,0,1,0,0,0,U0022
{QCMV68AO-LG986HNJ-F5WF},2025-01-16 16:18:50,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,16,3,16,0,1,0,0,0,U0022
{FPF1JM9W-N4OC76JH-RNQJ},2025-01-16 11:41:41,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,3,16,0,1,0,0,0,U0022
{EV3MMSF9-DCAK8IXB-D2BO},2025-01-16 10:38:03,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,10,3,16,0,1,0,0,0,U0022
{V81DYAYF-4TKCYHWP-SKPU},2025-01-17 15:16:55,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,4,17,0,1,0,0,0,U0022
{HRQ0CS1O-INKGXUR3-WU0M},2025-01-17 10:56:26,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,10,4,17,0,1,0,0,0,U0022
{RRK0LQ8R-7V49ISOM-8H2Y},2025-01-17 13:16:20,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,13,4,17,0,1,0,0,0,U0022
{1RL5MAKM-55Q5QBPK-0H7R},2025-01-17 15:00:02,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,15,4,17,0,1,0,0,0,U0022
{40CWZ9UY-GO9U11XR-OMBJ},2025-01-17 10:27:26,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,10,4,17,0,1,0,0,0,U0022
{1Z3UXI7X-VQ8S2FD4-YI2B},2025-01-17 15:56:27,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,15,4,17,0,1,0,0,0,U0022
{J9QJ2MGE-5TU1GGT7-CPG0},2025-01-17 10:04:00,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,4,17,0,1,0,0,0,U0022
{FH3VM0RY-LC2AYJ0O-63VP},2025-01-17 16:21:15,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,16,4,17,0,1,0,0,0,U0022
{ALGZWNKO-ZSQV5MPR-J7SY},2025-01-17 12:26:33,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,4,17,0,1,0,0,0,U0022
{Z505BHM8-F48E7B6F-VPPB},2025-01-17 14:06:43,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,4,17,0,1,0,0,0,U0022
{BTNL85RO-T6HALTQJ-GCTK},2025-01-17 12:46:51,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,12,4,17,0,1,0,0,0,U0022
{ITCLG6FQ-XFR9MAFH-JCOF},2025-01-17 10:20:16,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,10,4,17,0,1,0,0,0,U0022
{JXTU93BP-EA063L6C-6GC9},2025-01-17 12:17:44,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,12,4,17,0,1,0,0,0,U0022
{HKQA636Q-OR1FKL2P-PKCH},2025-01-17 15:57:56,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,15,4,17,0,1,0,0,0,U0022
{92PFWOSM-FIRJXRW9-YR8Y},2025-01-17 10:10:44,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,10,4,17,0,1,0,0,0,U0022
{70NC324E-GE6GJKFY-QUDC},2025-01-20 14:12:57,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,0,20,0,1,0,0,0,U0022
{MM3JHFQC-DOSAGV37-ADYD},2025-01-20 16:36:21,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,16,0,20,0,1,0,0,0,U0022
{DAULPGCC-494TY0DU-7C4C},2025-01-20 12:55:58,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,12,0,20,0,1,0,0,0,U0022
{QCNWY1HV-647MM256-CLZP},2025-01-20 11:09:23,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,11,0,20,0,1,0,0,0,U0022
{PHLDNTKI-594QFBOV-PBWY},2025-01-20 10:09:35,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,10,0,20,0,1,0,0,0,U0022
{5XMH27HM-6CXRZIW6-6E89},2025-01-20 15:30:18,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,15,0,20,0,1,0,0,0,U0022
{KRFCB3CD-2L37KJRS-UYIY},2025-01-20 15:04:17,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,15,0,20,0,1,0,0,0,U0022
{H3OQVKCE-E06PMDIW-D59C},2025-01-20 15:03:04,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,15,0,20,0,1,0,0,0,U0022
{TWCA50XO-OV58LC3I-Q4CZ},2025-01-20 13:01:03,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,13,0,20,0,1,0,0,0,U0022
{6GVON9QF-H0P1I2IG-FGRN},2025-01-20 12:20:52,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,12,0,20,0,1,0,0,0,U0022
{K1NJUZB8-DXPDNOSU-RHS2},2025-01-21 16:59:18,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,1,21,0,1,0,0,0,U0022
{NN06KUWM-J2JXBESE-48YP},2025-01-21 11:03:50,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,11,1,21,0,1,0,0,0,U0022
{28OETFRL-5SYL8MOF-OK8W},2025-01-21 12:31:38,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,12,1,21,0,1,0,0,0,U0022
{QRLMYJGV-KN242GO4-H8KK},2025-01-21 13:33:18,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,13,1,21,0,1,0,0,0,U0022
{JVUI5VJA-AZKFUWU8-4LFE},2025-01-21 14:33:48,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,1,21,0,1,0,0,0,U0022
{BTH2L3CE-1FPN03B9-55JB},2025-01-21 11:04:34,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,1,21,0,1,0,0,0,U0022
{LR4KVSCD-T3HA1IYF-YQMU},2025-01-21 11:14:01,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,11,1,21,0,1,0,0,0,U0022
{XRKFSU05-KDAZJDFF-FSWV},2025-01-21 15:03:47,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,1,21,0,1,0,0,0,U0022
{H371EWVK-YHC0F7VA-V81I},2025-01-21 14:57:47,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,14,1,21,0,1,0,0,0,U0022
{X3R9PY5W-SDOEGY64-1GQZ},2025-01-21 10:47:47,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,10,1,21,0,1,0,0,0,U0022
{J8DZ0BV8-IU44YKL6-K5NX},2025-01-21 11:30:00,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,1,21,0,1,0,0,0,U0022
{V6DWKDSW-1NT8LCKD-XG8K},2025-01-21 14:37:51,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,14,1,21,0,1,0,0,0,U0022
{GQCMQVII-MCN4ZSMD-CYEM},2025-01-21 15:50:17,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,15,1,21,0,1,0,0,0,U0022
{6QEYNA28-T4FGV3LD-6JTW},2025-01-21 15:21:28,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,15,1,21,0,1,0,0,0,U0022
{0F7TYA84-TQH6OEJF-G6ML},2025-01-22 11:49:46,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,11,2,22,0,1,0,0,0,U0022
{LZULF13V-AFXVJDQV-QYZO},2025-01-22 11:03:33,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,11,2,22,0,1,0,0,0,U0022
{0XCG0PQV-HB94EZGI-E4VH},2025-01-22 11:53:54,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,11,2,22,0,1,0,0,0,U0022
{M4PGRY3O-BE1MVJV6-06J5},2025-01-22 16:14:06,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,2,22,0,1,0,0,0,U0022
{M4W1J27F-PSPZPC72-O040},2025-01-22 16:32:06,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,2,22,0,1,0,0,0,U0022
{JP7J7PHM-O0QA3BK7-LKZM},2025-01-22 10:23:27,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,2,22,0,1,0,0,0,U0022
{KRGICCEP-1I0ZVD97-MAIA},2025-01-22 11:28:27,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,11,2,22,0,1,0,0,0,U0022
{K4PFNJNB-JZT01UY9-HOPB},2025-01-22 11:39:27,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,2,22,0,1,0,0,0,U0022
{P969VV2B-QBTJ9YHH-HPIE},2025-01-22 11:49:04,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,2,22,0,1,0,0,0,U0022
{L6M7HFZN-443D0ZO3-QI8K},2025-01-22 16:28:42,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,16,2,22,0,1,0,0,0,U0022
{BF0SSVBJ-AIRY17O9-VXWD},2025-01-22 13:03:40,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,2,22,0,1,0,0,0,U0022
{0RXF8HMG-SZ92HT8W-BF1Q},2025-01-22 10:38:00,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,10,2,22,0,1,0,0,0,U0022
{1QWYFCUI-O1T6YHR1-E551},2025-01-22 12:59:07,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,12,2,22,0,1,0,0,0,U0022
{QL07HEYB-WJP3V2IF-GZ1Q},2025-01-23 16:11:19,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,3,23,0,1,0,0,0,U0022
{LZ83FKAX-FB1UDEVV-3E9F},2025-01-23 10:57:56,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,3,23,0,1,0,0,0,U0022
{FNOVV0OE-XUOK380P-NXX0},2025-01-23 11:20:50,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,3,23,0,1,0,0,0,U0022
{PU84X8NE-UUDQRIL9-635G},2025-01-23 10:10:02,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,3,23,0,1,0,0,0,U0022
{KJGUUF9G-HTRIZJIC-6SR9},2025-01-23 10:59:10,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,3,23,0,1,0,0,0,U0022
{MQ4PCHEI-KT3SRHW0-SLPW},2025-01-23 15:07:43,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,15,3,23,0,1,0,0,0,U0022
{XO85X7KC-IOR9G4IL-PS2N},2025-01-23 13:28:30,ethan.adams,PC-5022,process_start,excel.exe,explorer.exe,excel.exe,medium,13,3,23,0,1,0,0,0,U0022
{R5A689CH-GSHFGH2U-OW6W},2025-01-23 10:26:56,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,10,3,23,0,1,0,0,0,U0022
{E37IA3HO-KJAPB0F5-KCFR},2025-01-23 13:50:49,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,13,3,23,0,1,0,0,0,U0022
{EOVHAVP0-3MR10CTB-UVMV},2025-01-23 11:25:25,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,3,23,0,1,0,0,0,U0022
{DBMUQQJS-AZ65JZCW-IZLP},2025-01-23 14:35:35,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,14,3,23,0,1,0,0,0,U0022
{LC3IX081-LJB63YHB-CM6P},2025-01-23 10:30:16,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,10,3,23,0,1,0,0,0,U0022
{IBZGWTAT-2LLU421X-RXUJ},2025-01-23 14:40:58,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,14,3,23,0,1,0,0,0,U0022
{8OD95PH9-4QVG5CN2-E9RQ},2025-01-23 11:39:46,ethan.adams,PC-5022,process_start,chrome.exe,explorer.exe,chrome.exe,medium,11,3,23,0,1,0,0,0,U0022
{N12AUZWO-JW7RCLBN-S5SI},2025-01-24 11:58:40,ethan.adams,PC-5022,process_start,outlook.exe,explorer.exe,outlook.exe,medium,11,4,24,0,1,0,0,0,U0022
{9F8HXCAP-WDGDAXGM-EEXE},2025-01-24 11:12:42,ethan.adams,PC-5022,process_start,slack.exe,explorer.exe,slack.exe,medium,11,4,24,0,1,0,0,0,U0022
{O8ONCDOG-8IMU7P86-VZQB},2025-01-24 15:36:36,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,15,4,24,0,1,0,0,0,U0022
{UN9T54XZ-C5633PLB-7WX7},2025-01-24 10:19:02,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,4,24,0,1,0,0,0,U0022
{W8PCD4SV-XIWN1LKD-NSFW},2025-01-24 16:24:35,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,4,24,0,1,0,0,0,U0022
{84KKYQC3-VPAGVMSR-8C37},2025-01-24 10:08:30,ethan.adams,PC-5022,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,4,24,0,1,0,0,0,U0022
{1I5MDIVW-NGX1932Y-U93A},2025-01-24 10:19:16,ethan.adams,PC-5022,process_start,notepad.exe,explorer.exe,notepad.exe,medium,10,4,24,0,1,0,0,0,U0022
{J97GWFY7-EZFHJCQ0-IZ0L},2025-01-24 14:41:40,ethan.adams,PC-5022,process_start,explorer.exe,explorer.exe,explorer.exe,medium,14,4,24,0,1,0,0,0,U0022
{HY34UBIU-AW1M6HMI-Y8K2},2025-01-24 11:11:32,ethan.adams,PC-5022,process_start,word.exe,explorer.exe,word.exe,medium,11,4,24,0,1,0,0,0,U0022
{FN51WC3Q-9YB480M3-I8M9},2025-01-24 15:44:48,ethan.adams,PC-5022,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,15,4,24,0,1,0,0,0,U0022
{DONDSFDU-09G3LCRI-WBVQ},2025-01-24 13:51:11,ethan.adams,PC-5022,process_start,teams.exe,explorer.exe,teams.exe,medium,13,4,24,0,1,0,0,0,U0022
