id,date,action,src_ip,dst_ip,dst_port,protocol,bytes_out,threat,user,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_blocked,has_threat
{6A21PBVS-N06RP5MM-JX9Y},2025-01-31 17:46:00,allow,192.168.1.40,172.217.0.0,80,TCP,3928,,margaret.hawkins.dds,17,4,31,0,1,0,0,0
{8Y7EM1OP-H3HQKXJ7-P9TU},2025-01-31 09:27:04,allow,192.168.1.40,1.1.1.1,53,TCP,28992,,margaret.hawkins.dds,9,4,31,0,1,0,0,0
{6QWI8HSQ-N6OKFRLT-XOLM},2025-01-31 18:45:04,allow,192.168.1.40,8.8.8.8,443,TCP,47563,,margaret.hawkins.dds,18,4,31,0,1,0,0,0
{IUS92DJB-1PF9VHU7-IA05},2025-02-03 14:52:49,allow,192.168.1.40,8.8.8.8,80,TCP,6526,,margaret.hawkins.dds,14,0,3,0,1,0,0,0
{5FA9K17J-T9U39S7S-RHW9},2025-02-03 17:27:45,allow,192.168.1.40,8.8.8.8,443,TCP,34002,,margaret.hawkins.dds,17,0,3,0,1,0,0,0
{RUS8MIWN-Y4PSOENY-YJN6},2025-02-03 14:45:02,allow,192.168.1.40,172.217.0.0,53,TCP,28418,,margaret.hawkins.dds,14,0,3,0,1,0,0,0
{HGM1PRJC-UG7F0ISL-AF6F},2025-02-03 18:12:25,allow,192.168.1.40,1.1.1.1,53,TCP,44054,,margaret.hawkins.dds,18,0,3,0,1,0,0,0
{KPX1949R-EEXV0N0R-4G5C},2025-02-03 18:11:03,allow,192.168.1.40,172.217.0.0,443,TCP,42682,,margaret.hawkins.dds,18,0,3,0,1,0,0,0
{M3Y10KUS-NSSUT8ZI-S2UF},2025-02-03 12:57:55,block,192.168.1.40,192.159.66.142,3389,TCP,334,,margaret.hawkins.dds,12,0,3,0,1,0,1,0
{D4XU6RHB-SILNK1OK-WQYZ},2025-02-03 18:02:44,allow,192.168.1.40,172.217.0.0,53,TCP,29482,,margaret.hawkins.dds,18,0,3,0,1,0,0,0
{P44B5Q79-RBG2QPJV-8BU5},2025-02-03 14:16:05,allow,192.168.1.40,8.8.8.8,53,TCP,47239,,margaret.hawkins.dds,14,0,3,0,1,0,0,0
{1JE7X1JX-ZVHMLVN4-YCV4},2025-02-03 12:33:44,allow,192.168.1.40,8.8.8.8,443,TCP,41506,,margaret.hawkins.dds,12,0,3,0,1,0,0,0
{0HVXJBVB-YRHP3YMJ-2326},2025-02-03 10:21:39,allow,192.168.1.40,1.1.1.1,53,TCP,52826,,margaret.hawkins.dds,10,0,3,0,1,0,0,0
{T3S9MHM5-BLF2NO52-MX00},2025-02-03 18:53:52,allow,192.168.1.40,172.217.0.0,53,TCP,1836,,margaret.hawkins.dds,18,0,3,0,1,0,0,0
{5JML51NB-Z6BJ2956-EY3W},2025-02-03 11:05:51,allow,192.168.1.40,8.8.8.8,53,TCP,56150,,margaret.hawkins.dds,11,0,3,0,1,0,0,0
{DD4PTAC7-FX5HA009-QQDQ},2025-02-03 18:05:24,allow,192.168.1.40,172.217.0.0,443,TCP,4438,,margaret.hawkins.dds,18,0,3,0,1,0,0,0
{Q18DKQJ2-ZPMO45FO-C2NU},2025-02-03 15:47:33,allow,192.168.1.40,172.217.0.0,53,TCP,7969,,margaret.hawkins.dds,15,0,3,0,1,0,0,0
{DFQCFWNR-88IIDQ7I-31A6},2025-02-03 12:25:25,allow,192.168.1.40,8.8.8.8,443,TCP,24697,,margaret.hawkins.dds,12,0,3,0,1,0,0,0
{P7PO0ROI-438QHTAE-5NN3},2025-02-03 09:22:59,allow,192.168.1.40,172.217.0.0,443,TCP,32417,,margaret.hawkins.dds,9,0,3,0,1,0,0,0
{N2AP6AXE-VDG3P07R-0USV},2025-02-03 09:22:19,allow,192.168.1.40,172.217.0.0,53,TCP,34924,,margaret.hawkins.dds,9,0,3,0,1,0,0,0
{CX7RQTG0-TAAKIE0O-A2SW},2025-02-03 11:03:57,allow,192.168.1.40,1.1.1.1,80,TCP,31051,,margaret.hawkins.dds,11,0,3,0,1,0,0,0
{8EC7DBKH-GFEKPSX0-9MTS},2025-02-03 09:16:04,allow,192.168.1.40,8.8.8.8,80,TCP,48047,,margaret.hawkins.dds,9,0,3,0,1,0,0,0
{2BPPWO4D-GC2U80T6-YM0O},2025-02-03 14:36:27,allow,192.168.1.40,8.8.8.8,80,TCP,30042,,margaret.hawkins.dds,14,0,3,0,1,0,0,0
{RY809OL1-J9E33GPM-BMU9},2025-02-03 09:58:55,allow,192.168.1.40,8.8.8.8,80,TCP,22616,,margaret.hawkins.dds,9,0,3,0,1,0,0,0
{IZBDFOYF-TFJT8MXZ-CQS0},2025-02-03 09:00:44,allow,192.168.1.40,8.8.8.8,53,TCP,45463,,margaret.hawkins.dds,9,0,3,0,1,0,0,0
{2B46CQYF-DO32I87N-J99H},2025-02-04 12:45:03,allow,192.168.1.40,8.8.8.8,443,TCP,4319,,margaret.hawkins.dds,12,1,4,0,1,0,0,0
{ZGWCTCYE-ZUUKKPRT-LAW1},2025-02-04 18:38:42,block,192.168.1.40,241.207.49.62,3389,TCP,1318,port_scan,margaret.hawkins.dds,18,1,4,0,1,0,1,1
{3E7J34OF-LMLITN1O-Q819},2025-02-04 17:39:19,block,192.168.1.40,142.215.243.123,135,TCP,1675,port_scan,margaret.hawkins.dds,17,1,4,0,1,0,1,1
{RV89LERA-86P9TR7I-KCIJ},2025-02-04 15:18:36,allow,192.168.1.40,1.1.1.1,80,TCP,39356,,margaret.hawkins.dds,15,1,4,0,1,0,0,0
{3R1NM12F-PT54KPUT-QXW8},2025-02-04 14:06:44,allow,192.168.1.40,1.1.1.1,53,TCP,7910,,margaret.hawkins.dds,14,1,4,0,1,0,0,0
{ZPLR4LLQ-4P87BMAU-SLPK},2025-02-04 11:13:08,allow,192.168.1.40,172.217.0.0,53,TCP,27686,,margaret.hawkins.dds,11,1,4,0,1,0,0,0
{SXO1QX94-V9MGY3BJ-SZ6E},2025-02-04 12:32:46,allow,192.168.1.40,1.1.1.1,80,TCP,55960,,margaret.hawkins.dds,12,1,4,0,1,0,0,0
{6NUOSRW3-XU2RT2NE-TMGI},2025-02-04 09:38:56,allow,192.168.1.40,172.217.0.0,443,TCP,47178,,margaret.hawkins.dds,9,1,4,0,1,0,0,0
{HPEZT537-6OUIMJRF-JFNW},2025-02-04 18:48:33,allow,192.168.1.40,172.217.0.0,80,TCP,9513,,margaret.hawkins.dds,18,1,4,0,1,0,0,0
{3ST624RG-Y7L8X39N-ZWYU},2025-02-04 11:16:21,allow,192.168.1.40,172.217.0.0,53,TCP,30404,,margaret.hawkins.dds,11,1,4,0,1,0,0,0
{S6ZV19H6-AGBWB4QS-VSND},2025-02-04 17:46:07,block,192.168.1.40,93.50.205.162,22,TCP,424,policy_violation,margaret.hawkins.dds,17,1,4,0,1,0,1,1
{UGIVT1JL-NU1SZ3ZZ-HYXP},2025-02-04 15:51:21,allow,192.168.1.40,8.8.8.8,443,TCP,25026,,margaret.hawkins.dds,15,1,4,0,1,0,0,0
{RBL4JGH0-BULJM8OC-M1M0},2025-02-04 10:43:25,allow,192.168.1.40,8.8.8.8,80,TCP,45695,,margaret.hawkins.dds,10,1,4,0,1,0,0,0
{3ACZLJ7C-INGGDX4R-1IVH},2025-02-04 15:43:50,allow,192.168.1.40,1.1.1.1,53,TCP,11879,,margaret.hawkins.dds,15,1,4,0,1,0,0,0
{LC2KQKTC-WMRMVEA9-NB0X},2025-02-04 12:24:47,allow,192.168.1.40,172.217.0.0,80,TCP,9872,,margaret.hawkins.dds,12,1,4,0,1,0,0,0
{KCFJXPUS-IDRWHNO3-XJAF},2025-02-04 12:39:05,allow,192.168.1.40,172.217.0.0,443,TCP,2571,,margaret.hawkins.dds,12,1,4,0,1,0,0,0
{R0C9WWOT-SRAT65PM-T7MK},2025-02-04 13:02:18,allow,192.168.1.40,8.8.8.8,443,TCP,2120,,margaret.hawkins.dds,13,1,4,0,1,0,0,0
{4NOFS5OA-I99NTNH7-B6FC},2025-02-04 11:10:02,allow,192.168.1.40,1.1.1.1,443,TCP,17234,,margaret.hawkins.dds,11,1,4,0,1,0,0,0
{R4VGB31R-A3K1F4UG-24PZ},2025-02-04 10:58:33,allow,192.168.1.40,172.217.0.0,80,TCP,54344,,margaret.hawkins.dds,10,1,4,0,1,0,0,0
{08V3E2NO-WB8IE11S-W9P4},2025-02-04 09:05:16,allow,192.168.1.40,8.8.8.8,53,TCP,28049,,margaret.hawkins.dds,9,1,4,0,1,0,0,0
{AVUAFTOV-V7KXETEA-SH8X},2025-02-04 13:25:59,allow,192.168.1.40,8.8.8.8,443,TCP,25488,,margaret.hawkins.dds,13,1,4,0,1,0,0,0
{2VSXELKI-MWIV4O2U-QWDL},2025-02-04 09:02:04,allow,192.168.1.40,1.1.1.1,443,TCP,31814,,margaret.hawkins.dds,9,1,4,0,1,0,0,0
{EREU5F5X-3X02KNB7-8NXN},2025-02-05 16:13:25,allow,192.168.1.40,8.8.8.8,80,TCP,40749,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{HQCD8WDW-7LJYWHNW-XRSG},2025-02-05 10:29:41,block,192.168.1.40,201.76.205.145,135,TCP,868,policy_violation,margaret.hawkins.dds,10,2,5,0,1,0,1,1
{SSZI90BK-GKHSN3CF-GJQP},2025-02-05 17:07:07,allow,192.168.1.40,1.1.1.1,443,TCP,28325,,margaret.hawkins.dds,17,2,5,0,1,0,0,0
{ZGPM0UN4-HNRPE48Y-O1OA},2025-02-05 16:12:36,allow,192.168.1.40,172.217.0.0,53,TCP,44275,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{0L17H6TW-JIHXRMV3-JUXI},2025-02-05 09:10:29,allow,192.168.1.40,172.217.0.0,53,TCP,8443,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{K0QI2D22-IVQT6MWK-NH2V},2025-02-05 15:49:10,allow,192.168.1.40,1.1.1.1,53,TCP,43199,,margaret.hawkins.dds,15,2,5,0,1,0,0,0
{0SZO02GN-TKFPCG08-74WE},2025-02-05 09:01:06,allow,192.168.1.40,8.8.8.8,53,TCP,10613,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{BGXG4TTF-UBDUIOZJ-5IHT},2025-02-05 11:30:13,allow,192.168.1.40,172.217.0.0,443,TCP,50813,,margaret.hawkins.dds,11,2,5,0,1,0,0,0
{CRVQAQHM-QEU805TX-XRHT},2025-02-05 11:10:55,allow,192.168.1.40,172.217.0.0,443,TCP,25160,,margaret.hawkins.dds,11,2,5,0,1,0,0,0
{FSC56ARU-6A2V6AN2-SFQ8},2025-02-05 11:26:42,allow,192.168.1.40,1.1.1.1,53,TCP,47513,,margaret.hawkins.dds,11,2,5,0,1,0,0,0
{PUS9BA8P-4VJPOH9G-BOV9},2025-02-05 12:09:46,allow,192.168.1.40,8.8.8.8,443,TCP,30173,,margaret.hawkins.dds,12,2,5,0,1,0,0,0
{U8XACZAV-6I54WRJI-UISD},2025-02-05 15:04:37,block,192.168.1.40,93.244.169.28,22,TCP,3897,policy_violation,margaret.hawkins.dds,15,2,5,0,1,0,1,1
{NGCEP6C9-N05ETYLD-HL1E},2025-02-05 10:25:37,allow,192.168.1.40,172.217.0.0,80,TCP,17170,,margaret.hawkins.dds,10,2,5,0,1,0,0,0
{J9LB6H38-7IRK2NYW-OY77},2025-02-05 18:50:03,allow,192.168.1.40,172.217.0.0,80,TCP,43110,,margaret.hawkins.dds,18,2,5,0,1,0,0,0
{TQN2FVAD-3ESR1YJ2-TFQD},2025-02-05 16:19:58,allow,192.168.1.40,8.8.8.8,80,TCP,4012,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{N7XSH1KQ-1NZ8XN0C-JJU3},2025-02-05 11:51:28,block,192.168.1.40,141.68.246.36,135,TCP,2671,policy_violation,margaret.hawkins.dds,11,2,5,0,1,0,1,1
{FUFTK1XY-WOG2I5MC-OC6J},2025-02-05 16:17:28,allow,192.168.1.40,8.8.8.8,80,TCP,14992,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{8GI38R7Q-1RHQ2II9-47L3},2025-02-05 13:12:08,allow,192.168.1.40,8.8.8.8,53,TCP,36825,,margaret.hawkins.dds,13,2,5,0,1,0,0,0
{3BSWSDC1-9MD2ZO6E-MMM0},2025-02-05 18:52:21,allow,192.168.1.40,1.1.1.1,53,TCP,23247,,margaret.hawkins.dds,18,2,5,0,1,0,0,0
{SZRODZUM-GFWIVY2V-GDBD},2025-02-05 09:11:16,allow,192.168.1.40,172.217.0.0,443,TCP,44477,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{PX0SOBS7-DOA4MT1X-R8LN},2025-02-05 16:56:58,allow,192.168.1.40,1.1.1.1,53,TCP,33014,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{R3HKJHWU-RLGD4OPE-4AIT},2025-02-05 16:51:12,allow,192.168.1.40,172.217.0.0,443,TCP,44600,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{THQZ4JY5-C76WX9MQ-D7GG},2025-02-05 17:56:47,allow,192.168.1.40,1.1.1.1,443,TCP,18731,,margaret.hawkins.dds,17,2,5,0,1,0,0,0
{4Q7HNM7B-ZIWHGJMM-JHYP},2025-02-05 16:24:23,allow,192.168.1.40,1.1.1.1,53,TCP,31663,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{V7O86BHM-78FP08BD-T9AL},2025-02-05 15:36:20,allow,192.168.1.40,1.1.1.1,53,TCP,28835,,margaret.hawkins.dds,15,2,5,0,1,0,0,0
{LD1B2RTL-YG7T6W2Z-TNIY},2025-02-05 18:28:27,allow,192.168.1.40,1.1.1.1,53,TCP,32159,,margaret.hawkins.dds,18,2,5,0,1,0,0,0
{UV14CUGU-NOUIBRHL-UKHU},2025-02-05 16:04:45,allow,192.168.1.40,8.8.8.8,80,TCP,28199,,margaret.hawkins.dds,16,2,5,0,1,0,0,0
{OW6IA4AB-ZFMBTHYL-475X},2025-02-05 15:26:17,allow,192.168.1.40,1.1.1.1,53,TCP,1465,,margaret.hawkins.dds,15,2,5,0,1,0,0,0
{415JI0FA-FMQ3VT26-NUTE},2025-02-05 09:52:39,allow,192.168.1.40,1.1.1.1,80,TCP,19733,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{3ZEK3OM1-UVVD6ABV-E4P8},2025-02-05 11:39:07,allow,192.168.1.40,1.1.1.1,443,TCP,56141,,margaret.hawkins.dds,11,2,5,0,1,0,0,0
{PGDVK74F-5FX10C0D-CQ3S},2025-02-05 15:09:41,block,192.168.1.40,61.232.92.240,3389,TCP,2315,policy_violation,margaret.hawkins.dds,15,2,5,0,1,0,1,1
{E1SPCPR5-SD0IOVG0-7XZK},2025-02-05 09:14:27,allow,192.168.1.40,1.1.1.1,443,TCP,36715,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{9GGZU5WA-80GHZBIB-JBM0},2025-02-05 10:37:53,allow,192.168.1.40,1.1.1.1,443,TCP,42315,,margaret.hawkins.dds,10,2,5,0,1,0,0,0
{N2ZHXTVY-VKS4UN8E-960Q},2025-02-05 09:10:51,allow,192.168.1.40,172.217.0.0,443,TCP,46010,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{XUZJO4GB-PLE3XS68-85L0},2025-02-05 12:48:57,allow,192.168.1.40,1.1.1.1,53,TCP,28664,,margaret.hawkins.dds,12,2,5,0,1,0,0,0
{NIK96CY9-YDDGE2AG-OVYA},2025-02-05 12:24:27,allow,192.168.1.40,8.8.8.8,443,TCP,6116,,margaret.hawkins.dds,12,2,5,0,1,0,0,0
{KNUHN4MG-EAQ2SDT5-CWAT},2025-02-05 10:55:13,allow,192.168.1.40,8.8.8.8,443,TCP,5165,,margaret.hawkins.dds,10,2,5,0,1,0,0,0
{79RN2DI2-V8LHRIV1-OGL9},2025-02-05 09:53:49,allow,192.168.1.40,172.217.0.0,53,TCP,11188,,margaret.hawkins.dds,9,2,5,0,1,0,0,0
{08X5XOWN-KZM2UTIU-QW4R},2025-02-05 14:16:57,allow,192.168.1.40,1.1.1.1,443,TCP,59633,,margaret.hawkins.dds,14,2,5,0,1,0,0,0
{IL0NTH85-I3LC1UU6-VZ4V},2025-02-06 19:01:54,allow,192.168.1.40,172.217.0.0,443,TCP,40906,,margaret.hawkins.dds,19,3,6,0,1,0,0,0
{HIKHEI5T-IRCW1TB2-JWAW},2025-02-06 11:01:16,allow,192.168.1.40,172.217.0.0,80,TCP,36233,,margaret.hawkins.dds,11,3,6,0,1,0,0,0
{AOUTO4QJ-GD0IWI4X-1T3Y},2025-02-06 09:01:42,allow,192.168.1.40,172.217.0.0,80,TCP,45699,,margaret.hawkins.dds,9,3,6,0,1,0,0,0
{ZJLW09SS-DS1Z5HN8-0ZIF},2025-02-06 19:57:51,allow,192.168.1.40,8.8.8.8,53,TCP,35836,,margaret.hawkins.dds,19,3,6,0,1,0,0,0
{3NDFWS5T-E4372KS7-9KIR},2025-02-06 15:42:14,allow,192.168.1.40,1.1.1.1,53,TCP,25091,,margaret.hawkins.dds,15,3,6,0,1,0,0,0
{N3DUR7R1-MA3EGNJ5-7D73},2025-02-06 16:57:26,block,192.168.1.40,127.177.183.186,23,TCP,1728,policy_violation,margaret.hawkins.dds,16,3,6,0,1,0,1,1
{1XE5TLPU-QVKEK4OS-3CJF},2025-02-06 15:17:53,allow,192.168.1.40,1.1.1.1,443,TCP,48997,,margaret.hawkins.dds,15,3,6,0,1,0,0,0
{ES92AD1V-7NJC1PGG-HYRC},2025-02-06 13:03:29,allow,192.168.1.40,1.1.1.1,53,TCP,54374,,margaret.hawkins.dds,13,3,6,0,1,0,0,0
{ZL5EDEVR-WUFRFI2C-OHGU},2025-02-06 16:35:38,allow,192.168.1.40,1.1.1.1,53,TCP,58731,,margaret.hawkins.dds,16,3,6,0,1,0,0,0
{YY4HGXAM-LKNUVMR1-DLDW},2025-02-06 19:23:05,allow,192.168.1.40,1.1.1.1,80,TCP,59395,,margaret.hawkins.dds,19,3,6,0,1,0,0,0
{GKI613MW-W8K62LKI-9WEG},2025-02-06 16:09:07,allow,192.168.1.40,8.8.8.8,53,TCP,22144,,margaret.hawkins.dds,16,3,6,0,1,0,0,0
{0LOMZKWB-9K99VIM6-3JCE},2025-02-06 11:10:19,allow,192.168.1.40,1.1.1.1,80,TCP,12576,,margaret.hawkins.dds,11,3,6,0,1,0,0,0
{PGZWTNFB-K5Z2X7BW-8WVH},2025-02-06 16:53:06,allow,192.168.1.40,8.8.8.8,53,TCP,4831,,margaret.hawkins.dds,16,3,6,0,1,0,0,0
{RDNLVKW7-YVGL92PG-CV4I},2025-02-06 09:04:12,allow,192.168.1.40,172.217.0.0,80,TCP,44481,,margaret.hawkins.dds,9,3,6,0,1,0,0,0
{ILTRTG2C-5TRIAE48-L3Q1},2025-02-06 10:14:26,allow,192.168.1.40,1.1.1.1,53,TCP,4869,,margaret.hawkins.dds,10,3,6,0,1,0,0,0
{6VU0SGTV-OQZA9ZV7-G4SA},2025-02-06 15:14:09,allow,192.168.1.40,1.1.1.1,443,TCP,3818,,margaret.hawkins.dds,15,3,6,0,1,0,0,0
{ODIIVM67-MDQBAJQE-9OSJ},2025-02-06 13:47:30,allow,192.168.1.40,1.1.1.1,443,TCP,41509,,margaret.hawkins.dds,13,3,6,0,1,0,0,0
{3782FYIL-EOM1VUPM-3Y7M},2025-02-06 19:40:43,allow,192.168.1.40,8.8.8.8,80,TCP,30907,,margaret.hawkins.dds,19,3,6,0,1,0,0,0
{95BSWUAR-OFFWONRE-VXMG},2025-02-06 09:39:18,allow,192.168.1.40,172.217.0.0,53,TCP,34028,,margaret.hawkins.dds,9,3,6,0,1,0,0,0
{QF5G03TA-AU55XIY0-UYP1},2025-02-06 11:00:52,allow,192.168.1.40,172.217.0.0,53,TCP,31664,,margaret.hawkins.dds,11,3,6,0,1,0,0,0
{LHFTM80N-0LXKFX2F-FFQZ},2025-02-06 14:40:24,allow,192.168.1.40,1.1.1.1,53,TCP,52472,,margaret.hawkins.dds,14,3,6,0,1,0,0,0
{R1YZKOIT-OGDF2KUF-OQL7},2025-02-06 11:47:33,allow,192.168.1.40,172.217.0.0,443,TCP,48811,,margaret.hawkins.dds,11,3,6,0,1,0,0,0
{8SUFF450-6PKG4200-WW0J},2025-02-06 19:50:11,allow,192.168.1.40,8.8.8.8,53,TCP,57382,,margaret.hawkins.dds,19,3,6,0,1,0,0,0
{3URMXCFG-GPVLYOGA-36BS},2025-02-06 15:11:35,allow,192.168.1.40,8.8.8.8,53,TCP,48268,,margaret.hawkins.dds,15,3,6,0,1,0,0,0
{XSXWKIF8-SVYHC3OT-T8AA},2025-02-06 16:25:58,allow,192.168.1.40,8.8.8.8,443,TCP,39584,,margaret.hawkins.dds,16,3,6,0,1,0,0,0
{ZYHCN9NS-DGR1RT3C-RSFJ},2025-02-06 15:10:27,allow,192.168.1.40,172.217.0.0,443,TCP,36957,,margaret.hawkins.dds,15,3,6,0,1,0,0,0
{LO0D32NP-WK5QOJAX-KX4R},2025-02-06 18:22:27,allow,192.168.1.40,1.1.1.1,80,TCP,50669,,margaret.hawkins.dds,18,3,6,0,1,0,0,0
{9556Z1RD-LKNED0ZI-3LX8},2025-02-06 12:35:41,allow,192.168.1.40,172.217.0.0,53,TCP,21248,,margaret.hawkins.dds,12,3,6,0,1,0,0,0
{4PNETSB4-N6XNQ06N-CGNW},2025-02-06 19:25:23,allow,192.168.1.40,172.217.0.0,53,TCP,48742,,margaret.hawkins.dds,19,3,6,0,1,0,0,0
{NR8DTO09-DYW6LB67-9SUI},2025-02-06 11:44:12,allow,192.168.1.40,172.217.0.0,53,TCP,50079,,margaret.hawkins.dds,11,3,6,0,1,0,0,0
{LUAAMPTH-FC9UWFCT-MR3T},2025-02-07 17:11:34,allow,192.168.1.40,8.8.8.8,53,TCP,31042,,margaret.hawkins.dds,17,4,7,0,1,0,0,0
{SU329Z98-IL8HPRVW-3Y3N},2025-02-07 14:23:58,allow,192.168.1.40,8.8.8.8,53,TCP,28852,,margaret.hawkins.dds,14,4,7,0,1,0,0,0
{2JJJDCX4-Q96SSHDF-CMYV},2025-02-07 15:56:53,allow,192.168.1.40,8.8.8.8,443,TCP,1916,,margaret.hawkins.dds,15,4,7,0,1,0,0,0
{XOTV24FT-IJ3R3ORJ-K9A3},2025-02-07 16:59:53,allow,192.168.1.40,8.8.8.8,443,TCP,57592,,margaret.hawkins.dds,16,4,7,0,1,0,0,0
{A5MEJ9C2-66MP6BWD-EF1U},2025-02-07 11:43:54,allow,192.168.1.40,8.8.8.8,53,TCP,27340,,margaret.hawkins.dds,11,4,7,0,1,0,0,0
{UUBFZIUD-AFPWBW3Y-FK5Y},2025-02-07 15:18:25,allow,192.168.1.40,172.217.0.0,80,TCP,14300,,margaret.hawkins.dds,15,4,7,0,1,0,0,0
{KI9AFWMQ-AONIKKM8-21F6},2025-02-07 18:17:11,allow,192.168.1.40,1.1.1.1,443,TCP,27184,,margaret.hawkins.dds,18,4,7,0,1,0,0,0
{7TN492OV-FCN5D5CS-0NEM},2025-02-07 10:53:41,allow,192.168.1.40,8.8.8.8,80,TCP,42735,,margaret.hawkins.dds,10,4,7,0,1,0,0,0
{2ILE7U8Q-HUU6SBU6-A7ZW},2025-02-07 09:16:54,allow,192.168.1.40,172.217.0.0,80,TCP,33305,,margaret.hawkins.dds,9,4,7,0,1,0,0,0
{VLUOHP3G-JGQSORMB-U2RB},2025-02-07 18:13:00,allow,192.168.1.40,8.8.8.8,53,TCP,17068,,margaret.hawkins.dds,18,4,7,0,1,0,0,0
{QZZIESJ1-OPWPBOIA-QO7C},2025-02-07 11:34:10,allow,192.168.1.40,8.8.8.8,53,TCP,59910,,margaret.hawkins.dds,11,4,7,0,1,0,0,0
{HZ9YDRUJ-VUI0EMMY-XK4T},2025-02-07 12:48:34,allow,192.168.1.40,172.217.0.0,53,TCP,51137,,margaret.hawkins.dds,12,4,7,0,1,0,0,0
{GZWX6B3A-NDLCB8AJ-JD71},2025-02-07 13:09:35,allow,192.168.1.40,172.217.0.0,53,TCP,13234,,margaret.hawkins.dds,13,4,7,0,1,0,0,0
{QCQ1P39F-1HUYPJS8-B89R},2025-02-07 13:56:23,allow,192.168.1.40,172.217.0.0,443,TCP,22457,,margaret.hawkins.dds,13,4,7,0,1,0,0,0
{ICZX2B7V-B86OWTZY-QBQL},2025-02-07 12:45:32,allow,192.168.1.40,8.8.8.8,53,TCP,12815,,margaret.hawkins.dds,12,4,7,0,1,0,0,0
{OIFD1J9S-C44DBKK7-KMBG},2025-02-07 10:55:01,allow,192.168.1.40,1.1.1.1,80,TCP,56376,,margaret.hawkins.dds,10,4,7,0,1,0,0,0
{765MWK5B-TI7157J7-J83M},2025-02-07 14:25:40,allow,192.168.1.40,8.8.8.8,80,TCP,58398,,margaret.hawkins.dds,14,4,7,0,1,0,0,0
{IL09ZR66-PWBRZOD0-2P0Y},2025-02-07 18:08:23,allow,192.168.1.40,1.1.1.1,80,TCP,31779,,margaret.hawkins.dds,18,4,7,0,1,0,0,0
{UUMQYDVG-CFAVMVYK-YVQX},2025-02-07 13:06:12,block,192.168.1.40,74.202.232.11,3389,TCP,4407,policy_violation,margaret.hawkins.dds,13,4,7,0,1,0,1,1
{NS40WL86-1F68TM2M-L74Y},2025-02-07 18:52:37,allow,192.168.1.40,1.1.1.1,80,TCP,40051,,margaret.hawkins.dds,18,4,7,0,1,0,0,0
{79O1Z0A0-9K4GJ9ZU-IDAL},2025-02-07 19:01:19,allow,192.168.1.40,172.217.0.0,53,TCP,21008,,margaret.hawkins.dds,19,4,7,0,1,0,0,0
{EMV3273L-I5IUOWZR-6068},2025-02-07 09:21:41,allow,192.168.1.40,1.1.1.1,53,TCP,56526,,margaret.hawkins.dds,9,4,7,0,1,0,0,0
{21Z9EJBP-48Y1A2VL-3BS8},2025-02-07 17:01:23,allow,192.168.1.40,172.217.0.0,53,TCP,32270,,margaret.hawkins.dds,17,4,7,0,1,0,0,0
{VU7XFZSY-7IQ4FPKD-NIBT},2025-02-07 14:12:05,allow,192.168.1.40,1.1.1.1,80,TCP,44385,,margaret.hawkins.dds,14,4,7,0,1,0,0,0
{L1TTSMRV-XX9PSG6G-C8YD},2025-02-07 12:40:14,allow,192.168.1.40,1.1.1.1,443,TCP,6968,,margaret.hawkins.dds,12,4,7,0,1,0,0,0
{YTFLR2SA-UG1SP16I-PBQ2},2025-02-07 09:36:19,allow,192.168.1.40,1.1.1.1,53,TCP,34376,,margaret.hawkins.dds,9,4,7,0,1,0,0,0
{VE0N041H-EMAJN24B-86PH},2025-02-07 10:38:29,allow,192.168.1.40,172.217.0.0,53,TCP,24750,,margaret.hawkins.dds,10,4,7,0,1,0,0,0
{4V0RPNEJ-RD477C3Q-CXVN},2025-02-07 19:42:54,allow,192.168.1.40,1.1.1.1,53,TCP,9775,,margaret.hawkins.dds,19,4,7,0,1,0,0,0
{CJYCOT8A-XCP35U81-CIJZ},2025-02-07 15:03:51,allow,192.168.1.40,1.1.1.1,53,TCP,13350,,margaret.hawkins.dds,15,4,7,0,1,0,0,0
{C7LOM188-LKZVLSWM-MTMQ},2025-02-07 16:49:17,allow,192.168.1.40,1.1.1.1,80,TCP,31857,,margaret.hawkins.dds,16,4,7,0,1,0,0,0
{JLED8UMX-8QP4F6F2-Y8NF},2025-02-07 19:34:29,allow,192.168.1.40,172.217.0.0,80,TCP,7635,,margaret.hawkins.dds,19,4,7,0,1,0,0,0
{OQR0X62L-KZLVP2SE-9ROQ},2025-02-07 12:16:43,allow,192.168.1.40,172.217.0.0,53,TCP,36209,,margaret.hawkins.dds,12,4,7,0,1,0,0,0
