id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content,size,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_sensitive_folder,is_shared_folder,size_mb,is_large_file,activity_encoded
{ENOR72AP-YVK31JIV-0C4Q},2025-02-11 15:09:28,U0024,PC-5024,/marketing/campaigns/candidate.csv,File Write,0,False,Common simple money daughter dream very know off beat environmental minute three art evidence show.,158687,15,1,11,0,1,0,0,0,0.1513357162475586,0,1
{UPFN6OHJ-A1MR3TJ5-TFO7},2025-02-11 09:00:17,U0024,PC-5024,/hr/benefits/court.txt,File Copy,0,False,Her hope everybody level product sure wear threat society thousand probably owner thus.,85963,9,1,11,0,1,0,0,0,0.08198070526123047,0,2
{S4Y8MWFE-GZY49QJY-INKH},2025-02-11 09:02:15,U0024,PC-5024,/it/tickets/want.docx,File Copy,0,False,Race either head bill machine debate who another side gun him could describe similar morning.,176808,9,1,11,0,1,0,0,0,0.16861724853515625,0,2
{OQU29NQ4-GOUR5EPK-EKI2},2025-02-11 07:14:46,U0024,PC-5024,/sales/leads/throughout.csv,File Copy,0,False,Theory indeed defense center minute charge rate heavy arm but fish line probably him.,154024,7,1,11,0,1,0,0,0,0.14688873291015625,0,2
{SE2QOD2A-NU8IHM4Z-PYFN},2025-02-11 10:17:50,U0024,PC-5024,/sales/leads/plan.xlsx,File Copy,0,False,Father foot painting group this town big director fear type organization discover particularly yet least no.,123026,10,1,11,0,1,0,0,0,0.11732673645019531,0,2
{Q9WWU545-P7OJIC9P-CURR},2025-02-11 09:47:46,U0024,PC-5024,/hr/onboarding/question.txt,File Open,0,False,Lead program contain religious culture worker prepare anything training catch.,88401,9,1,11,0,1,0,0,0,0.0843057632446289,0,0
{98TIDS7V-5H7J357H-Q3PK},2025-02-11 16:37:01,U0024,PC-5024,/shared/resources/these.pptx,File Open,0,False,Wall central plant because piece for hundred society story magazine role collection magazine instead.,114766,16,1,11,0,1,0,0,1,0.10944938659667969,0,0
{SXE78KIC-JXVH7EQJ-ZUKO},2025-02-11 16:29:38,U0024,PC-5024,/sales/customer_pii/around.doc,File Copy,0,False,Score thing budget education agree either way wide according measure provide job analysis computer.,128432,16,1,11,0,1,0,0,0,0.1224822998046875,0,2
{INDB8ZGY-WQRTSNXC-KWJO},2025-02-11 15:10:33,U0024,PC-5024,/hr/benefits/box.doc,File Open,0,False,Determine old then international citizen mean gas deep him.,147184,15,1,11,0,1,0,0,0,0.1403656005859375,0,0
{N1KAPU1Z-4XJMK2L6-AHC3},2025-02-11 12:33:24,U0024,PC-5024,/hr/onboarding/travel.csv,File Copy,0,False,Hour surface discover summer cut high ten reflect among window professor baby.,92706,12,1,11,0,1,0,0,0,0.08841133117675781,0,2
{LZGREJKW-XT669TJU-ZW2S},2025-02-12 11:11:10,U0024,PC-5024,/it/tickets/say.xlsx,File Write,0,False,It firm catch despite fall about agency wide man art section why security wrong training.,136670,11,2,12,0,1,0,0,0,0.1303386688232422,0,1
{9XKRRYWR-DKKNEFV2-GDB9},2025-02-12 15:52:57,U0024,PC-5024,/operations/procedures/say.txt,File Write,0,False,Forward step fish finally property person summer fall himself play despite analysis grow itself.,187122,15,2,12,0,1,0,0,0,0.1784534454345703,0,1
{F407717P-Z0UTYI1E-YIY1},2025-02-12 15:25:11,U0024,PC-5024,/marketing/analytics/challenge.pdf,File Write,0,False,Four walk hotel have appear customer event yourself less knowledge these hope early different task prepare.,116922,15,2,12,0,1,0,0,0,0.11150550842285156,0,1
{KRJ12L6J-VV64S5G9-Z36J},2025-02-12 15:17:19,U0024,PC-5024,/company/policies/born.pptx,File Open,0,False,Five keep cover some nearly century central management outside artist none push when past responsibility time.,17594,15,2,12,0,1,0,0,1,0.016778945922851562,0,0
{2XKVZ2CO-9YUA8N6V-PMD5},2025-02-12 08:04:33,U0024,PC-5024,/shared/documents/house.xlsx,File Open,0,False,Professional might church room receive continue especially team also add tend.,90513,8,2,12,0,1,0,0,1,0.0863199234008789,0,0
{BIV85VEZ-EMALO53F-31XW},2025-02-12 14:24:42,U0024,PC-5024,/sales/proposals/big.docx,File Open,0,False,Identify sea almost four until Congress police picture star.,169262,14,2,12,0,1,0,0,0,0.1614208221435547,0,0
{ZDQ0PPAI-K6X0EETO-MJG9},2025-02-12 12:54:52,U0024,PC-5024,/legal/contracts/operation.pdf,File Write,0,False,Talk that finish whom although yeah country hope fear democratic speech way.,175230,12,2,12,0,1,0,0,0,0.1671123504638672,0,1
{LEMMG98C-723WPIR1-CBDP},2025-02-12 11:42:25,U0024,PC-5024,/marketing/analytics/establish.docx,File Open,0,False,All throw pressure more red improve reduce deep voice company process possible health commercial.,182501,11,2,12,0,1,0,0,0,0.17404651641845703,0,0
{OOT8RV8C-PP9NJ9OB-8I96},2025-02-12 09:19:14,U0024,PC-5024,/marketing/campaigns/plan.txt,File Open,0,False,Shake him Congress few positive threat above picture area sea yet rate while me majority expect.,46771,9,2,12,0,1,0,0,0,0.04460430145263672,0,0
{0DHT3FQX-DUFIX6E1-X191},2025-02-12 15:11:44,U0024,PC-5024,/company/announcements/store.pdf,File Write,0,False,Push trial safe nation high early adult matter model him week only discover pick she.,74339,15,2,12,0,1,0,0,1,0.07089519500732422,0,1
{GS6RPJ8Z-WPQSF5MQ-8XT7},2025-02-12 10:56:30,U0024,PC-5024,/shared/documents/fish.csv,File Copy,0,False,First whose yourself other cut recent daughter under bank garden.,141472,10,2,12,0,1,0,0,1,0.134918212890625,0,2
{N2DZU3QR-WZXWYEAI-TK8M},2025-02-12 15:40:24,U0024,PC-5024,/shared/documents/history.pdf,File Open,0,False,Effect give lot others police my religious democratic station.,138874,15,2,12,0,1,0,0,1,0.13244056701660156,0,0
{EGRPYGTN-ZL3YK015-ZOVA},2025-02-13 16:12:35,U0024,PC-5024,/operations/procedures/while.csv,File Copy,0,False,State weight spend clear wait here week million see plan dog price summer both series.,74540,16,3,13,0,1,0,0,0,0.07108688354492188,0,2
{5U286LGR-GEU1D5SS-HJBR},2025-02-13 10:25:21,U0024,PC-5024,/marketing/campaigns/feel.txt,File Write,0,False,Course need sit fund own might argue country daughter role several service possible whole spend check.,63842,10,3,13,0,1,0,0,0,0.06088447570800781,0,1
{EC28AUS5-IFOS0KI8-EO83},2025-02-13 14:49:15,U0024,PC-5024,/sales/contracts/shoulder.csv,File Write,0,False,Half people so possible even article story item box factor some sing sense south study.,85392,14,3,13,0,1,0,0,0,0.0814361572265625,0,1
{URA7BMEL-GJI5U8OE-N496},2025-02-13 09:27:01,U0024,PC-5024,/engineering/projects/yeah.csv,File Open,0,False,Herself often gas ask enjoy to every program consider option development name campaign raise.,163601,9,3,13,0,1,0,0,0,0.1560220718383789,0,0
{XAQ9GNGR-46O29Y9D-X4BU},2025-02-13 16:09:32,U0024,PC-5024,/operations/schedules/beat.pdf,File Open,0,False,Item plan drug parent business son southern pick deep time just lose activity position factor minute.,86778,16,3,13,0,1,0,0,0,0.08275794982910156,0,0
{6KSIGTJA-C2SDFDR1-25NZ},2025-02-13 15:21:33,U0024,PC-5024,/sales/proposals/air.pdf,File Open,0,False,American garden bar identify kitchen record prevent tough back wall camera point kid time.,19071,15,3,13,0,1,0,0,0,0.018187522888183594,0,0
{8P4928TW-HWKYV46C-K2FP},2025-02-13 09:52:40,U0024,PC-5024,/finance/invoices/through.txt,File Open,0,False,Someone drop person item particularly rate method simply lose rule single drug law individual reflect.,194978,9,3,13,0,1,0,0,0,0.1859455108642578,0,0
{KCOK6RP5-BIY1F23H-7071},2025-02-13 07:43:21,U0024,PC-5024,/hr/policies/training.xlsx,File Open,0,False,Room sometimes professor off notice administration thought city establish.,44890,7,3,13,0,1,0,0,0,0.04281044006347656,0,0
{ZY36NFL2-2I2Z1X64-1R4E},2025-02-13 11:34:17,U0024,PC-5024,/hr/benefits/oil.xlsx,File Open,0,False,Push far site page ready anything management exist.,60158,11,3,13,0,1,0,0,0,0.05737113952636719,0,0
{8E2SZK0I-R68QXVVO-RVGP},2025-02-13 15:14:38,U0024,PC-5024,/sales/customer_pii/age.pptx,File Open,0,False,Perhaps kitchen contain whatever control everyone professional before southern feeling.,332603,15,3,13,0,1,0,0,0,0.31719493865966797,0,0
{BWBSBJEM-6DEV8R9C-QOV0},2025-02-13 16:15:15,U0024,PC-5024,/engineering/documentation/occur.csv,File Write,0,False,Adult lead social protect state cell instead.,113036,16,3,13,0,1,0,0,0,0.10779953002929688,0,1
{4LUWTCD7-U0D5ZELM-0D26},2025-02-13 07:50:18,U0024,PC-5024,/engineering/builds/safe.pptx,File Copy,0,False,Significant moment billion item front risk over continue interview article company lot guess.,58997,7,3,13,0,1,0,0,0,0.05626392364501953,0,2
{IMHUBI5A-78CB8XDA-5B1E},2025-01-15 09:13:21,U0025,PC-5025,/shared/documents/factor.csv,File Write,0,False,Behind year stock item western keep truth.,39568,9,2,15,0,1,0,0,1,0.0377349853515625,0,1
{FOM5LLE1-2EN8YJBP-OB9O},2025-01-15 12:01:47,U0025,PC-5025,/shared/documents/since.xlsx,File Open,0,False,Agent create can audience watch situation push wait day mind old argue home place only of.,106392,12,2,15,0,1,0,0,1,0.10146331787109375,0,0
{1GFRKU2C-EY12703W-WJ3M},2025-01-15 16:44:15,U0025,PC-5025,/company/announcements/quickly.csv,File Copy,0,False,Our character choose feeling food production anything same drive instead whom great bag.,135030,16,2,15,0,1,0,0,1,0.12877464294433594,0,2
{2F6NYRX4-NCV0THG0-B2IP},2025-01-15 16:51:37,U0025,PC-5025,/company/announcements/my.txt,File Write,0,False,School else research reality partner radio set budget gun grow performance wide great person.,62477,16,2,15,0,1,0,0,1,0.05958271026611328,0,1
{BZSML19O-VZ4CGSKI-RIDI},2025-01-15 16:07:50,U0025,PC-5025,/marketing/campaigns/treat.pdf,File Write,0,False,Court teacher to so see agreement light save pick per senior ok able.,161031,16,2,15,0,1,0,0,0,0.15357112884521484,0,1
{JONU7P0A-TPHW20LH-AT8C},2025-01-15 16:07:15,U0025,PC-5025,/company/policies/health.txt,File Open,0,False,Staff instead smile bad threat blood ready.,116583,16,2,15,0,1,0,0,1,0.11118221282958984,0,0
{J10146RT-2WPN1XH2-SGJR},2025-01-15 15:50:47,U0025,PC-5025,/shared/templates/herself.csv,File Write,0,False,Exist point per of record appear girl.,6346,15,2,15,0,1,0,0,1,0.0060520172119140625,0,1
{CJ8WCA4J-O9IQMB0U-9Y78},2025-01-15 10:44:04,U0025,PC-5025,/shared/documents/five.doc,File Write,0,False,Coach voice floor bring call eat political stock international friend turn.,69312,10,2,15,0,1,0,0,1,0.06610107421875,0,1
{QNRBD24Q-X8X3TQW7-7NQ1},2025-01-15 15:18:54,U0025,PC-5025,/company/announcements/design.csv,File Open,0,False,Forward fact issue economy condition young have example surface get each risk.,36071,15,2,15,0,1,0,0,1,0.034399986267089844,0,0
{ZEGBI2X8-GK0HHGVC-PQ7N},2025-01-15 15:25:02,U0025,PC-5025,/marketing/campaigns/our.xlsx,File Write,0,False,Report car sure bank push mean yet always tend rest.,18894,15,2,15,0,1,0,0,0,0.018018722534179688,0,1
{OUDQ5ZMS-QMA3UNR4-31UQ},2025-01-15 15:09:12,U0025,PC-5025,/marketing/analytics/charge.xlsx,File Write,0,False,Four account maintain nation pay food positive brother natural accept provide forward yes serve have.,14313,15,2,15,0,1,0,0,0,0.013649940490722656,0,1
{LYNUWTHT-91VA99DR-L1GV},2025-01-15 11:06:43,U0025,PC-5025,/shared/templates/safe.pdf,File Copy,0,False,Number spend data seem expect address both picture.,84811,11,2,15,0,1,0,0,1,0.08088207244873047,0,2
{MQ3RYXQO-ICBN7RBE-A2K8},2025-01-15 09:45:46,U0025,PC-5025,/company/announcements/mouth.doc,File Copy,0,False,Case chair mean letter language across none PM win.,98922,9,2,15,0,1,0,0,1,0.09433937072753906,0,2
{LWG88LAB-8TOM60I9-QW5U},2025-01-15 16:31:04,U0025,PC-5025,/shared/resources/second.docx,File Open,0,False,Participant policy inside gas yard member guess popular.,172951,16,2,15,0,1,0,0,1,0.16493892669677734,0,0
{JCXBU2Z4-SRHMUUSQ-S2EU},2025-01-16 09:19:07,U0025,PC-5025,/marketing/analytics/them.pptx,File Copy,0,False,Chair for military recently war second unit impact base mouth never appear.,41791,9,3,16,0,1,0,0,0,0.039855003356933594,0,2
{PWD93F2Y-FVLMUMN1-EZLI},2025-01-16 14:11:24,U0025,PC-5025,/shared/documents/real.xlsx,File Open,0,False,Choice turn task study head foot behind case team bit forget if court public.,137100,14,3,16,0,1,0,0,1,0.13074874877929688,0,0
{44A2IUNP-KSNQKWKY-T7U8},2025-01-16 12:07:02,U0025,PC-5025,/shared/documents/reason.docx,File Copy,0,False,Program environmental radio maybe threat training machine three foot join herself.,126479,12,3,16,0,1,0,0,1,0.1206197738647461,0,2
{6ZFT6PP2-YR5UFHKW-4RD3},2025-01-16 10:30:54,U0025,PC-5025,/marketing/content/but.csv,File Open,0,False,Company class worker certainly blood his or lot sort first standard.,94708,10,3,16,0,1,0,0,0,0.09032058715820312,0,0
{JJSYVB6U-IJ1NH7FF-05DT},2025-01-16 15:47:51,U0025,PC-5025,/shared/documents/product.pdf,File Write,0,False,Easy benefit argue street coach environmental movie easy control hope point before we nation it.,169910,15,3,16,0,1,0,0,1,0.16203880310058594,0,1
{KNSLML9F-CFZMMYH8-NQ3Z},2025-01-16 09:21:30,U0025,PC-5025,/marketing/campaigns/position.csv,File Copy,0,False,Plant level time issue above road answer over structure identify wrong Republican difficult cut rock.,97141,9,3,16,0,1,0,0,0,0.09264087677001953,0,2
{N0BHZQP3-NF6KQVBV-F8ZF},2025-01-16 15:12:17,U0025,PC-5025,/company/announcements/task.pdf,File Write,0,False,Him with computer couple fund while enjoy we purpose process voice hear.,188644,15,3,16,0,1,0,0,1,0.17990493774414062,0,1
{ZBUSMX31-D9CLVWVB-3CY9},2025-01-16 10:44:06,U0025,PC-5025,/shared/templates/manager.pptx,File Copy,0,False,Activity attorney player civil what before read anyone fund professor within space growth.,23807,10,3,16,0,1,0,0,1,0.022704124450683594,0,2
{81X2GJ3K-L2IE2QNA-2SMS},2025-01-16 11:07:49,U0025,PC-5025,/company/announcements/plan.pdf,File Open,0,False,Particular customer to happy decade difficult item serious office late eye national.,98634,11,3,16,0,1,0,0,1,0.09406471252441406,0,0
{GYOGINPT-LSYNWEC3-PJQP},2025-01-16 13:54:40,U0025,PC-5025,/shared/templates/scene.pptx,File Write,0,False,Media listen building hard Democrat themselves also teacher court nor.,180463,13,3,16,0,1,0,0,1,0.1721029281616211,0,1
{Y4N531G5-58KL9491-B0ZW},2025-01-16 16:10:03,U0025,PC-5025,/marketing/analytics/particular.docx,File Write,0,False,Similar color fund character yeah forward strategy.,111939,16,3,16,0,1,0,0,0,0.10675334930419922,0,1
{K4ASBU16-C5Z9FWGD-Y0PW},2025-01-16 15:13:24,U0025,PC-5025,/shared/resources/year.pptx,File Write,0,False,Store customer space argue include need wrong listen capital why.,85134,15,3,16,0,1,0,0,1,0.08119010925292969,0,1
{3JQIULVB-38UJNOXX-3BQY},2025-01-16 15:05:48,U0025,PC-5025,/company/policies/address.xlsx,File Write,0,False,Action result term tend community too beat at.,87243,15,3,16,0,1,0,0,1,0.08320140838623047,0,1
{9SQ7X19I-6W7J4WWG-3XZQ},2025-01-16 10:17:50,U0025,PC-5025,/marketing/campaigns/accept.docx,File Open,0,False,Particularly left listen white sort somebody our head red eye.,14509,10,3,16,0,1,0,0,0,0.013836860656738281,0,0
{ODZEPDBB-TS3W0BNZ-U3YO},2025-01-17 13:32:04,U0025,PC-5025,/company/policies/land.pdf,File Write,0,False,Whatever fast red available recently south something century affect blood consider some every investment ability.,114531,13,4,17,0,1,0,0,1,0.10922527313232422,0,1
{FRFLEZDO-A01NT7YN-XT72},2025-01-17 12:19:45,U0025,PC-5025,/shared/documents/international.pptx,File Open,0,False,They blue see whose network boy cut however avoid watch run throughout money both piece be.,121302,12,4,17,0,1,0,0,1,0.11568260192871094,0,0
{AISXEM0T-7E4AXX14-VLVZ},2025-01-17 14:29:53,U0025,PC-5025,/marketing/campaigns/ask.pptx,File Copy,0,False,Gas major thousand stay police cause hospital along industry.,3516,14,4,17,0,1,0,0,0,0.003353118896484375,0,2
{DK2X9FAS-8WIYUPTB-BNZH},2025-01-17 15:55:33,U0025,PC-5025,/marketing/content/beyond.docx,File Copy,0,False,Rule economy nearly evening fast sea memory difficult customer recent site.,187415,15,4,17,0,1,0,0,0,0.17873287200927734,0,2
{1NPZ8U75-RWNCPL0B-BPC0},2025-01-17 14:11:05,U0025,PC-5025,/company/announcements/community.doc,File Copy,0,False,Walk still cup customer key western letter hard finally even everyone here activity cover address.,63162,14,4,17,0,1,0,0,1,0.06023597717285156,0,2
{RK7YD01F-QWOF7N5O-H8H6},2025-01-17 10:00:46,U0025,PC-5025,/company/announcements/that.xlsx,File Copy,0,False,Positive reason campaign church wrong minute deep serve others effort under arrive.,128249,10,4,17,0,1,0,0,1,0.12230777740478516,0,2
{CF7HYVVN-6P8ASOBS-42BK},2025-01-17 11:47:29,U0025,PC-5025,/marketing/content/itself.xlsx,File Open,0,False,Too yeah budget exactly drop history interview.,94206,11,4,17,0,1,0,0,0,0.08984184265136719,0,0
{5FDY9R4X-65NQD7N8-OT3S},2025-01-17 15:41:05,U0025,PC-5025,/marketing/campaigns/seek.pptx,File Write,0,False,Carry go south of sort act could best.,145346,15,4,17,0,1,0,0,0,0.1386127471923828,0,1
{Z6WOI33M-9YU1IP2R-GMUP},2025-01-17 14:33:11,U0025,PC-5025,/shared/templates/way.csv,File Open,0,False,Represent he report sea across concern make they whole weight modern last race forward.,147637,14,4,17,0,1,0,0,1,0.14079761505126953,0,0
{TU9YUB83-W66PETB7-9T09},2025-01-17 10:50:34,U0025,PC-5025,/shared/resources/fine.pptx,File Write,0,False,Republican artist yet writer health me first turn tax site.,161744,10,4,17,0,1,0,0,1,0.1542510986328125,0,1
{XTWBGQ1Q-QGXAXX8H-KKIS},2025-01-17 10:59:59,U0025,PC-5025,/company/policies/minute.doc,File Copy,0,False,Go treat every no war score whom prove beautiful make section great important.,17976,10,4,17,0,1,0,0,1,0.01714324951171875,0,2
{3CKC2CHX-N6RA1TYU-WJL8},2025-01-17 10:32:30,U0025,PC-5025,/shared/templates/per.docx,File Open,0,False,Condition organization guess pretty year around approach investment special nice small baby central.,58886,10,4,17,0,1,0,0,1,0.05615806579589844,0,0
{RKTE0VHS-XER5VOOJ-7OLS},2025-01-17 15:44:39,U0025,PC-5025,/company/policies/sister.docx,File Copy,0,False,Especially debate security high source trade big.,108639,15,4,17,0,1,0,0,1,0.1036062240600586,0,2
{4GFBY0O9-K8O9RTW4-D4RG},2025-01-17 11:39:22,U0025,PC-5025,/shared/resources/market.pptx,File Copy,0,False,Prepare face exactly but drive be stuff leave nor bring something agreement argue relate.,131699,11,4,17,0,1,0,0,1,0.12559795379638672,0,2
{MPBDTC5H-YX8RVS7O-R97P},2025-01-20 14:39:06,U0025,PC-5025,/shared/resources/attorney.csv,File Open,0,False,Season vote watch much power although glass impact company.,62783,14,0,20,0,1,0,0,1,0.059874534606933594,0,0
{GG3AFA9L-CK1EJUY8-YBW7},2025-01-20 14:30:36,U0025,PC-5025,/marketing/content/character.docx,File Write,0,False,Sport speech identify why approach despite measure policy apply free attention wall home moment resource.,191779,14,0,20,0,1,0,0,0,0.18289470672607422,0,1
{UHYHFW3W-N8CN1LVG-I1OM},2025-01-20 09:24:59,U0025,PC-5025,/shared/templates/stay.txt,File Copy,0,False,Character government body chair daughter career ball dinner against.,168946,9,0,20,0,1,0,0,1,0.1611194610595703,0,2
{L3TF6ODE-Y8JKZ0WZ-HAGX},2025-01-20 09:13:14,U0025,PC-5025,/shared/documents/ask.pptx,File Write,0,False,Stand his worker budget peace stock avoid author half offer little.,85374,9,0,20,0,1,0,0,1,0.08141899108886719,0,1
{NJZUD82N-TVNQCAY5-2330},2025-01-20 12:38:04,U0025,PC-5025,/company/policies/series.xlsx,File Open,0,False,Recent whom candidate material newspaper trade thus bad great his same respond that along.,158739,12,0,20,0,1,0,0,1,0.15138530731201172,0,0
{XKAP4EJT-JLNJHT62-I7ZD},2025-01-20 12:50:41,U0025,PC-5025,/marketing/campaigns/wide.doc,File Copy,0,False,Business process miss blue phone author style figure large marriage physical process tax.,84570,12,0,20,0,1,0,0,0,0.08065223693847656,0,2
{HLRO3X8R-IIRFLI1V-RB9Q},2025-01-20 16:12:07,U0025,PC-5025,/marketing/campaigns/week.docx,File Write,0,False,Natural my responsibility thank let far edge somebody significant try long kid international collection goal.,104637,16,0,20,0,1,0,0,0,0.09978961944580078,0,1
{YTLBOBQJ-UTQQEBR0-90MO},2025-01-20 11:14:31,U0025,PC-5025,/company/policies/person.pptx,File Copy,0,False,Tax long perform crime bank magazine common try remain.,117734,11,0,20,0,1,0,0,1,0.11227989196777344,0,2
{AD90PM5U-WQ1GWMNY-HJGF},2025-01-20 15:56:50,U0025,PC-5025,/company/announcements/month.pptx,File Write,0,False,Do adult consumer phone measure clearly deep ahead space participant lead time box quality moment.,121434,15,0,20,0,1,0,0,1,0.11580848693847656,0,1
{1E1A7OKJ-D4HUQ8V8-1HAZ},2025-01-20 09:40:46,U0025,PC-5025,/marketing/analytics/economy.txt,File Open,0,False,Late fear wrong family site specific these international federal able me effort hour just.,138505,9,0,20,0,1,0,0,0,0.13208866119384766,0,0
{BLSCS1US-4NIV8T2Y-IMIO},2025-01-20 09:28:56,U0025,PC-5025,/marketing/content/discuss.csv,File Open,0,False,Stop let space thousand finally near large.,139698,9,0,20,0,1,0,0,0,0.1332263946533203,0,0
{IQ0AK7CC-YMNE2JU6-3E4P},2025-01-20 16:32:10,U0025,PC-5025,/company/policies/dark.xlsx,File Copy,0,False,Expect heart clear remember evidence by lawyer simply color develop.,10853,16,0,20,0,1,0,0,1,0.010350227355957031,0,2
{1DVCP7WF-LLQ5VQ9G-B9EO},2025-01-20 15:27:36,U0025,PC-5025,/shared/documents/wind.doc,File Write,0,False,Could account every understand accept free ask same election more white country soldier fear grow itself.,84221,15,0,20,0,1,0,0,1,0.08031940460205078,0,1
{VZTOEGHV-NHCEX947-UI6D},2025-01-21 10:01:23,U0025,PC-5025,/marketing/content/feeling.xlsx,File Open,0,False,Dog goal keep degree plan accept information.,171186,10,1,21,0,1,0,0,0,0.1632556915283203,0,0
{SQT9FL3R-TDE48S2R-2QGM},2025-01-21 16:01:18,U0025,PC-5025,/marketing/analytics/professor.xlsx,File Open,0,False,Different strong human offer dog voice ever truth.,75396,16,1,21,0,1,0,0,0,0.07190322875976562,0,0
{JMVP73J3-6E310NA7-URQZ},2025-01-21 10:25:33,U0025,PC-5025,/marketing/content/cultural.pdf,File Write,0,False,Name change ability painting establish because head cell call class office.,84529,10,1,21,0,1,0,0,0,0.0806131362915039,0,1
{M2IHC2KX-BWG3CKZQ-5CQ4},2025-01-21 15:00:13,U0025,PC-5025,/marketing/content/much.doc,File Write,0,False,Adult government table alone run with outside road.,136666,15,1,21,0,1,0,0,0,0.13033485412597656,0,1
{4ZR448WX-85JR3FDO-OJWZ},2025-01-21 15:25:32,U0025,PC-5025,/company/announcements/work.pdf,File Open,0,False,Hospital life father appear hair could onto seat side bring lead according west use.,118328,15,1,21,0,1,0,0,1,0.11284637451171875,0,0
{QYGJRONQ-PPEUKB9L-5JPV},2025-01-21 10:26:35,U0025,PC-5025,/shared/templates/skin.pdf,File Open,0,False,Check doctor forward father system in media less here.,61703,10,1,21,0,1,0,0,1,0.058844566345214844,0,0
{W16DGTDL-MN9JMIEO-MRMK},2025-01-21 16:04:09,U0025,PC-5025,/company/announcements/form.docx,File Copy,0,False,Real then turn evidence level once worry.,14028,16,1,21,0,1,0,0,1,0.013378143310546875,0,2
{JW988FTZ-MRCHFU7U-RU8U},2025-01-21 15:12:04,U0025,PC-5025,/shared/resources/fire.doc,File Write,0,False,Manager appear image exactly explain any help of animal.,168095,15,1,21,0,1,0,0,1,0.1603078842163086,0,1
{B95ML3HO-RZM2GJRW-S6M6},2025-01-21 09:11:10,U0025,PC-5025,/shared/resources/must.pdf,File Copy,0,False,Seem relate center already represent run management word later race role.,139064,9,1,21,0,1,0,0,1,0.13262176513671875,0,2
{62MWI6YW-ODO4IRFV-L0J1},2025-01-21 14:56:08,U0025,PC-5025,/company/policies/certain.txt,File Write,0,False,Role meeting test several central drug board me federal half risk benefit trial say scientist too.,160516,14,1,21,0,1,0,0,1,0.15307998657226562,0,1
{U8QM3FB8-PLC7BX8X-XW3W},2025-01-21 13:36:55,U0025,PC-5025,/marketing/campaigns/you.csv,File Open,0,False,Doctor among people Congress threat many question black laugh standard get fill.,67788,13,1,21,0,1,0,0,0,0.06464767456054688,0,0
{RWXVKY8K-P435SMZM-M1Q9},2025-01-21 14:50:40,U0025,PC-5025,/shared/templates/miss.csv,File Write,0,False,Experience attention our realize else difference law choose across black scientist.,39645,14,1,21,0,1,0,0,1,0.03780841827392578,0,1
{HQ84IB00-GEBE0AVJ-5AS9},2025-01-22 13:51:16,U0025,PC-5025,/company/policies/operation.csv,File Write,0,False,Age fund common effort doctor behavior ground more amount outside production public need black.,92631,13,2,22,0,1,0,0,1,0.08833980560302734,0,1
{D40HJ7TH-0JMED523-RZZ1},2025-01-22 12:08:28,U0025,PC-5025,/shared/resources/report.txt,File Open,0,False,Yes owner street oil table avoid according why house field.,89083,12,2,22,0,1,0,0,1,0.08495616912841797,0,0
{Q5VO356F-Q6UH03HQ-Y8J1},2025-01-22 09:53:53,U0025,PC-5025,/marketing/analytics/professor.csv,File Open,0,False,Get western difference month apply option audience attack.,172495,9,2,22,0,1,0,0,0,0.1645040512084961,0,0
{E74HBM1Z-RJURSC2J-VIOS},2025-01-22 14:43:41,U0025,PC-5025,/shared/resources/pattern.doc,File Write,0,False,Receive indeed establish guy drive lay role wind like energy whom director.,181370,14,2,22,0,1,0,0,1,0.17296791076660156,0,1
{VP6B42B9-4MQ70MBY-FR67},2025-01-22 16:39:56,U0025,PC-5025,/marketing/analytics/fire.xlsx,File Copy,0,False,Somebody audience side measure yard scientist guy popular use skin.,70513,16,2,22,0,1,0,0,0,0.0672464370727539,0,2
{SKR52RQH-DITIFVMQ-GN42},2025-01-22 14:04:44,U0025,PC-5025,/shared/documents/worker.xlsx,File Copy,0,False,Human ready agree central wrong energy maybe arrive sell wait central say million college language.,193400,14,2,22,0,1,0,0,1,0.18444061279296875,0,2
{LD7PFA4Z-2B7FXCEP-97Y6},2025-01-22 09:38:00,U0025,PC-5025,/marketing/campaigns/reduce.pptx,File Copy,0,False,Present under couple go white summer care draw building mouth.,17564,9,2,22,0,1,0,0,0,0.016750335693359375,0,2
{XOMF07LI-779TNK5Z-8DJZ},2025-01-22 09:52:37,U0025,PC-5025,/shared/templates/expect.xlsx,File Open,0,False,Through night always long play world anything new.,199265,9,2,22,0,1,0,0,1,0.1900339126586914,0,0
{VRNUZAI2-4F30VVS5-G65Q},2025-01-22 09:21:04,U0025,PC-5025,/company/announcements/increase.doc,File Write,0,False,Officer goal feeling without simply concern create positive four throw culture something.,182158,9,2,22,0,1,0,0,1,0.1737194061279297,0,1
{OVJXL5UX-AJU6HDFC-4DTV},2025-01-22 14:19:30,U0025,PC-5025,/company/policies/leave.txt,File Write,0,False,Keep poor industry ask daughter value perhaps election collection.,139105,14,2,22,0,1,0,0,1,0.1326608657836914,0,1
{48SE92S7-LK5I4GBY-7RFW},2025-01-22 12:17:01,U0025,PC-5025,/marketing/analytics/civil.doc,File Write,0,False,Population piece under big throw fall science.,80457,12,2,22,0,1,0,0,0,0.07672977447509766,0,1
